"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-14,"nowcast",1,1,1,1,1,1,"CE-Caucaia"
2020-02-15,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-16,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-17,"nowcast",1,1,1,1,1,1,"CE-Caucaia"
2020-02-18,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-19,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-20,"nowcast",0,1,1,1,1,0.666666666666667,"CE-Caucaia"
2020-02-21,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-22,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-23,"nowcast",0,1,0,0,0,0.4,"CE-Caucaia"
2020-02-24,"nowcast",0,0,0,0,0,0,"CE-Caucaia"
2020-02-25,"nowcast",0,1,0,0,0,0.375,"CE-Caucaia"
2020-02-26,"nowcast",0,1,0,0,0,0.272727272727273,"CE-Caucaia"
2020-02-27,"nowcast",0,1,0,0,0,0.214285714285714,"CE-Caucaia"
2020-02-28,"nowcast",0,1,0,0,0,0.176470588235294,"CE-Caucaia"
2020-02-29,"nowcast",0,1,0,0,0,0.260869565217391,"CE-Caucaia"
2020-03-01,"nowcast",0,1,0,0,0,0.34375,"CE-Caucaia"
2020-03-02,"nowcast",0,1,0,0,0,0.171428571428571,"CE-Caucaia"
2020-03-03,"nowcast",0,1,0,0,0,0.25,"CE-Caucaia"
2020-03-04,"nowcast",0,1,0,0,0,0.327868852459016,"CE-Caucaia"
2020-03-05,"nowcast",0,1,0,0,0,0.256756756756757,"CE-Caucaia"
2020-03-06,"nowcast",0,1,0,0,0,0.32,"CE-Caucaia"
2020-03-07,"nowcast",0,1,0,0,0,0.315789473684211,"CE-Caucaia"
2020-03-08,"nowcast",0,1,0,0,0,0.3,"CE-Caucaia"
2020-03-09,"nowcast",0,1,0,0,0,0.316279069767442,"CE-Caucaia"
2020-03-10,"nowcast",0,1,0,0,0,0.370503597122302,"CE-Caucaia"
2020-03-11,"nowcast",0,1,0,0,0,0.329376854599407,"CE-Caucaia"
2020-03-12,"nowcast",0,1,0,0,0,0.358778625954198,"CE-Caucaia"
2020-03-13,"nowcast",0,1,0,0,0,0.384449244060475,"CE-Caucaia"
2020-03-14,"nowcast",0,1,0,0,0,0.419294990723562,"CE-Caucaia"
2020-03-15,"nowcast",0,1,0,0,0,0.429967426710098,"CE-Caucaia"
2020-03-16,"nowcast",0,1,0,0,0,0.569405099150142,"CE-Caucaia"
2020-03-17,"nowcast",0,1,0,0,0,0.553137003841229,"CE-Caucaia"
2020-03-18,"nowcast",0,2,0,0,0,0.675355450236967,"CE-Caucaia"
2020-03-19,"nowcast",0,2,0,1,1,0.765227021040975,"CE-Caucaia"
2020-03-20,"nowcast",0,2,0,1,1,0.87953091684435,"CE-Caucaia"
2020-03-21,"nowcast",0,2,0,1,1,1.0010298661174,"CE-Caucaia"
2020-03-22,"nowcast",0,3,0,1,1,1.20081135902637,"CE-Caucaia"
2020-03-23,"nowcast",0,3,0,1,1,1.40181268882175,"CE-Caucaia"
2020-03-24,"nowcast",0,4,0,1,1,1.74148296593186,"CE-Caucaia"
2020-03-25,"nowcast",0,4,1,2,2,2.073,"CE-Caucaia"
2020-03-26,"nowcast",0,5,0,2,2,2.439,"CE-Caucaia"
2020-03-27,"nowcast",0,5,1,3,3,2.829,"CE-Caucaia"
2020-03-28,"nowcast",1,6,1,3,3,3.293,"CE-Caucaia"
2020-03-29,"nowcast",1,7,2,4,4,3.78,"CE-Caucaia"
2020-03-30,"nowcast",1,7,2,4,4,4.16,"CE-Caucaia"
2020-03-31,"nowcast",0,7,2,5,4,4.644,"CE-Caucaia"
2020-04-01,"nowcast",1,8,2,5,5,5.239,"CE-Caucaia"
2020-04-02,"nowcast",1,9,3,6,6,5.764,"CE-Caucaia"
2020-04-03,"nowcast",2,10,4,7,6,6.483,"CE-Caucaia"
2020-04-04,"nowcast",2,11,3,7,7,7.35,"CE-Caucaia"
2020-04-05,"nowcast",4,13,6,9,8,8.205,"CE-Caucaia"
2020-04-06,"nowcast",4,14,6,10,9,9.313,"CE-Caucaia"
2020-04-07,"nowcast",4,15,8,12,11,10.536,"CE-Caucaia"
2020-04-08,"nowcast",6,17,9,13,11,11.602,"CE-Caucaia"
2020-04-09,"nowcast",8,19,10,14,13,12.997,"CE-Caucaia"
2020-04-10,"nowcast",8,20,12,16,14,14.268,"CE-Caucaia"
2020-04-11,"nowcast",9,21,11,16,15,15.494,"CE-Caucaia"
2020-04-12,"nowcast",10,23,12,17,17,16.743,"CE-Caucaia"
2020-04-13,"nowcast",11,25,15,20,18,18.251,"CE-Caucaia"
2020-04-14,"nowcast",13,27,15,21,20,19.78,"CE-Caucaia"
2020-04-15,"nowcast",12,27,18,23,21,21.165,"CE-Caucaia"
2020-04-16,"nowcast",16,30,18,24,23,22.715,"CE-Caucaia"
2020-04-17,"nowcast",15,31,19,25,24,23.898,"CE-Caucaia"
2020-04-18,"nowcast",16,31,20,26,25,24.561,"CE-Caucaia"
2020-04-19,"nowcast",18,33,22,28,26,25.626,"CE-Caucaia"
2020-04-20,"nowcast",18,34,20,27,26,25.973,"CE-Caucaia"
2020-04-21,"nowcast",17,34,21,28,27,26.884,"CE-Caucaia"
2020-04-22,"nowcast",20,37,22,29,28,28.214,"CE-Caucaia"
2020-04-23,"nowcast",20,37,23,30,29,29.245,"CE-Caucaia"
2020-04-24,"nowcast",22,40,26,33,31,31.293,"CE-Caucaia"
2020-04-25,"nowcast",24,42,28,35,33,33.495,"CE-Caucaia"
2020-04-26,"nowcast",25,44,31,38,36,35.998,"CE-Caucaia"
2020-04-27,"nowcast",29,47,31,39,38,38.239,"CE-Caucaia"
2020-04-28,"nowcast",28,48,34,42,39,39.617,"CE-Caucaia"
2020-04-29,"nowcast",29,49,33,41,40,39.962,"CE-Caucaia"
2020-04-30,"nowcast",29,48,33,41,39,39.383,"CE-Caucaia"
2020-05-01,"nowcast",26,47,31,39,37,37.549,"CE-Caucaia"
2020-05-02,"nowcast",26,44,30,37,36,35.81,"CE-Caucaia"
2020-05-03,"nowcast",24,43,29,36,34,34.592,"CE-Caucaia"
2020-05-04,"nowcast",24,43,29,37,35,34.783,"CE-Caucaia"
2020-05-05,"nowcast",26,45,29,37,35,35.99,"CE-Caucaia"
2020-05-06,"nowcast",25,46,32,40,37,37.584,"CE-Caucaia"
2020-05-07,"nowcast",28,49,34,42,39,38.764,"CE-Caucaia"
2020-05-08,"nowcast",31,51,36,44,41,41.307,"CE-Caucaia"
2020-05-09,"nowcast",32,53,37,45,43,43.012,"CE-Caucaia"
2020-05-10,"nowcast",32,55,40,48,45,45.102,"CE-Caucaia"
2020-05-11,"nowcast",36,59,41,50,46,46.463,"CE-Caucaia"
2020-05-12,"nowcast",35,59,41,51,49,48.992,"CE-Caucaia"
2020-05-13,"nowcast",37,61,45,54,50,50.635,"CE-Caucaia"
2020-05-14,"nowcast",39,64,44,54,52,52.636,"CE-Caucaia"
2020-05-15,"nowcast",41,67,47,57,55,55.191,"CE-Caucaia"
2020-05-16,"nowcast",44,70,53,64,58,57.697,"CE-Caucaia"
2020-05-17,"nowcast",45,73,53,64,60,60.609,"CE-Caucaia"
2020-05-18,"nowcast",49,78,55,66,63.5,63.855,"CE-Caucaia"
2020-05-19,"nowcast",53,83,61,73,68,68.498,"CE-Caucaia"
2020-05-20,"nowcast",57,89,65,78,75,75.306,"CE-Caucaia"
2020-05-21,"nowcast",65,97,74,87,82,82.367,"CE-Caucaia"
2020-05-22,"nowcast",74,106,85,97,90,90.67,"CE-Caucaia"
2020-05-23,"nowcast",79,112,88,100,96,96.717,"CE-Caucaia"
2020-05-24,"nowcast",84,118,93,107,102.5,102.768,"CE-Caucaia"
2020-05-25,"nowcast",87,121,97,110,104,104.402,"CE-Caucaia"
2020-05-26,"nowcast",87,122,94,108,104,104.365,"CE-Caucaia"
2020-05-27,"nowcast",82,118,91,105,101,100.825,"CE-Caucaia"
2020-05-28,"nowcast",78,113,90,103,95,95.411,"CE-Caucaia"
2020-05-29,"nowcast",71,105,80,94,90,89.782,"CE-Caucaia"
2020-05-30,"nowcast",66,98,77,90,84,83.931,"CE-Caucaia"
2020-05-31,"nowcast",61,92,68,81,78,77.902,"CE-Caucaia"
2020-06-01,"nowcast",57,86,63,75,73,72.916,"CE-Caucaia"
2020-06-02,"nowcast",56,83,63,74,69,69.473,"CE-Caucaia"
2020-06-03,"nowcast",52,79,60,70,66,66.062,"CE-Caucaia"
2020-06-04,"nowcast",47,75,56,67,63,62.852,"CE-Caucaia"
2020-06-05,"nowcast",46,72,50,61,59,59.546,"CE-Caucaia"
2020-06-06,"nowcast",42,67,48,58,55,54.949,"CE-Caucaia"
2020-06-07,"nowcast",39,62,44,53,50,50.706,"CE-Caucaia"
2020-06-08,"nowcast",35,58,41,50,48,47.628,"CE-Caucaia"
2020-06-09,"nowcast",34,55,41,49,45,45.103,"CE-Caucaia"
2020-06-10,"nowcast",32,53,38,46,44,44.175,"CE-Caucaia"
2020-06-11,"nowcast",33,53,36,44,43,43.085,"CE-Caucaia"
2020-06-12,"nowcast",33,52,36,44,43,42.67,"CE-Caucaia"
2020-06-13,"nowcast",30,51,36,44,42,42.2,"CE-Caucaia"
2020-06-14,"nowcast",29,50,36,44,41,41.562,"CE-Caucaia"
2020-06-15,"nowcast",31,50,35,43,41,41.217,"CE-Caucaia"
2020-06-16,"nowcast",31,51,36,44,42,41.561,"CE-Caucaia"
2020-06-17,"nowcast",31,53,39,47,43,43.014,"CE-Caucaia"
2020-06-18,"nowcast",35,55,38,46,44,44.65,"CE-Caucaia"
2020-06-19,"nowcast",34,55,40,48,46,46.083,"CE-Caucaia"
2020-06-20,"nowcast",34,56,40,49,47,47.158,"CE-Caucaia"
2020-06-21,"nowcast",36,58,41,50,48,47.791,"CE-Caucaia"
2020-06-22,"nowcast",37,59,42,51,49,49.097,"CE-Caucaia"
2020-06-23,"nowcast",37,60,43,52,50,50.498,"CE-Caucaia"
2020-06-24,"nowcast",41,63,46,55,52,52.447,"CE-Caucaia"
2020-06-25,"nowcast",42,66,47,57,54,54.432,"CE-Caucaia"
2020-06-26,"nowcast",44,69,50,60,57,57.132,"CE-Caucaia"
2020-06-27,"nowcast",43,68,51,61,58,57.697,"CE-Caucaia"
2020-06-28,"nowcast",44,69,51,61,57,57.494,"CE-Caucaia"
2020-06-29,"nowcast",41,69,49,60,57,56.931,"CE-Caucaia"
2020-06-30,"nowcast",42,69,48,59,56,56.538,"CE-Caucaia"
2020-07-01,"nowcast",42,72,48,60,56,57.073,"CE-Caucaia"
2020-07-02,"forecast",36,80,49,66,59,59.9182,"CE-Caucaia"
