"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-29,"nowcast",1,1,1,1,1,1,"Bahia"
2020-01-30,"nowcast",0,0,0,0,0,0,"Bahia"
2020-01-31,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-01,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-02,"nowcast",0,1,0,1,0.5,0.5,"Bahia"
2020-02-03,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-04,"nowcast",0,1,1,1,1,0.75,"Bahia"
2020-02-05,"nowcast",0,1,0,0,0,0.25,"Bahia"
2020-02-06,"nowcast",0,2,0,0,0,0.4,"Bahia"
2020-02-07,"nowcast",0,1,0,0,0,0.375,"Bahia"
2020-02-08,"nowcast",0,1,0,0,0,0.2,"Bahia"
2020-02-09,"nowcast",0,1,0,0,0,0.4375,"Bahia"
2020-02-10,"nowcast",0,1,0,0,0,0.222222222222222,"Bahia"
2020-02-11,"nowcast",0,1,0,0,0,0.142857142857143,"Bahia"
2020-02-12,"nowcast",0,1,0,0,0,0.307692307692308,"Bahia"
2020-02-13,"nowcast",0,1,0,0,0,0.3125,"Bahia"
2020-02-14,"nowcast",0,0,0,0,0,0.0882352941176471,"Bahia"
2020-02-15,"nowcast",0,1,0,0,0,0.255813953488372,"Bahia"
2020-02-16,"nowcast",0,1,0,0,0,0.298245614035088,"Bahia"
2020-02-17,"nowcast",0,1,0,0,0,0.27027027027027,"Bahia"
2020-02-18,"nowcast",0,1,0,0,0,0.305263157894737,"Bahia"
2020-02-19,"nowcast",0,1,0,0,0,0.264957264957265,"Bahia"
2020-02-20,"nowcast",0,1,0,0,0,0.174242424242424,"Bahia"
2020-02-21,"nowcast",0,1,0,0,0,0.2625,"Bahia"
2020-02-22,"nowcast",0,1,0,0,0,0.221621621621622,"Bahia"
2020-02-23,"nowcast",0,1,0,0,0,0.227488151658768,"Bahia"
2020-02-24,"nowcast",0,1,0,0,0,0.227848101265823,"Bahia"
2020-02-25,"nowcast",0,1,0,0,0,0.232727272727273,"Bahia"
2020-02-26,"nowcast",0,1,0,0,0,0.311526479750779,"Bahia"
2020-02-27,"nowcast",0,1,0,0,0,0.28808864265928,"Bahia"
2020-02-28,"nowcast",0,1,0,0,0,0.269607843137255,"Bahia"
2020-02-29,"nowcast",0,1,0,0,0,0.253863134657837,"Bahia"
2020-03-01,"nowcast",0,1,0,0,0,0.311377245508982,"Bahia"
2020-03-02,"nowcast",0,1,0,0,0,0.3625,"Bahia"
2020-03-03,"nowcast",0,1,0,0,0,0.336601307189543,"Bahia"
2020-03-04,"nowcast",0,1,0,0,0,0.351063829787234,"Bahia"
2020-03-05,"nowcast",0,1,0,0,0,0.389972144846797,"Bahia"
2020-03-06,"nowcast",0,1,0,0,0,0.423728813559322,"Bahia"
2020-03-07,"nowcast",0,1,0,0,0,0.436881188118812,"Bahia"
2020-03-08,"nowcast",0,1,0,0,0,0.464953271028037,"Bahia"
2020-03-09,"nowcast",0,2,0,0,0,0.518140589569161,"Bahia"
2020-03-10,"nowcast",0,2,0,0,0,0.591703056768559,"Bahia"
2020-03-11,"nowcast",0,2,0,0,0,0.653927813163482,"Bahia"
2020-03-12,"nowcast",0,2,0,1,1,0.713395638629283,"Bahia"
2020-03-13,"nowcast",0,2,0,1,1,0.787909836065574,"Bahia"
2020-03-14,"nowcast",0,2,0,1,1,0.84903748733536,"Bahia"
2020-03-15,"nowcast",0,2,0,1,1,0.991911021233569,"Bahia"
2020-03-16,"nowcast",0,2,0,1,1,1.08048289738431,"Bahia"
2020-03-17,"nowcast",0,3,0,1,1,1.16566265060241,"Bahia"
2020-03-18,"nowcast",0,3,0,1,1,1.25325325325325,"Bahia"
2020-03-19,"nowcast",0,3,0,1,1,1.466,"Bahia"
2020-03-20,"nowcast",0,3,0,1,1,1.562,"Bahia"
2020-03-21,"nowcast",0,4,1,2,2,1.816,"Bahia"
2020-03-22,"nowcast",0,4,1,2,2,1.918,"Bahia"
2020-03-23,"nowcast",0,4,1,2,2,2.131,"Bahia"
2020-03-24,"nowcast",0,4,1,2,2,2.235,"Bahia"
2020-03-25,"nowcast",0,4,0,2,2,2.415,"Bahia"
2020-03-26,"nowcast",0,5,0,2,2,2.536,"Bahia"
2020-03-27,"nowcast",0,5,1,3,3,2.773,"Bahia"
2020-03-28,"nowcast",0,5,1,3,3,2.936,"Bahia"
2020-03-29,"nowcast",1,6,1,3,3,3.107,"Bahia"
2020-03-30,"nowcast",1,6,1,3,3,3.304,"Bahia"
2020-03-31,"nowcast",0,6,1,3,3,3.469,"Bahia"
2020-04-01,"nowcast",0,6,2,4,3,3.599,"Bahia"
2020-04-02,"nowcast",1,7,2,4,4,4.035,"Bahia"
2020-04-03,"nowcast",1,7,2,4,4,4.204,"Bahia"
2020-04-04,"nowcast",0,7,1,4,4,4.495,"Bahia"
2020-04-05,"nowcast",2,8,3,5,5,4.655,"Bahia"
2020-04-06,"nowcast",1,8,2,5,5,4.992,"Bahia"
2020-04-07,"nowcast",2,9,2,5,5,5.373,"Bahia"
2020-04-08,"nowcast",1,9,3,6,6,5.834,"Bahia"
2020-04-09,"nowcast",1,9,3,6,6,6.089,"Bahia"
2020-04-10,"nowcast",2,10,4,7,6,6.581,"Bahia"
2020-04-11,"nowcast",2,10,4,7,7,6.791,"Bahia"
2020-04-12,"nowcast",2,11,5,8,7,7.347,"Bahia"
2020-04-13,"nowcast",4,12,5,8,7,7.492,"Bahia"
2020-04-14,"nowcast",4,13,6,9,8,8.101,"Bahia"
2020-04-15,"nowcast",4,13,5,9,8,8.607,"Bahia"
2020-04-16,"nowcast",4,13,5,9,9,8.819,"Bahia"
2020-04-17,"nowcast",4,14,6,10,9,9.464,"Bahia"
2020-04-18,"nowcast",4,14,6,10,9,9.737,"Bahia"
2020-04-19,"nowcast",5,15,7,11,10,10.419,"Bahia"
2020-04-20,"nowcast",4,15,7,11,10,10.645,"Bahia"
2020-04-21,"nowcast",5,16,8,12,11,11.247,"Bahia"
2020-04-22,"nowcast",6,17,9,13,12,11.967,"Bahia"
2020-04-23,"nowcast",6,18,10,14,12,12.396,"Bahia"
2020-04-24,"nowcast",8,19,10,14,13,13.047,"Bahia"
2020-04-25,"nowcast",7,19,11,15,13,13.321,"Bahia"
2020-04-26,"nowcast",8,20,9,14,14,14.133,"Bahia"
2020-04-27,"nowcast",8,20,10,15,15,14.759,"Bahia"
2020-04-28,"nowcast",8,21,11,16,15,15.396,"Bahia"
2020-04-29,"nowcast",9,22,12,17,16,15.985,"Bahia"
2020-04-30,"nowcast",10,23,12,17,16,16.775,"Bahia"
2020-05-01,"nowcast",10,23,13,18,17,17.439,"Bahia"
2020-05-02,"nowcast",10,24,15,20,18,18.397,"Bahia"
2020-05-03,"nowcast",12,26,14,20,19,19.191,"Bahia"
2020-05-04,"nowcast",12,26,15,21,20,20.121,"Bahia"
2020-05-05,"nowcast",13,28,16,22,21,21.006,"Bahia"
2020-05-06,"nowcast",13,29,15,22,22,21.77,"Bahia"
2020-05-07,"nowcast",14,29,17,23,22,22.53,"Bahia"
2020-05-08,"nowcast",15,31,19,25,23,23.615,"Bahia"
2020-05-09,"nowcast",16,32,21,27,24,24.438,"Bahia"
2020-05-10,"nowcast",16,32,21,27,25,25.234,"Bahia"
2020-05-11,"nowcast",17,34,23,29,26,26.228,"Bahia"
2020-05-12,"nowcast",18,34,23,29,27,27.098,"Bahia"
2020-05-13,"nowcast",19,36,22,29,28,28.212,"Bahia"
2020-05-14,"nowcast",19,36,24,31,29,28.901,"Bahia"
2020-05-15,"nowcast",20,37,24,31,30,29.733,"Bahia"
2020-05-16,"nowcast",22,39,24,31,30,30.279,"Bahia"
2020-05-17,"nowcast",22,39,26,33,31,31.13,"Bahia"
2020-05-18,"nowcast",23,40,26,33,32,31.599,"Bahia"
2020-05-19,"nowcast",22,40,27,34,32,32.538,"Bahia"
2020-05-20,"nowcast",23,41,28,35,33,33.008,"Bahia"
2020-05-21,"nowcast",24,42,29,36,34,33.642,"Bahia"
2020-05-22,"nowcast",23,42,29,36,33,33.474,"Bahia"
2020-05-23,"nowcast",23,41,30,36,34,33.822,"Bahia"
2020-05-24,"nowcast",25,43,30,37,34,34.321,"Bahia"
2020-05-25,"nowcast",24,43,30,37,35,34.697,"Bahia"
2020-05-26,"nowcast",25,44,29,37,35,35.201,"Bahia"
2020-05-27,"nowcast",24,43,30,38,36,35.566,"Bahia"
2020-05-28,"nowcast",25,44,29,37,36,35.844,"Bahia"
2020-05-29,"nowcast",26,45,32,39,37,36.765,"Bahia"
2020-05-30,"nowcast",27,47,31,39,37,37.444,"Bahia"
2020-05-31,"nowcast",28,48,32,40,38,37.951,"Bahia"
2020-06-01,"nowcast",29,50,33,41,39,39.182,"Bahia"
2020-06-02,"nowcast",28,49,36,44,40,39.988,"Bahia"
2020-06-03,"nowcast",30,51,35,43,41,40.872,"Bahia"
2020-06-04,"nowcast",32,53,37,45,42,42.148,"Bahia"
2020-06-05,"nowcast",33,53,38,46,43,42.998,"Bahia"
2020-06-06,"nowcast",31,53,38,46,44,43.854,"Bahia"
2020-06-07,"nowcast",34,55,37,46,45,45.223,"Bahia"
2020-06-08,"nowcast",34,56,39,48,46,45.796,"Bahia"
2020-06-09,"nowcast",34,56,40,49,47,46.727,"Bahia"
2020-06-10,"nowcast",36,58,41,50,48,47.757,"Bahia"
