"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-12,"nowcast",1,1,1,1,1,1,"Tocantins"
2020-02-13,"nowcast",0,0,0,0,0,0,"Tocantins"
2020-02-14,"nowcast",0,0,0,0,0,0,"Tocantins"
2020-02-15,"nowcast",0,1,0,0,0,0.333333333333333,"Tocantins"
2020-02-16,"nowcast",0,0,0,0,0,0,"Tocantins"
2020-02-17,"nowcast",0,1,0,0,0,0.25,"Tocantins"
2020-02-18,"nowcast",0,1,0,0,0,0.333333333333333,"Tocantins"
2020-02-19,"nowcast",0,1,1,1,1,0.555555555555556,"Tocantins"
2020-02-20,"nowcast",0,1,1,1,1,0.761904761904762,"Tocantins"
2020-02-21,"nowcast",0,1,0,0,0,0.433333333333333,"Tocantins"
2020-02-22,"nowcast",0,1,0,0,0,0.333333333333333,"Tocantins"
2020-02-23,"nowcast",0,1,0,0,0,0.309090909090909,"Tocantins"
2020-02-24,"nowcast",0,1,0,0,0,0.21875,"Tocantins"
2020-02-25,"nowcast",0,1,0,0,0,0.304878048780488,"Tocantins"
2020-02-26,"nowcast",0,1,0,0,0,0.351851851851852,"Tocantins"
2020-02-27,"nowcast",0,1,0,0,0,0.303703703703704,"Tocantins"
2020-02-28,"nowcast",0,1,0,0,0,0.24203821656051,"Tocantins"
2020-02-29,"nowcast",0,1,0,0,0,0.359605911330049,"Tocantins"
2020-03-01,"nowcast",0,1,0,0,0,0.327868852459016,"Tocantins"
2020-03-02,"nowcast",0,1,0,0,0,0.304054054054054,"Tocantins"
2020-03-03,"nowcast",0,1,0,0,0,0.377094972067039,"Tocantins"
2020-03-04,"nowcast",0,1,0,0,0,0.374707259953162,"Tocantins"
2020-03-05,"nowcast",0,1,0,0,0,0.403162055335968,"Tocantins"
2020-03-06,"nowcast",0,1,0,0,0,0.414802065404475,"Tocantins"
2020-03-07,"nowcast",0,1,0,0,0,0.427692307692308,"Tocantins"
2020-03-08,"nowcast",0,1,0,0,0,0.480109739368999,"Tocantins"
2020-03-09,"nowcast",0,1,0,0,0,0.487341772151899,"Tocantins"
2020-03-10,"nowcast",0,1,0,0,0,0.519526627218935,"Tocantins"
2020-03-11,"nowcast",0,2,0,0,0,0.565072302558398,"Tocantins"
2020-03-12,"nowcast",0,2,0,0,0,0.663113006396588,"Tocantins"
2020-03-13,"nowcast",0,2,0,1,1,0.724713242961418,"Tocantins"
2020-03-14,"nowcast",0,2,0,1,1,0.802254098360656,"Tocantins"
2020-03-15,"nowcast",0,2,0,1,1,0.807926829268293,"Tocantins"
2020-03-16,"nowcast",0,2,0,1,1,0.888776541961577,"Tocantins"
2020-03-17,"nowcast",0,2,0,1,1,0.897590361445783,"Tocantins"
2020-03-18,"nowcast",0,2,0,1,1,0.906813627254509,"Tocantins"
2020-03-19,"nowcast",0,2,0,1,1,0.882765531062124,"Tocantins"
2020-03-20,"nowcast",0,2,0,1,1,0.863863863863864,"Tocantins"
2020-03-21,"nowcast",0,2,0,1,1,0.817,"Tocantins"
2020-03-22,"nowcast",0,2,0,1,1,0.819,"Tocantins"
2020-03-23,"nowcast",0,2,0,1,1,0.892,"Tocantins"
2020-03-24,"nowcast",0,2,0,1,1,0.899,"Tocantins"
2020-03-25,"nowcast",0,2,0,1,1,0.977,"Tocantins"
2020-03-26,"nowcast",0,2,0,1,1,1.038,"Tocantins"
2020-03-27,"nowcast",0,3,0,1,1,1.174,"Tocantins"
2020-03-28,"nowcast",0,3,0,1,1,1.279,"Tocantins"
2020-03-29,"nowcast",0,3,0,1,1,1.366,"Tocantins"
2020-03-30,"nowcast",0,3,0,1,1,1.526,"Tocantins"
2020-03-31,"nowcast",0,3,0,1,1,1.617,"Tocantins"
2020-04-01,"nowcast",0,4,0,1,1,1.703,"Tocantins"
2020-04-02,"nowcast",0,4,0,1,1,1.726,"Tocantins"
2020-04-03,"nowcast",0,4,1,2,2,1.907,"Tocantins"
2020-04-04,"nowcast",0,4,1,2,2,2.117,"Tocantins"
2020-04-05,"nowcast",0,5,0,2,2,2.395,"Tocantins"
2020-04-06,"nowcast",0,5,0,2,2,2.702,"Tocantins"
2020-04-07,"nowcast",0,6,1,3,3,3.198,"Tocantins"
2020-04-08,"nowcast",0,7,2,4,3,3.666,"Tocantins"
2020-04-09,"nowcast",1,8,3,5,4,4.371,"Tocantins"
2020-04-10,"nowcast",1,9,2,5,5,5.208,"Tocantins"
2020-04-11,"nowcast",1,11,2,6,6,6.41,"Tocantins"
2020-04-12,"nowcast",2,12,4,8,7,7.511,"Tocantins"
2020-04-13,"nowcast",2,14,6,10,8,8.874,"Tocantins"
2020-04-14,"nowcast",2,16,7,12,10,10.576,"Tocantins"
2020-04-15,"nowcast",5,20,9,14,12,12.769,"Tocantins"
2020-04-16,"nowcast",6,22,10,16,15,15.102,"Tocantins"
2020-04-17,"nowcast",7,25,12,19,17,17.729,"Tocantins"
2020-04-18,"nowcast",11,30,13,21,20,20.937,"Tocantins"
2020-04-19,"nowcast",13,35,16,25,24,24.305,"Tocantins"
2020-04-20,"nowcast",15,38,21,30,28,28.068,"Tocantins"
2020-04-21,"nowcast",18,43,26,35,32,32.367,"Tocantins"
2020-04-22,"nowcast",23,49,30,40,35,36.142,"Tocantins"
2020-04-23,"nowcast",28,56,33,44,41,41.092,"Tocantins"
2020-04-24,"nowcast",29,58,37,48,45,45.5,"Tocantins"
2020-04-25,"nowcast",34,65,40,53,50,50.426,"Tocantins"
2020-04-26,"nowcast",39,71,47,60,55,55.781,"Tocantins"
2020-04-27,"nowcast",43,75,52,65,61,60.867,"Tocantins"
2020-04-28,"nowcast",48,83,60,73,66,66.186,"Tocantins"
2020-04-29,"nowcast",54,89,66,80,72,72.685,"Tocantins"
