"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-24,"nowcast",1,1,1,1,1,1,"Rio de Janeiro"
2020-01-25,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-26,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-27,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-28,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-29,"nowcast",0,1,1,1,1,0.666666666666667,"Rio de Janeiro"
2020-01-30,"nowcast",0,1,0,0,0,0.25,"Rio de Janeiro"
2020-01-31,"nowcast",0,1,0,0,0,0.2,"Rio de Janeiro"
2020-02-01,"nowcast",0,1,0,1,0.5,0.5,"Rio de Janeiro"
2020-02-02,"nowcast",0,1,0,0,0,0.285714285714286,"Rio de Janeiro"
2020-02-03,"nowcast",0,1,0,0,0,0.294117647058824,"Rio de Janeiro"
2020-02-04,"nowcast",0,1,0,0,0,0.482758620689655,"Rio de Janeiro"
2020-02-05,"nowcast",0,1,0,0,0,0.176470588235294,"Rio de Janeiro"
2020-02-06,"nowcast",0,1,0,0,0,0.255813953488372,"Rio de Janeiro"
2020-02-07,"nowcast",0,1,0,0,0,0.350877192982456,"Rio de Janeiro"
2020-02-08,"nowcast",0,1,0,0,0,0.3625,"Rio de Janeiro"
2020-02-09,"nowcast",0,1,0,0,0,0.357798165137615,"Rio de Janeiro"
2020-02-10,"nowcast",0,1,0,0,0,0.385135135135135,"Rio de Janeiro"
2020-02-11,"nowcast",0,1,0,0,0,0.383419689119171,"Rio de Janeiro"
2020-02-12,"nowcast",0,1,0,0,0,0.340425531914894,"Rio de Janeiro"
2020-02-13,"nowcast",0,1,0,0,0,0.454545454545455,"Rio de Janeiro"
2020-02-14,"nowcast",0,1,0,0,0,0.403458213256484,"Rio de Janeiro"
2020-02-15,"nowcast",0,1,0,0,0,0.478260869565217,"Rio de Janeiro"
2020-02-16,"nowcast",0,2,0,0,0,0.585170340681363,"Rio de Janeiro"
2020-02-17,"nowcast",0,1,0,0,0,0.521968365553603,"Rio de Janeiro"
2020-02-18,"nowcast",0,2,0,1,1,0.667170953101362,"Rio de Janeiro"
2020-02-19,"nowcast",0,2,0,1,1,0.762803234501348,"Rio de Janeiro"
2020-02-20,"nowcast",0,2,0,1,1,0.838669950738916,"Rio de Janeiro"
2020-02-21,"nowcast",0,2,0,1,1,0.989714285714286,"Rio de Janeiro"
2020-02-22,"nowcast",0,3,0,1,1,1.24021739130435,"Rio de Janeiro"
2020-02-23,"nowcast",0,3,0,1,1,1.41640378548896,"Rio de Janeiro"
2020-02-24,"nowcast",0,4,0,1,1,1.80796731358529,"Rio de Janeiro"
2020-02-25,"nowcast",0,5,0,2,2,2.22603430877901,"Rio de Janeiro"
2020-02-26,"nowcast",0,5,0,2,2,2.71629778672032,"Rio de Janeiro"
2020-02-27,"nowcast",0,6,1,3,3,3.46,"Rio de Janeiro"
2020-02-28,"nowcast",0,8,1,4,4,4.135,"Rio de Janeiro"
2020-02-29,"nowcast",1,9,2,5,5,5.037,"Rio de Janeiro"
2020-03-01,"nowcast",0,10,3,6,6,6.04,"Rio de Janeiro"
2020-03-02,"nowcast",2,12,3,7,7,7.375,"Rio de Janeiro"
2020-03-03,"nowcast",2,14,6,10,8,8.784,"Rio de Janeiro"
2020-03-04,"nowcast",4,17,6,11,10,10.495,"Rio de Janeiro"
2020-03-05,"nowcast",5,20,7,13,12,12.557,"Rio de Janeiro"
2020-03-06,"nowcast",6,23,11,17,14,14.961,"Rio de Janeiro"
2020-03-07,"nowcast",6,25,13,20,17,17.623,"Rio de Janeiro"
2020-03-08,"nowcast",9,30,14,22,20,20.659,"Rio de Janeiro"
2020-03-09,"nowcast",12,34,15,25,24,24.162,"Rio de Janeiro"
2020-03-10,"nowcast",13,38,22,31,28,28.141,"Rio de Janeiro"
2020-03-11,"nowcast",18,44,27,37,33,32.986,"Rio de Janeiro"
2020-03-12,"nowcast",22,51,29,40,37,37.67,"Rio de Janeiro"
2020-03-13,"nowcast",27,57,33,45,43,43.034,"Rio de Janeiro"
2020-03-14,"nowcast",33,64,37,50,48,48.666,"Rio de Janeiro"
2020-03-15,"nowcast",37,69,44,57,54,54.724,"Rio de Janeiro"
2020-03-16,"nowcast",41,76,48,63,60,60.139,"Rio de Janeiro"
2020-03-17,"nowcast",47,83,56,70,65,66.247,"Rio de Janeiro"
2020-03-18,"nowcast",51,89,62,77,72,72.746,"Rio de Janeiro"
2020-03-19,"nowcast",56,96,68,84,77,78.083,"Rio de Janeiro"
2020-03-20,"nowcast",61,105,71,89,84,85.142,"Rio de Janeiro"
2020-03-21,"nowcast",66,113,77,95,89,90.678,"Rio de Janeiro"
2020-03-22,"nowcast",71,120,87,106,97,97.99,"Rio de Janeiro"
2020-03-23,"nowcast",79,131,92,113,105,106.105,"Rio de Janeiro"
