"region","date","type","bottom","top","lower","upper","median","mean"
"PB-João Pessoa",2020-02-12,"nowcast",1,1,1,1,1,1
"PB-João Pessoa",2020-02-13,"nowcast",0,1,0,0,0,0.333333333333333
"PB-João Pessoa",2020-02-14,"nowcast",0,1,0,0,0,0.333333333333333
"PB-João Pessoa",2020-02-15,"nowcast",0,0,0,0,0,0
"PB-João Pessoa",2020-02-16,"nowcast",0,1,0,0,0,0.25
"PB-João Pessoa",2020-02-17,"nowcast",0,1,0,0,0,0.2
"PB-João Pessoa",2020-02-18,"nowcast",0,1,0,0,0,0.444444444444444
"PB-João Pessoa",2020-02-19,"nowcast",0,1,0,0,0,0.384615384615385
"PB-João Pessoa",2020-02-20,"nowcast",0,1,0,0,0,0.235294117647059
"PB-João Pessoa",2020-02-21,"nowcast",0,1,0,0,0,0.25
"PB-João Pessoa",2020-02-22,"nowcast",0,1,0,0,0,0.466666666666667
"PB-João Pessoa",2020-02-23,"nowcast",0,1,0,0,0,0.348837209302326
"PB-João Pessoa",2020-02-24,"nowcast",0,1,0,0,0,0.211538461538462
"PB-João Pessoa",2020-02-25,"nowcast",0,1,0,0,0,0.318181818181818
"PB-João Pessoa",2020-02-26,"nowcast",0,1,0,0,0,0.265060240963855
"PB-João Pessoa",2020-02-27,"nowcast",0,1,0,0,0,0.252336448598131
"PB-João Pessoa",2020-02-28,"nowcast",0,1,0,0,0,0.232
"PB-João Pessoa",2020-02-29,"nowcast",0,1,0,0,0,0.360759493670886
"PB-João Pessoa",2020-03-01,"nowcast",0,1,0,0,0,0.346341463414634
"PB-João Pessoa",2020-03-02,"nowcast",0,1,0,0,0,0.379310344827586
"PB-João Pessoa",2020-03-03,"nowcast",0,1,0,0,0,0.357142857142857
"PB-João Pessoa",2020-03-04,"nowcast",0,1,0,0,0,0.32171581769437
"PB-João Pessoa",2020-03-05,"nowcast",0,1,0,0,0,0.402272727272727
"PB-João Pessoa",2020-03-06,"nowcast",0,1,0,0,0,0.40272373540856
"PB-João Pessoa",2020-03-07,"nowcast",0,1,0,0,0,0.458053691275168
"PB-João Pessoa",2020-03-08,"nowcast",0,1,0,0,0,0.46795827123696
"PB-João Pessoa",2020-03-09,"nowcast",0,1,0,0,0,0.521164021164021
"PB-João Pessoa",2020-03-10,"nowcast",0,1,0,0,0,0.588164251207729
"PB-João Pessoa",2020-03-11,"nowcast",0,2,0,0,0,0.630911188004614
"PB-João Pessoa",2020-03-12,"nowcast",0,2,0,1,1,0.696802646085998
"PB-João Pessoa",2020-03-13,"nowcast",0,2,0,1,1,0.870726495726496
"PB-João Pessoa",2020-03-14,"nowcast",0,2,0,1,1,0.986556359875905
"PB-João Pessoa",2020-03-15,"nowcast",0,2,0,1,1,1.10316649642492
"PB-João Pessoa",2020-03-16,"nowcast",0,3,0,1,1,1.28629032258065
"PB-João Pessoa",2020-03-17,"nowcast",0,3,0,1,1,1.47642928786359
"PB-João Pessoa",2020-03-18,"nowcast",0,4,0,1,1,1.697
"PB-João Pessoa",2020-03-19,"nowcast",0,4,1,2,2,2.055
"PB-João Pessoa",2020-03-20,"nowcast",0,5,0,2,2,2.341
"PB-João Pessoa",2020-03-21,"nowcast",0,5,0,2,2,2.539
"PB-João Pessoa",2020-03-22,"nowcast",0,5,1,3,3,2.88
"PB-João Pessoa",2020-03-23,"nowcast",1,6,1,3,3,3.219
"PB-João Pessoa",2020-03-24,"nowcast",0,6,2,4,3,3.576
"PB-João Pessoa",2020-03-25,"nowcast",1,7,2,4,4,4.039
"PB-João Pessoa",2020-03-26,"nowcast",0,7,3,5,4,4.507
"PB-João Pessoa",2020-03-27,"nowcast",1,8,2,5,5,5.067
"PB-João Pessoa",2020-03-28,"nowcast",1,9,3,6,6,5.831
"PB-João Pessoa",2020-03-29,"nowcast",1,10,4,7,6,6.57
"PB-João Pessoa",2020-03-30,"nowcast",2,11,5,8,7,7.287
"PB-João Pessoa",2020-03-31,"nowcast",3,13,4,8,8,8.337
