"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-02,"nowcast",1,1,1,1,1,1,"Goiás"
2020-02-03,"nowcast",0,1,0,1,0.5,0.5,"Goiás"
2020-02-04,"nowcast",0,1,0,0,0,0.333333333333333,"Goiás"
2020-02-05,"nowcast",0,0,0,0,0,0,"Goiás"
2020-02-06,"nowcast",0,0,0,0,0,0,"Goiás"
2020-02-07,"nowcast",0,1,1,1,1,0.571428571428571,"Goiás"
2020-02-08,"nowcast",0,1,0,0,0,0.285714285714286,"Goiás"
2020-02-09,"nowcast",0,1,0,0,0,0.416666666666667,"Goiás"
2020-02-10,"nowcast",0,1,0,0,0,0.333333333333333,"Goiás"
2020-02-11,"nowcast",0,1,0,0,0,0.117647058823529,"Goiás"
2020-02-12,"nowcast",0,1,0,0,0,0.3,"Goiás"
2020-02-13,"nowcast",0,1,0,0,0,0.291666666666667,"Goiás"
2020-02-14,"nowcast",0,1,0,0,0,0.185185185185185,"Goiás"
2020-02-15,"nowcast",0,1,0,0,0,0.233333333333333,"Goiás"
2020-02-16,"nowcast",0,1,0,0,0,0.216216216216216,"Goiás"
2020-02-17,"nowcast",0,1,0,0,0,0.181818181818182,"Goiás"
2020-02-18,"nowcast",0,1,0,0,0,0.25,"Goiás"
2020-02-19,"nowcast",0,1,0,0,0,0.230769230769231,"Goiás"
2020-02-20,"nowcast",0,1,0,0,0,0.140845070422535,"Goiás"
2020-02-21,"nowcast",0,1,0,0,0,0.267441860465116,"Goiás"
2020-02-22,"nowcast",0,1,0,0,0,0.22,"Goiás"
2020-02-23,"nowcast",0,1,0,0,0,0.203389830508475,"Goiás"
2020-02-24,"nowcast",0,1,0,0,0,0.189393939393939,"Goiás"
2020-02-25,"nowcast",0,1,0,0,0,0.183006535947712,"Goiás"
2020-02-26,"nowcast",0,1,0,0,0,0.222222222222222,"Goiás"
2020-02-27,"nowcast",0,1,0,0,0,0.257281553398058,"Goiás"
2020-02-28,"nowcast",0,1,0,0,0,0.226890756302521,"Goiás"
2020-02-29,"nowcast",0,1,0,0,0,0.24,"Goiás"
2020-03-01,"nowcast",0,1,0,0,0,0.254777070063694,"Goiás"
2020-03-02,"nowcast",0,1,0,0,0,0.265536723163842,"Goiás"
2020-03-03,"nowcast",0,1,0,0,0,0.230179028132992,"Goiás"
2020-03-04,"nowcast",0,1,0,0,0,0.252847380410023,"Goiás"
2020-03-05,"nowcast",0,1,0,0,0,0.279835390946502,"Goiás"
2020-03-06,"nowcast",0,1,0,0,0,0.274401473296501,"Goiás"
2020-03-07,"nowcast",0,1,0,0,0,0.275167785234899,"Goiás"
2020-03-08,"nowcast",0,1,0,0,0,0.2734375,"Goiás"
2020-03-09,"nowcast",0,1,0,0,0,0.321325648414986,"Goiás"
2020-03-10,"nowcast",0,1,0,0,0,0.307377049180328,"Goiás"
2020-03-11,"nowcast",0,1,0,0,0,0.322121604139715,"Goiás"
2020-03-12,"nowcast",0,1,0,0,0,0.332518337408313,"Goiás"
2020-03-13,"nowcast",0,1,0,0,0,0.379835873388042,"Goiás"
2020-03-14,"nowcast",0,1,0,0,0,0.424517593643587,"Goiás"
2020-03-15,"nowcast",0,1,0,0,0,0.421052631578947,"Goiás"
2020-03-16,"nowcast",0,1,0,0,0,0.444206008583691,"Goiás"
2020-03-17,"nowcast",0,1,0,0,0,0.463312368972746,"Goiás"
2020-03-18,"nowcast",0,1,0,0,0,0.531346351490236,"Goiás"
2020-03-19,"nowcast",0,2,0,0,0,0.573904179408767,"Goiás"
2020-03-20,"nowcast",0,2,0,0,0,0.605449041372351,"Goiás"
2020-03-21,"nowcast",0,2,0,0,0,0.624748490945674,"Goiás"
