region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
BA-Alagoinhas,2020-03-25,0,0,1,0,0,1
BA-Alagoinhas,2020-03-26,0,0,1,0,0,1
BA-Alagoinhas,2020-03-27,0,0,1,0,0,1
BA-Alagoinhas,2020-03-28,0,0,1,0,0,1
BA-Alagoinhas,2020-03-29,0,0,1,0,0,1
BA-Alagoinhas,2020-03-30,0,0,1,0,0,1
BA-Alagoinhas,2020-03-31,0,0,1,0,0,1
BA-Alagoinhas,2020-04-01,0,0,1,0,0,1
BA-Alagoinhas,2020-04-02,0,0,0,0,0,1
BA-Alagoinhas,2020-04-03,0,0,0,0,0,1
BA-Alagoinhas,2020-04-04,0,0,0,0,0,1
BA-Alagoinhas,2020-04-05,0,0,0,0,0,1
BA-Alagoinhas,2020-04-06,0,0,0,0,0,1
BA-Alagoinhas,2020-04-07,0,0,0,0,0,1
BA-Alagoinhas,2020-04-08,0,0,0,0,0,1
BA-Alagoinhas,2020-04-09,0,0,1,0,0,1
BA-Alagoinhas,2020-04-10,0,0,1,0,0,1
BA-Alagoinhas,2020-04-11,0,0,1,0,0,1
BA-Alagoinhas,2020-04-12,0,0,1,0,0,1
BA-Alagoinhas,2020-04-13,0,0,1,0,0,1
BA-Alagoinhas,2020-04-14,0,0,1,0,0,1
BA-Alagoinhas,2020-04-15,0,0,1,0,0,1
BA-Alagoinhas,2020-04-16,0,0,1,0,0,1
BA-Alagoinhas,2020-04-17,0,0,1,0,0,1
BA-Alagoinhas,2020-04-18,0,0,1,0,0,1
BA-Alagoinhas,2020-04-19,0,0,1,0,0,1
BA-Alagoinhas,2020-04-20,0,0,1,0,0,1
BA-Alagoinhas,2020-04-21,0,0,1,0,0,1
BA-Alagoinhas,2020-04-22,0,0,1,0,0,1
BA-Alagoinhas,2020-04-23,0,0,1,0,0,1
BA-Alagoinhas,2020-04-24,0,0,1,0,0,1
BA-Alagoinhas,2020-04-25,0,0,1,0,0,1
BA-Alagoinhas,2020-04-26,0,0,1,0,0,1
BA-Alagoinhas,2020-04-27,0,0,1,0,0,1
BA-Alagoinhas,2020-04-28,0,0,1,0,0,1
BA-Alagoinhas,2020-04-29,0,0,2,0,0,1
BA-Alagoinhas,2020-04-30,0,0,2,0,0,1
BA-Alagoinhas,2020-05-01,1,0,2,0,1,1
BA-Alagoinhas,2020-05-02,1,0,2,0,1,1
BA-Alagoinhas,2020-05-03,1,0,2,0,1,1
BA-Alagoinhas,2020-05-04,1,0,3,0,1,1
BA-Alagoinhas,2020-05-05,1,0,3,0,1,1
BA-Alagoinhas,2020-05-06,1,0,4,0,1,1
BA-Alagoinhas,2020-05-07,2,0,4,1,2,1
BA-Alagoinhas,2020-05-08,2,0,4,1,2,1
BA-Alagoinhas,2020-05-09,2,0,4,0,2,1
BA-Alagoinhas,2020-05-10,2,0,5,0,2,1
BA-Alagoinhas,2020-05-11,3,0,5,1,3,1
BA-Alagoinhas,2020-05-12,3,1,6,1,3,1
BA-Alagoinhas,2020-05-13,3,1,6,1,3,1
BA-Alagoinhas,2020-05-14,4,0,6,2,4,1
BA-Alagoinhas,2020-05-15,4,1,7,2,4,1
BA-Alagoinhas,2020-05-16,5,2,8,4,6,1
BA-Alagoinhas,2020-05-17,5,2,9,2,5,1
BA-Alagoinhas,2020-05-18,6,2,9,3,6,1
BA-Alagoinhas,2020-05-19,6,2,10,4,7,1
BA-Alagoinhas,2020-05-20,7,2,10,4,7,1
BA-Alagoinhas,2020-05-21,7,3,11,5,8,1
BA-Alagoinhas,2020-05-22,8,3,12,6,9,1
BA-Alagoinhas,2020-05-23,8,4,13,6,9,1
BA-Alagoinhas,2020-05-24,9,4,13,5,9,1
BA-Alagoinhas,2020-05-25,10,4,14,6,10,1
BA-Alagoinhas,2020-05-26,10,5,15,7,11,1
BA-Alagoinhas,2020-05-27,11,5,15,7,11,1
BA-Alagoinhas,2020-05-28,11,6,16,8,12,1
BA-Alagoinhas,2020-05-29,11,6,16,8,12,1
BA-Alagoinhas,2020-05-30,11,6,16,8,12,1
BA-Alagoinhas,2020-05-31,11,5,15,7,11,1
BA-Alagoinhas,2020-06-01,10,6,15,7,11,1
BA-Alagoinhas,2020-06-02,9,4,13,8,11,1
BA-Alagoinhas,2020-06-03,8,4,13,6,9,1
BA-Alagoinhas,2020-06-04,9,4,13,5,9,1
BA-Alagoinhas,2020-06-05,9,3,13,5,9,1
BA-Alagoinhas,2020-06-06,10,4,14,6,10,1
BA-Alagoinhas,2020-06-07,10,5,15,7,11,1
BA-Alagoinhas,2020-06-08,11,6,16,7,11,1
BA-Alagoinhas,2020-06-09,12,6,17,9,13,1
BA-Alagoinhas,2020-06-10,13,7,18,10,14,1
BA-Alagoinhas,2020-06-11,14,7,19,11,15,1
BA-Alagoinhas,2020-06-12,14,9,20,10,15,1
BA-Alagoinhas,2020-06-13,15,7,20,11,16,1
BA-Alagoinhas,2020-06-14,16,9,22,13,18,1
BA-Alagoinhas,2020-06-15,16.5,9,23,13,18,1
BA-Alagoinhas,2020-06-16,18,11,25,15,20,1
BA-Alagoinhas,2020-06-17,20,14,27,16,21,1
BA-Alagoinhas,2020-06-18,22,14,29,17,23,1
BA-Alagoinhas,2020-06-19,23,16,31,19,25,1
BA-Alagoinhas,2020-06-20,24.5,17,32,20,26,1
BA-Alagoinhas,2020-06-21,26,18,34,20,27,1
BA-Alagoinhas,2020-06-22,27,18,34,21,28,1
BA-Alagoinhas,2020-06-23,27,18,34,22,28,1
BA-Alagoinhas,2020-06-24,27,19,35,23,29,1
BA-Alagoinhas,2020-06-25,28,19,36,24,30,1
BA-Alagoinhas,2020-06-26,29,21,38,23,30,1
BA-Alagoinhas,2020-06-27,31,23,40,25,32,1
BA-Alagoinhas,2020-06-28,32,23,40,27,34,1
BA-Alagoinhas,2020-06-29,33,24,42,30,37,1
BA-Alagoinhas,2020-06-30,34,24,42,30,37,1
BA-Alagoinhas,2020-07-01,35,25,44,32,39,1
BA-Alagoinhas,2020-07-02,36.5,27,46,30,38,1
BA-Alagoinhas,2020-07-03,38,27,47,32,40,1
BA-Alagoinhas,2020-07-04,39,29,48,32,40,1
BA-Alagoinhas,2020-07-05,39,29,49,33,41,1
BA-Alagoinhas,2020-07-06,41,29,51,35,43,1
BA-Alagoinhas,2020-07-07,42,28,51,37,46,1
BA-Alagoinhas,2020-07-08,43,31,54,39,48,1
BA-Alagoinhas,2020-07-09,46,33,57,40,49,1
BA-Alagoinhas,2020-07-10,49,37,61,42,52,1
BA-Alagoinhas,2020-07-11,52.5,39,65,45,55,0.99
BA-Alagoinhas,2020-07-12,57,45,70,51,61,0.99
BA-Alagoinhas,2020-07-13,61,47,73,52,63,0.99
BA-Alagoinhas,2020-07-14,65,52,79,59,69,0.99
BA-Alagoinhas,2020-07-15,69,53,81,61,72,0.98
BA-Alagoinhas,2020-07-16,72,58,86,65,76,0.98
BA-Alagoinhas,2020-07-17,75,61,89,69,80,0.97
BA-Alagoinhas,2020-07-18,77,62,90,69,80,0.96
BA-Alagoinhas,2020-07-19,78,65,93,69,81,0.95
BA-Alagoinhas,2020-07-20,79,65,94,72,83,0.94
BA-Alagoinhas,2020-07-21,78,63,93,69,81,0.92
BA-Alagoinhas,2020-07-22,78,63,94,67,80,0.9
BA-Alagoinhas,2020-07-23,79,62,93,73,85,0.88
BA-Alagoinhas,2020-07-24,79,61,96,70,83,0.84
BA-Alagoinhas,2020-07-25,79,59,95,73,87,0.8
BA-Araci,2020-03-07,1,1,1,1,1,1
BA-Araci,2020-03-08,0,0,1,0,0,1
BA-Araci,2020-03-09,0,0,1,0,0,1
BA-Araci,2020-03-10,0.5,0,1,0,1,1
BA-Araci,2020-03-11,0,0,1,0,0,1
BA-Araci,2020-03-12,0,0,1,0,0,1
BA-Araci,2020-03-13,0,0,1,0,0,1
BA-Araci,2020-03-14,0,0,1,0,0,1
BA-Araci,2020-03-15,0,0,0,0,0,1
BA-Araci,2020-03-16,0,0,1,0,0,1
BA-Araci,2020-03-17,0,0,1,0,0,1
BA-Araci,2020-03-18,0,0,1,0,0,1
BA-Araci,2020-03-19,0,0,1,0,0,1
BA-Araci,2020-03-20,0,0,1,0,0,1
BA-Araci,2020-03-21,0,0,1,0,0,1
BA-Araci,2020-03-22,0,0,1,0,0,1
BA-Araci,2020-03-23,0,0,1,0,0,1
BA-Araci,2020-03-24,0,0,1,0,0,1
BA-Araci,2020-03-25,0,0,1,0,0,1
BA-Araci,2020-03-26,0,0,1,0,0,1
BA-Araci,2020-03-27,0,0,1,0,0,1
BA-Araci,2020-03-28,0,0,1,0,0,1
BA-Araci,2020-03-29,0,0,1,0,0,1
BA-Araci,2020-03-30,0,0,1,0,0,1
BA-Araci,2020-03-31,0,0,1,0,0,1
BA-Araci,2020-04-01,0,0,1,0,0,1
BA-Araci,2020-04-02,0,0,1,0,0,1
BA-Araci,2020-04-03,0,0,1,0,0,1
BA-Araci,2020-04-04,0,0,1,0,0,1
BA-Araci,2020-04-05,0,0,0,0,0,1
BA-Araci,2020-04-06,0,0,0,0,0,1
BA-Araci,2020-04-07,0,0,0,0,0,1
BA-Araci,2020-04-08,0,0,0,0,0,1
BA-Araci,2020-04-09,0,0,0,0,0,1
BA-Araci,2020-04-10,0,0,0,0,0,1
BA-Araci,2020-04-11,0,0,0,0,0,1
BA-Araci,2020-04-12,0,0,0,0,0,1
BA-Araci,2020-04-13,0,0,0,0,0,1
BA-Araci,2020-04-14,0,0,0,0,0,1
BA-Araci,2020-04-15,0,0,0,0,0,1
BA-Araci,2020-04-16,0,0,0,0,0,1
BA-Araci,2020-04-17,0,0,0,0,0,1
BA-Araci,2020-04-18,0,0,0,0,0,1
BA-Araci,2020-04-19,0,0,0,0,0,1
BA-Araci,2020-04-20,0,0,0,0,0,1
BA-Araci,2020-04-21,0,0,0,0,0,1
BA-Araci,2020-04-22,0,0,0,0,0,1
BA-Araci,2020-04-23,0,0,0,0,0,1
BA-Araci,2020-04-24,0,0,0,0,0,1
BA-Araci,2020-04-25,0,0,0,0,0,1
BA-Araci,2020-04-26,0,0,0,0,0,1
BA-Araci,2020-04-27,0,0,0,0,0,1
BA-Araci,2020-04-28,0,0,0,0,0,1
BA-Araci,2020-04-29,0,0,0,0,0,1
BA-Araci,2020-04-30,0,0,0,0,0,1
BA-Araci,2020-05-01,0,0,0,0,0,1
BA-Araci,2020-05-02,0,0,0,0,0,1
BA-Araci,2020-05-03,0,0,1,0,0,1
BA-Araci,2020-05-04,0,0,0,0,0,1
BA-Araci,2020-05-05,0,0,1,0,0,1
BA-Araci,2020-05-06,0,0,1,0,0,1
BA-Araci,2020-05-07,0,0,1,0,0,1
BA-Araci,2020-05-08,0,0,1,0,0,1
BA-Araci,2020-05-09,0,0,1,0,0,1
BA-Araci,2020-05-10,0,0,1,0,0,1
BA-Araci,2020-05-11,0,0,1,0,0,1
BA-Araci,2020-05-12,0,0,1,0,0,1
BA-Araci,2020-05-13,0,0,1,0,0,1
BA-Araci,2020-05-14,1,0,2,0,1,1
BA-Araci,2020-05-15,0,0,2,0,0,1
BA-Araci,2020-05-16,1,0,2,0,1,1
BA-Araci,2020-05-17,1,0,2,0,1,1
BA-Araci,2020-05-18,1,0,2,0,1,1
BA-Araci,2020-05-19,1,0,3,0,1,1
BA-Araci,2020-05-20,1,0,3,0,1,1
BA-Araci,2020-05-21,2,0,3,1,2,1
BA-Araci,2020-05-22,2,0,4,1,2,1
BA-Araci,2020-05-23,2,0,5,0,2,1
BA-Araci,2020-05-24,2,0,5,0,2,1
BA-Araci,2020-05-25,3,0,5,1,3,1
BA-Araci,2020-05-26,3,1,6,1,3,1
BA-Araci,2020-05-27,4,1,6,2,4,1
BA-Araci,2020-05-28,4,1,7,2,4,1
BA-Araci,2020-05-29,5,0,7,3,5,1
BA-Araci,2020-05-30,5,1,8,4,6,1
BA-Araci,2020-05-31,5,1,8,4,6,1
BA-Araci,2020-06-01,6,3,10,3,6,1
BA-Araci,2020-06-02,6,1,9,3,6,1
BA-Araci,2020-06-03,6,3,10,3,6,1
BA-Araci,2020-06-04,6,3,10,4,7,1
BA-Araci,2020-06-05,7,2,10,4,7,1
BA-Araci,2020-06-06,7,2,10,4,7,1
BA-Araci,2020-06-07,7,3,11,5,8,1
BA-Araci,2020-06-08,7,3,11,5,8,1
BA-Araci,2020-06-09,7,3,11,4,7,1
BA-Araci,2020-06-10,7,3,11,4,7,1
BA-Araci,2020-06-11,7,3,11,5,8,1
BA-Araci,2020-06-12,7,3,11,5,8,1
BA-Araci,2020-06-13,8,3,12,4,8,1
BA-Araci,2020-06-14,8,4,13,5,9,1
BA-Araci,2020-06-15,9,4,14,6,10,1
BA-Araci,2020-06-16,10,5,15,7,11,1
BA-Araci,2020-06-17,11,5,16,8,12,1
BA-Araci,2020-06-18,12,7,17,9,13,1
BA-Araci,2020-06-19,12,5,17,9,13,1
BA-Araci,2020-06-20,13,7,18,10,14,1
BA-Araci,2020-06-21,14,7,19,11,15,1
BA-Araci,2020-06-22,14,8,20,12,16,1
BA-Araci,2020-06-23,15,9,21,10,15,1
BA-Araci,2020-06-24,15,8,20,12,16,1
BA-Araci,2020-06-25,15,9,21,12,16,1
BA-Araci,2020-06-26,15,9,21,11,16,1
BA-Araci,2020-06-27,15,9,21,11,16,1
BA-Araci,2020-06-28,15,8,20,11,16,1
BA-Araci,2020-06-29,16,9,21,11,16,1
BA-Araci,2020-06-30,16,8,21,12,17,1
BA-Araci,2020-07-01,16,9,21,12,17,1
BA-Araci,2020-07-02,16,9,21,11,16,1
BA-Araci,2020-07-03,16,9,21,11,16,1
BA-Araci,2020-07-04,16,8,20,14,18,1
BA-Araci,2020-07-05,16,10,22,12,17,1
BA-Araci,2020-07-06,15,9,21,11,16,1
BA-Araci,2020-07-07,15,9,21,11,16,0.99
BA-Araci,2020-07-08,15,8,20,10,15,0.99
BA-Araci,2020-07-09,15,8,20,12,16,0.99
BA-Araci,2020-07-10,14,8,19,12,16,0.99
BA-Araci,2020-07-11,14,7,19,11,15,0.98
BA-Araci,2020-07-12,14,7,19,11,15,0.98
BA-Araci,2020-07-13,14,7,19,12,16,0.97
BA-Araci,2020-07-14,14,7,19,12,16,0.96
BA-Araci,2020-07-15,14,9,20,10,15,0.95
BA-Araci,2020-07-16,14,8,20,10,15,0.94
BA-Araci,2020-07-17,14,8,20,10,15,0.92
BA-Araci,2020-07-18,14,8,21,10,15,0.89
BA-Araci,2020-07-19,15,8,21,10,15,0.87
BA-Araci,2020-07-20,14,7,21,10,15,0.83
BA-Araci,2020-07-21,14,6,21,11,16,0.78
BA-Araci,2020-07-22,14,7,22,9,15,0.72
BA-Barreiras,2020-02-06,1,1,1,1,1,1
BA-Barreiras,2020-02-07,0,0,0,0,0,1
BA-Barreiras,2020-02-08,0,0,0,0,0,1
BA-Barreiras,2020-02-09,0,0,0,0,0,1
BA-Barreiras,2020-02-10,0,0,0,0,0,1
BA-Barreiras,2020-02-11,0,0,0,0,0,1
BA-Barreiras,2020-02-12,0,0,0,0,0,1
BA-Barreiras,2020-02-13,0.5,0,1,0,1,1
BA-Barreiras,2020-02-14,0,0,0,0,0,1
BA-Barreiras,2020-02-15,0,0,0,0,0,1
BA-Barreiras,2020-02-16,0,0,0,0,0,1
BA-Barreiras,2020-02-17,0,0,0,0,0,1
BA-Barreiras,2020-02-18,0,0,1,0,0,1
BA-Barreiras,2020-02-19,0,0,0,0,0,1
BA-Barreiras,2020-02-20,0,0,1,0,0,1
BA-Barreiras,2020-02-21,0,0,1,0,0,1
BA-Barreiras,2020-02-22,0,0,1,0,0,1
BA-Barreiras,2020-02-23,0,0,0,0,0,1
BA-Barreiras,2020-02-24,0,0,1,0,0,1
BA-Barreiras,2020-02-25,0,0,1,0,0,1
BA-Barreiras,2020-02-26,0,0,1,0,0,1
BA-Barreiras,2020-02-27,0,0,1,0,0,1
BA-Barreiras,2020-02-28,0,0,1,0,0,1
BA-Barreiras,2020-02-29,0,0,1,0,0,1
BA-Barreiras,2020-03-01,0,0,1,0,0,1
BA-Barreiras,2020-03-02,0,0,1,0,0,1
BA-Barreiras,2020-03-03,0,0,1,0,0,1
BA-Barreiras,2020-03-04,0,0,1,0,0,1
BA-Barreiras,2020-03-05,0,0,1,0,0,1
BA-Barreiras,2020-03-06,0,0,1,0,0,1
BA-Barreiras,2020-03-07,0,0,1,0,0,1
BA-Barreiras,2020-03-08,0,0,1,0,0,1
BA-Barreiras,2020-03-09,0,0,1,0,0,1
BA-Barreiras,2020-03-10,0,0,1,0,0,1
BA-Barreiras,2020-03-11,0,0,1,0,0,1
BA-Barreiras,2020-03-12,0,0,1,0,0,1
BA-Barreiras,2020-03-13,0,0,1,0,0,1
BA-Barreiras,2020-03-14,0,0,1,0,0,1
BA-Barreiras,2020-03-15,0,0,1,0,0,1
BA-Barreiras,2020-03-16,0,0,1,0,0,1
BA-Barreiras,2020-03-17,0,0,1,0,0,1
BA-Barreiras,2020-03-18,0,0,0,0,0,1
BA-Barreiras,2020-03-19,0,0,0,0,0,1
BA-Barreiras,2020-03-20,0,0,0,0,0,1
BA-Barreiras,2020-03-21,0,0,0,0,0,1
BA-Barreiras,2020-03-22,0,0,0,0,0,1
BA-Barreiras,2020-03-23,0,0,0,0,0,1
BA-Barreiras,2020-03-24,0,0,0,0,0,1
BA-Barreiras,2020-03-25,0,0,0,0,0,1
BA-Barreiras,2020-03-26,0,0,0,0,0,1
BA-Barreiras,2020-03-27,0,0,0,0,0,1
BA-Barreiras,2020-03-28,0,0,0,0,0,1
BA-Barreiras,2020-03-29,0,0,0,0,0,1
BA-Barreiras,2020-03-30,0,0,0,0,0,1
BA-Barreiras,2020-03-31,0,0,0,0,0,1
BA-Barreiras,2020-04-01,0,0,0,0,0,1
BA-Barreiras,2020-04-02,0,0,0,0,0,1
BA-Barreiras,2020-04-03,0,0,0,0,0,1
BA-Barreiras,2020-04-04,0,0,0,0,0,1
BA-Barreiras,2020-04-05,0,0,0,0,0,1
BA-Barreiras,2020-04-06,0,0,0,0,0,1
BA-Barreiras,2020-04-07,0,0,0,0,0,1
BA-Barreiras,2020-04-08,0,0,0,0,0,1
BA-Barreiras,2020-04-09,0,0,0,0,0,1
BA-Barreiras,2020-04-10,0,0,0,0,0,1
BA-Barreiras,2020-04-11,0,0,0,0,0,1
BA-Barreiras,2020-04-12,0,0,0,0,0,1
BA-Barreiras,2020-04-13,0,0,0,0,0,1
BA-Barreiras,2020-04-14,0,0,0,0,0,1
BA-Barreiras,2020-04-15,0,0,0,0,0,1
BA-Barreiras,2020-04-16,0,0,0,0,0,1
BA-Barreiras,2020-04-17,0,0,0,0,0,1
BA-Barreiras,2020-04-18,0,0,0,0,0,1
BA-Barreiras,2020-04-19,0,0,0,0,0,1
BA-Barreiras,2020-04-20,0,0,0,0,0,1
BA-Barreiras,2020-04-21,0,0,1,0,0,1
BA-Barreiras,2020-04-22,0,0,1,0,0,1
BA-Barreiras,2020-04-23,0,0,1,0,0,1
BA-Barreiras,2020-04-24,0,0,1,0,0,1
BA-Barreiras,2020-04-25,0,0,1,0,0,1
BA-Barreiras,2020-04-26,0,0,1,0,0,1
BA-Barreiras,2020-04-27,0,0,1,0,0,1
BA-Barreiras,2020-04-28,0,0,1,0,0,1
BA-Barreiras,2020-04-29,0,0,1,0,0,1
BA-Barreiras,2020-04-30,0,0,2,0,0,1
BA-Barreiras,2020-05-01,1,0,2,0,1,1
BA-Barreiras,2020-05-02,1,0,2,0,1,1
BA-Barreiras,2020-05-03,1,0,2,0,1,1
BA-Barreiras,2020-05-04,1,0,3,0,1,1
BA-Barreiras,2020-05-05,1,0,3,0,1,1
BA-Barreiras,2020-05-06,1,0,3,0,1,1
BA-Barreiras,2020-05-07,2,0,3,1,2,1
BA-Barreiras,2020-05-08,2,0,4,0,2,1
BA-Barreiras,2020-05-09,2,0,4,0,2,1
BA-Barreiras,2020-05-10,3,0,5,1,3,1
BA-Barreiras,2020-05-11,3,0,5,1,3,1
BA-Barreiras,2020-05-12,3,1,6,1,3,1
BA-Barreiras,2020-05-13,3,1,6,1,3,1
BA-Barreiras,2020-05-14,3,1,6,1,3,1
BA-Barreiras,2020-05-15,4,1,6,2,4,1
BA-Barreiras,2020-05-16,4,1,7,2,4,1
BA-Barreiras,2020-05-17,4,1,7,2,4,1
BA-Barreiras,2020-05-18,4,1,7,2,4,1
BA-Barreiras,2020-05-19,4,1,7,2,4,1
BA-Barreiras,2020-05-20,4,0,7,3,5,1
BA-Barreiras,2020-05-21,5,1,8,3,5,1
BA-Barreiras,2020-05-22,5,1,8,2,5,1
BA-Barreiras,2020-05-23,5,2,9,4,6,1
BA-Barreiras,2020-05-24,6,2,9,3,6,1
BA-Barreiras,2020-05-25,6,3,10,4,7,1
BA-Barreiras,2020-05-26,7,2,10,4,7,1
BA-Barreiras,2020-05-27,7,2,11,5,8,1
BA-Barreiras,2020-05-28,7,3,11,5,8,1
BA-Barreiras,2020-05-29,8,3,12,6,9,1
BA-Barreiras,2020-05-30,8,4,12,6,9,1
BA-Barreiras,2020-05-31,8,3,12,6,9,1
BA-Barreiras,2020-06-01,8,4,12,5,8,1
BA-Barreiras,2020-06-02,8,4,12,6,9,1
BA-Barreiras,2020-06-03,8,4,12,6,9,1
BA-Barreiras,2020-06-04,7,3,11,5,8,1
BA-Barreiras,2020-06-05,7,3,11,5,8,1
BA-Barreiras,2020-06-06,8,4,12,5,8,1
BA-Barreiras,2020-06-07,8,4,13,6,9,1
BA-Barreiras,2020-06-08,8,4,13,6,9,1
BA-Barreiras,2020-06-09,9,4,14,6,10,1
BA-Barreiras,2020-06-10,10,4,15,7,11,1
BA-Barreiras,2020-06-11,11,5,16,8,12,1
BA-Barreiras,2020-06-12,12,7,18,9,13,1
BA-Barreiras,2020-06-13,13,8,19,10,14,1
BA-Barreiras,2020-06-14,14,9,20,11,15,1
BA-Barreiras,2020-06-15,15,8,20,13,17,1
BA-Barreiras,2020-06-16,16,10,21,14,18,1
BA-Barreiras,2020-06-17,16,11,23,12,17,1
BA-Barreiras,2020-06-18,17,11,23,13,18,1
BA-Barreiras,2020-06-19,17,9,23,13,18,1
BA-Barreiras,2020-06-20,18,10,24,14,19,1
BA-Barreiras,2020-06-21,18,11,24,14,19,1
BA-Barreiras,2020-06-22,18,12,25,14,19,1
BA-Barreiras,2020-06-23,19,12,26,14,20,1
BA-Barreiras,2020-06-24,20,13,27,16,21,1
BA-Barreiras,2020-06-25,21,13,27,18,23,1
BA-Barreiras,2020-06-26,21,13,28,16,22,1
BA-Barreiras,2020-06-27,23,16,30,19,24,1
BA-Barreiras,2020-06-28,24,16,31,19,25,1
BA-Barreiras,2020-06-29,25,16,32,21,27,1
BA-Barreiras,2020-06-30,26,16,33,19,26,1
BA-Barreiras,2020-07-01,27,18,35,21,28,1
BA-Barreiras,2020-07-02,28,18,36,23,30,1
BA-Barreiras,2020-07-03,29,21,38,23,30,1
BA-Barreiras,2020-07-04,31,21,39,25,32,1
BA-Barreiras,2020-07-05,32,21,40,29,36,1
BA-Barreiras,2020-07-06,33,22,42,27,35,1
BA-Barreiras,2020-07-07,35,23,43,28,36,1
BA-Barreiras,2020-07-08,36,25,46,30,38,1
BA-Barreiras,2020-07-09,39,27,48,34,42,1
BA-Barreiras,2020-07-10,41,29,51,36,44,1
BA-Barreiras,2020-07-11,44,34,56,37,46,0.99
BA-Barreiras,2020-07-12,47,33,57,41,50,0.99
BA-Barreiras,2020-07-13,51,37,61,45,54,0.99
BA-Barreiras,2020-07-14,54,40,64,50,59,0.99
BA-Barreiras,2020-07-15,58,45,70,50,60,0.98
BA-Barreiras,2020-07-16,61,48,74,54,64,0.98
BA-Barreiras,2020-07-17,64,50,75,57,67,0.97
BA-Barreiras,2020-07-18,66,52,78,58,68,0.96
BA-Barreiras,2020-07-19,67,55,82,59,70,0.95
BA-Barreiras,2020-07-20,67,54,79,58,69,0.94
BA-Barreiras,2020-07-21,67,53,80,60,71,0.92
BA-Barreiras,2020-07-22,66,52,80,56,68,0.9
BA-Barreiras,2020-07-23,66,50,79,60,71,0.88
BA-Barreiras,2020-07-24,66,51,81,56,68,0.84
BA-Barreiras,2020-07-25,66,49,82,56,69,0.8
BA-Brumado,2020-02-20,1,1,1,1,1,1
BA-Brumado,2020-02-21,0,0,0,0,0,1
BA-Brumado,2020-02-22,0,0,1,0,0,1
BA-Brumado,2020-02-23,0,0,1,0,0,1
BA-Brumado,2020-02-24,0.5,0,1,0,1,1
BA-Brumado,2020-02-25,0,0,1,0,0,1
BA-Brumado,2020-02-26,0,0,1,0,0,1
BA-Brumado,2020-02-27,0,0,1,0,0,1
BA-Brumado,2020-02-28,0,0,1,0,0,1
BA-Brumado,2020-02-29,0,0,1,0,0,1
BA-Brumado,2020-03-01,0,0,1,0,0,1
BA-Brumado,2020-03-02,0,0,1,0,0,1
BA-Brumado,2020-03-03,0,0,1,0,0,1
BA-Brumado,2020-03-04,0,0,1,0,0,1
BA-Brumado,2020-03-05,0,0,1,0,0,1
BA-Brumado,2020-03-06,0,0,1,0,0,1
BA-Brumado,2020-03-07,0,0,1,0,0,1
BA-Brumado,2020-03-08,0,0,1,0,0,1
BA-Brumado,2020-03-09,0,0,1,0,0,1
BA-Brumado,2020-03-10,0,0,1,0,0,1
BA-Brumado,2020-03-11,0,0,1,0,0,1
BA-Brumado,2020-03-12,0,0,1,0,0,1
BA-Brumado,2020-03-13,0,0,1,0,0,1
BA-Brumado,2020-03-14,0,0,1,0,0,1
BA-Brumado,2020-03-15,0,0,1,0,0,1
BA-Brumado,2020-03-16,0,0,1,0,0,1
BA-Brumado,2020-03-17,0,0,1,0,0,1
