region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
SE-Aquidabã,2020-07-18,7,3,11,5,7,0.94
SE-Aquidabã,2020-07-19,8,3,12,4,8,0.93
SE-Aquidabã,2020-07-20,7,4,11,6,8,0.93
SE-Aquidabã,2020-07-21,7,3,11,5,8,0.92
SE-Aquidabã,2020-07-22,8,3,12,4,8,0.92
SE-Aquidabã,2020-07-23,7,4,12,4,8,0.91
SE-Aquidabã,2020-07-24,8,3,11,5,8,0.9
SE-Aquidabã,2020-07-25,8,2,12,5,9,0.89
SE-Aquidabã,2020-07-26,8,3,12,6,9,0.88
SE-Aquidabã,2020-07-27,9,3,12,8,11,0.87
SE-Aquidabã,2020-07-28,8,2,12,5,8,0.86
SE-Aquidabã,2020-07-29,8,3,12,6,9,0.85
SE-Aquidabã,2020-07-30,8,5,14,5,8,0.84
SE-Aquidabã,2020-07-31,9,3,12,5,9,0.83
SE-Aquidabã,2020-08-01,7,2,12,4,8,0.81
SE-Aquidabã,2020-08-02,7,2,10,5,8,0.79
SE-Aquidabã,2020-08-03,7,3,12,4,8,0.78
SE-Aquidabã,2020-08-04,7,2,10,5,8,0.76
SE-Aquidabã,2020-08-05,6,3,9,3,6,0.73
SE-Aquidabã,2020-08-06,5,1,9,3,6,0.71
SE-Aquidabã,2020-08-07,5.5,2,10,3,6,0.68
SE-Aquidabã,2020-08-08,6,2,10,4,7,0.65
SE-Aquidabã,2020-08-09,6,1,9,3,6,0.62
SE-Aquidabã,2020-08-10,5,2,11,2,5,0.58
SE-Aracaju,2019-12-17,1,1,1,1,1,1
SE-Aracaju,2019-12-18,0,0,0,0,0,1
SE-Aracaju,2019-12-19,0,0,0,0,0,1
SE-Aracaju,2019-12-20,0.5,0,1,0,1,1
SE-Aracaju,2019-12-21,0,0,0,0,0,1
SE-Aracaju,2019-12-22,0,0,1,0,0,1
SE-Aracaju,2019-12-23,0,0,1,0,0,1
SE-Aracaju,2019-12-24,0,0,0,0,0,1
SE-Aracaju,2019-12-25,0,0,1,0,0,1
SE-Aracaju,2019-12-26,0,0,1,0,0,1
SE-Aracaju,2019-12-27,0,0,1,0,0,1
SE-Aracaju,2019-12-28,0,0,0,0,0,1
SE-Aracaju,2019-12-29,0,0,1,0,0,1
SE-Aracaju,2019-12-30,0,0,1,0,0,1
SE-Aracaju,2019-12-31,0,0,0,0,0,1
SE-Aracaju,2020-01-01,0,0,2,0,0,1
SE-Aracaju,2020-01-02,0,0,0,0,0,1
SE-Aracaju,2020-01-03,0,0,1,0,0,1
SE-Aracaju,2020-01-04,0,0,1,0,0,1
SE-Aracaju,2020-01-05,0,0,0,0,0,1
SE-Aracaju,2020-01-06,0,0,1,0,0,1
SE-Aracaju,2020-01-07,0,0,1,0,0,1
SE-Aracaju,2020-01-08,0,0,1,0,0,1
SE-Aracaju,2020-01-09,0,0,1,0,0,1
SE-Aracaju,2020-01-10,0,0,0,0,0,1
SE-Aracaju,2020-01-11,0,0,1,0,0,1
SE-Aracaju,2020-01-12,0,0,0,0,0,1
SE-Aracaju,2020-01-13,0,0,0,0,0,1
SE-Aracaju,2020-01-14,0,0,1,0,0,1
SE-Aracaju,2020-01-15,0,0,1,0,0,1
SE-Aracaju,2020-01-16,0,0,1,0,0,1
SE-Aracaju,2020-01-17,0,0,1,0,0,1
SE-Aracaju,2020-01-18,0,0,1,0,0,1
SE-Aracaju,2020-01-19,0,0,1,0,0,1
SE-Aracaju,2020-01-20,0,0,1,0,0,1
SE-Aracaju,2020-01-21,0,0,1,0,0,1
SE-Aracaju,2020-01-22,0,0,1,0,0,1
SE-Aracaju,2020-01-23,0,0,1,0,0,1
SE-Aracaju,2020-01-24,0,0,1,0,0,1
SE-Aracaju,2020-01-25,0,0,1,0,0,1
SE-Aracaju,2020-01-26,0,0,2,0,0,1
SE-Aracaju,2020-01-27,0,0,1,0,0,1
SE-Aracaju,2020-01-28,0,0,1,0,0,1
SE-Aracaju,2020-01-29,0,0,1,0,0,1
SE-Aracaju,2020-01-30,0,0,1,0,0,1
SE-Aracaju,2020-01-31,0,0,1,0,0,1
SE-Aracaju,2020-02-01,0,0,1,0,0,1
SE-Aracaju,2020-02-02,0,0,1,0,0,1
SE-Aracaju,2020-02-03,0,0,1,0,0,1
SE-Aracaju,2020-02-04,0,0,1,0,0,1
SE-Aracaju,2020-02-05,0,0,2,0,0,1
SE-Aracaju,2020-02-06,0,0,1,0,0,1
SE-Aracaju,2020-02-07,0,0,1,0,0,1
SE-Aracaju,2020-02-08,0,0,1,0,0,1
SE-Aracaju,2020-02-09,0,0,1,0,0,1
SE-Aracaju,2020-02-10,0,0,1,0,0,1
SE-Aracaju,2020-02-11,0,0,1,0,0,1
SE-Aracaju,2020-02-12,0,0,2,0,0,1
SE-Aracaju,2020-02-13,0,0,2,0,0,1
SE-Aracaju,2020-02-14,0,0,1,0,0,1
SE-Aracaju,2020-02-15,0,0,1,0,0,1
SE-Aracaju,2020-02-16,0,0,2,0,0,1
SE-Aracaju,2020-02-17,0,0,1,0,0,1
SE-Aracaju,2020-02-18,0,0,2,0,0,1
SE-Aracaju,2020-02-19,0,0,2,0,0,1
SE-Aracaju,2020-02-20,0,0,2,0,0,1
SE-Aracaju,2020-02-21,1,0,2,0,1,1
SE-Aracaju,2020-02-22,1,0,2,0,1,1
SE-Aracaju,2020-02-23,1,0,4,0,1,1
SE-Aracaju,2020-02-24,1,0,3,0,1,1
SE-Aracaju,2020-02-25,1,0,3,0,1,1
SE-Aracaju,2020-02-26,1,0,4,0,1,1
SE-Aracaju,2020-02-27,1,0,3,0,1,1
SE-Aracaju,2020-02-28,1,0,4,0,1,1
SE-Aracaju,2020-02-29,1,0,4,0,1,1
SE-Aracaju,2020-03-01,1,0,4,0,1,1
SE-Aracaju,2020-03-02,2,0,4,1,2,1
SE-Aracaju,2020-03-03,1,0,5,0,1,1
SE-Aracaju,2020-03-04,2,0,5,0,2,1
SE-Aracaju,2020-03-05,2,0,5,1,2,1
SE-Aracaju,2020-03-06,2,0,4,0,2,1
SE-Aracaju,2020-03-07,3,0,6,1,3,1
SE-Aracaju,2020-03-08,2,0,6,0,2,1
SE-Aracaju,2020-03-09,3,0,6,0,3,1
SE-Aracaju,2020-03-10,4,0,6,2,4,1
SE-Aracaju,2020-03-11,4,0,8,1,4,1
SE-Aracaju,2020-03-12,3,0,8,0,3,1
SE-Aracaju,2020-03-13,4,1,8,1,4,1
SE-Aracaju,2020-03-14,4,1,10,2,4,1
SE-Aracaju,2020-03-15,4,1,10,1,4,1
SE-Aracaju,2020-03-16,5,0,10,2,5,1
SE-Aracaju,2020-03-17,5,1,10,3,6,1
SE-Aracaju,2020-03-18,6,1,12,3,7,1
SE-Aracaju,2020-03-19,7,1,11,2,7,1
SE-Aracaju,2020-03-20,7,2,13,3,7,1
SE-Aracaju,2020-03-21,8,3,14,3,8,1
SE-Aracaju,2020-03-22,8,3,16,4,9,1
SE-Aracaju,2020-03-23,8,1,15,3,8,1
SE-Aracaju,2020-03-24,9,3,17,5,10,1
SE-Aracaju,2020-03-25,9,4,16,5,9,1
SE-Aracaju,2020-03-26,10,2,17,6,11,1
SE-Aracaju,2020-03-27,11,3,18,8,13,1
SE-Aracaju,2020-03-28,12,4,21,9,14,1
SE-Aracaju,2020-03-29,12,4,20,8,14,1
SE-Aracaju,2020-03-30,14,5,22,9,15,1
SE-Aracaju,2020-03-31,15,7,24,9,15,1
SE-Aracaju,2020-04-01,17,6,26,12,19,1
SE-Aracaju,2020-04-02,19,7,28,15,22,1
SE-Aracaju,2020-04-03,18,6,28,13,19,1
SE-Aracaju,2020-04-04,20,11,33,15,22,1
SE-Aracaju,2020-04-05,22,10,33,17,24,1
SE-Aracaju,2020-04-06,23,12,38,17,26,1
SE-Aracaju,2020-04-07,26,15,43,18,28,1
SE-Aracaju,2020-04-08,28.5,16,41,20,31,1
SE-Aracaju,2020-04-09,31,16,44,23,33,1
SE-Aracaju,2020-04-10,32,20,48,24,35,1
SE-Aracaju,2020-04-11,35,22,51,27,38,1
SE-Aracaju,2020-04-12,39,23,55,32,44,1
SE-Aracaju,2020-04-13,41,26,55,36,48,1
SE-Aracaju,2020-04-14,46,32,65,38,52,1
SE-Aracaju,2020-04-15,50,28,63,39,53,1
SE-Aracaju,2020-04-16,53,31,75,38,55,1
SE-Aracaju,2020-04-17,58,36,74,51,65,1
SE-Aracaju,2020-04-18,62,39,84,51,66,1
SE-Aracaju,2020-04-19,68.5,47,89,54,70,1
SE-Aracaju,2020-04-20,71,44,90,60,77,1
SE-Aracaju,2020-04-21,78,51,97,67,84,1
SE-Aracaju,2020-04-22,84,60,112,74,90,1
SE-Aracaju,2020-04-23,89,66,113,78,97,1
SE-Aracaju,2020-04-24,93.5,76,120,80,98,1
SE-Aracaju,2020-04-25,102,76,124,88,106,1
SE-Aracaju,2020-04-26,105,89,136,91,108,1
SE-Aracaju,2020-04-27,110,88,134,104,122,1
SE-Aracaju,2020-04-28,115.5,92,141,103,120,1
SE-Aracaju,2020-04-29,119,87,143,106,125,1
SE-Aracaju,2020-04-30,126,94,149,113,135,1
SE-Aracaju,2020-05-01,131,100,156,125,150,1
SE-Aracaju,2020-05-02,136,112,169,126,145,1
SE-Aracaju,2020-05-03,144,116,171,130,151,1
SE-Aracaju,2020-05-04,147.5,117,178,139,164,1
SE-Aracaju,2020-05-05,148,122,180,132,157,1
SE-Aracaju,2020-05-06,152,126,188,133,155,1
SE-Aracaju,2020-05-07,155,123,185,138,160,1
SE-Aracaju,2020-05-08,156.5,129,188,145,169,1
SE-Aracaju,2020-05-09,162,129,190,147,173,1
SE-Aracaju,2020-05-10,164,134,197,153,176,1
SE-Aracaju,2020-05-11,167,141,195,160,180,1
SE-Aracaju,2020-05-12,174,150,214,160,183,1
SE-Aracaju,2020-05-13,171,128,204,158,182,1
SE-Aracaju,2020-05-14,178.5,141,205,160,187,1
SE-Aracaju,2020-05-15,183,148,214,164,191,1
SE-Aracaju,2020-05-16,185,154,216,175,199,1
SE-Aracaju,2020-05-17,189,154,218,184,212,1
SE-Aracaju,2020-05-18,192.5,146,225,178,208,1
SE-Aracaju,2020-05-19,194,149,229,179,205,1
SE-Aracaju,2020-05-20,203,160,240,189,219,1
SE-Aracaju,2020-05-21,209,174,246,192,222,1
SE-Aracaju,2020-05-22,219,177,261,201,233,1
SE-Aracaju,2020-05-23,228,182,269,205,242,1
SE-Aracaju,2020-05-24,238.5,192,279,222,255,1
SE-Aracaju,2020-05-25,251.5,204,299,240,272,1
SE-Aracaju,2020-05-26,261.5,206,296,246,280,1
SE-Aracaju,2020-05-27,270.5,227,313,257,286,1
SE-Aracaju,2020-05-28,285,248,338,273,308,1
SE-Aracaju,2020-05-29,298,242,351,274,318,1
SE-Aracaju,2020-05-30,307.5,253,346,300,336,1
SE-Aracaju,2020-05-31,324,274,364,298,334,1
SE-Aracaju,2020-06-01,336,276,375,330,372,1
SE-Aracaju,2020-06-02,342,291,387,332,371,1
SE-Aracaju,2020-06-03,354.5,304,398,347,381,1
SE-Aracaju,2020-06-04,375.5,320,422,362,405,1
SE-Aracaju,2020-06-05,392.5,337,436,362,407,1
SE-Aracaju,2020-06-06,401,360,461,385,434,1
SE-Aracaju,2020-06-07,406,354,466,386,427,1
SE-Aracaju,2020-06-08,414.5,354,472,390,438,1
SE-Aracaju,2020-06-09,419.5,379,487,393,429,1
SE-Aracaju,2020-06-10,416.5,362,476,390,431,1
SE-Aracaju,2020-06-11,403.5,356,472,369,415,1
SE-Aracaju,2020-06-12,377.5,339,438,346,382,1
SE-Aracaju,2020-06-13,364.5,316,410,336,372,1
SE-Aracaju,2020-06-14,354,315,416,323,365,1
SE-Aracaju,2020-06-15,351,300,398,321,363,1
SE-Aracaju,2020-06-16,357.5,301,403,336,373,1
SE-Aracaju,2020-06-17,361,317,413,349,386,1
SE-Aracaju,2020-06-18,373,313,418,358,402,1
SE-Aracaju,2020-06-19,380.5,322,431,371,407,0.99
SE-Aracaju,2020-06-20,390,347,435,364,403,0.99
SE-Aracaju,2020-06-21,400,354,460,379,429,0.99
SE-Aracaju,2020-06-22,400.5,358,468,373,415,0.99
SE-Aracaju,2020-06-23,409,350,459,379,427,0.99
SE-Aracaju,2020-06-24,397.5,358,457,372,406,0.99
SE-Aracaju,2020-06-25,395,344,444,379,420,0.99
SE-Aracaju,2020-06-26,388.5,336,448,368,413,0.99
SE-Aracaju,2020-06-27,392,341,439,359,406,0.99
SE-Aracaju,2020-06-28,399,338,444,384,421,0.99
SE-Aracaju,2020-06-29,405.5,341,459,397,436,0.99
SE-Aracaju,2020-06-30,403,355,448,385,420,0.99
SE-Aracaju,2020-07-01,398,340,447,360,402,0.99
SE-Aracaju,2020-07-02,393,346,438,375,415,0.98
SE-Aracaju,2020-07-03,390,342,448,366,405,0.98
SE-Aracaju,2020-07-04,394,348,444,369,408,0.98
SE-Aracaju,2020-07-05,402,364,458,379,418,0.98
SE-Aracaju,2020-07-06,402,359,462,375,414,0.98
SE-Aracaju,2020-07-07,399.5,360,451,365,404,0.98
SE-Aracaju,2020-07-08,391.5,346,456,372,410,0.98
SE-Aracaju,2020-07-09,385,337,427,357,390,0.97
SE-Aracaju,2020-07-10,370,315,415,344,383,0.97
SE-Aracaju,2020-07-11,364.5,315,402,346,378,0.97
SE-Aracaju,2020-07-12,359,319,411,339,375,0.97
SE-Aracaju,2020-07-13,356,311,407,334,370,0.96
SE-Aracaju,2020-07-14,355,316,424,319,362,0.96
SE-Aracaju,2020-07-15,343,315,412,320,352,0.96
SE-Aracaju,2020-07-16,330.5,289,381,308,341,0.95
SE-Aracaju,2020-07-17,309,274,361,284,316,0.95
SE-Aracaju,2020-07-18,291,250,332,281,308,0.95
SE-Aracaju,2020-07-19,286.5,255,339,260,294,0.94
SE-Aracaju,2020-07-20,277.5,240,319,260,290,0.94
SE-Aracaju,2020-07-21,280.5,229,314,269,301,0.93
SE-Aracaju,2020-07-22,272,238,312,251,274,0.93
SE-Aracaju,2020-07-23,264.5,227,308,245,274,0.92
SE-Aracaju,2020-07-24,253,210,301,237,263,0.91
SE-Aracaju,2020-07-25,236,201,270,216,239,0.91
SE-Aracaju,2020-07-26,217,179,243,205,227,0.9
SE-Aracaju,2020-07-27,198,166,232,182,206,0.89
SE-Aracaju,2020-07-28,184,160,228,173,194,0.88
SE-Aracaju,2020-07-29,172,144,206,151,176,0.87
SE-Aracaju,2020-07-30,156.5,135,195,139,161,0.86
SE-Aracaju,2020-07-31,145.5,118,171,141,157,0.85
SE-Aracaju,2020-08-01,133,111,163,121,136,0.83
SE-Aracaju,2020-08-02,133,110,161,121,142,0.82
SE-Aracaju,2020-08-03,129,99,153,114,135,0.8
SE-Aracaju,2020-08-04,126,100,148,118,131,0.79
SE-Aracaju,2020-08-05,125.5,109,147,117,134,0.77
SE-Aracaju,2020-08-06,126,101,154,113,134,0.75
SE-Aracaju,2020-08-07,127,101,149,121,136,0.73
SE-Aracaju,2020-08-08,125.5,90,151,109,132,0.7
SE-Aracaju,2020-08-09,124,99,151,115,130,0.67
SE-Aracaju,2020-08-10,122.5,96,148,115,133,0.64
SE-Aracaju,2020-08-11,112.5,86,139,98,117,0.6
SE-Areia Branca,2020-01-19,1,1,1,1,1,1
SE-Areia Branca,2020-01-20,0,0,0,0,0,1
SE-Areia Branca,2020-01-21,0,0,0,0,0,1
SE-Areia Branca,2020-01-22,0,0,0,0,0,1
SE-Areia Branca,2020-01-23,0,0,0,0,0,1
SE-Areia Branca,2020-01-24,0,0,0,0,0,1
SE-Areia Branca,2020-01-25,0,0,0,0,0,1
SE-Areia Branca,2020-01-26,0,0,0,0,0,1
SE-Areia Branca,2020-01-27,0,0,0,0,0,1
SE-Areia Branca,2020-01-28,0,0,0,0,0,1
SE-Areia Branca,2020-01-29,0,0,0,0,0,1
SE-Areia Branca,2020-01-30,0,0,0,0,0,1
SE-Areia Branca,2020-01-31,0,0,0,0,0,1
SE-Areia Branca,2020-02-01,0,0,0,0,0,1
SE-Areia Branca,2020-02-02,0,0,0,0,0,1
SE-Areia Branca,2020-02-03,0,0,0,0,0,1
SE-Areia Branca,2020-02-04,0,0,0,0,0,1
SE-Areia Branca,2020-02-05,0,0,0,0,0,1
SE-Areia Branca,2020-02-06,0,0,0,0,0,1
SE-Areia Branca,2020-02-07,0,0,0,0,0,1
SE-Areia Branca,2020-02-08,0,0,0,0,0,1
SE-Areia Branca,2020-02-09,0,0,0,0,0,1
SE-Areia Branca,2020-02-10,0.5,0,1,0,1,1
SE-Areia Branca,2020-02-11,0,0,0,0,0,1
SE-Areia Branca,2020-02-12,0,0,0,0,0,1
SE-Areia Branca,2020-02-13,0,0,0,0,0,1
SE-Areia Branca,2020-02-14,0,0,0,0,0,1
SE-Areia Branca,2020-02-15,0,0,0,0,0,1
SE-Areia Branca,2020-02-16,0,0,0,0,0,1
SE-Areia Branca,2020-02-17,0,0,1,0,0,1
SE-Areia Branca,2020-02-18,0,0,0,0,0,1
SE-Areia Branca,2020-02-19,0,0,1,0,0,1
SE-Areia Branca,2020-02-20,0,0,1,0,0,1
SE-Areia Branca,2020-02-21,0,0,0,0,0,1
SE-Areia Branca,2020-02-22,0,0,0,0,0,1
SE-Areia Branca,2020-02-23,0,0,1,0,0,1
SE-Areia Branca,2020-02-24,0,0,1,0,0,1
SE-Areia Branca,2020-02-25,0,0,1,0,0,1
SE-Areia Branca,2020-02-26,0,0,1,0,0,1
SE-Areia Branca,2020-02-27,0,0,1,0,0,1
SE-Areia Branca,2020-02-28,0,0,0,0,0,1
SE-Areia Branca,2020-02-29,0,0,0,0,0,1
SE-Areia Branca,2020-03-01,0,0,0,0,0,1
SE-Areia Branca,2020-03-02,0,0,1,0,0,1
SE-Areia Branca,2020-03-03,0,0,1,0,0,1
SE-Areia Branca,2020-03-04,0,0,1,0,0,1
SE-Areia Branca,2020-03-05,0,0,0,0,0,1
SE-Areia Branca,2020-03-06,0,0,0,0,0,1
SE-Areia Branca,2020-03-07,0,0,1,0,0,1
SE-Areia Branca,2020-03-08,0,0,0,0,0,1
SE-Areia Branca,2020-03-09,0,0,1,0,0,1
SE-Areia Branca,2020-03-10,0,0,0,0,0,1
SE-Areia Branca,2020-03-11,0,0,1,0,0,1
SE-Areia Branca,2020-03-12,0,0,0,0,0,1
SE-Areia Branca,2020-03-13,0,0,1,0,0,1
SE-Areia Branca,2020-03-14,0,0,1,0,0,1
SE-Areia Branca,2020-03-15,0,0,1,0,0,1
SE-Areia Branca,2020-03-16,0,0,1,0,0,1
SE-Areia Branca,2020-03-17,0,0,1,0,0,1
SE-Areia Branca,2020-03-18,0,0,0,0,0,1
SE-Areia Branca,2020-03-19,0,0,1,0,0,1
SE-Areia Branca,2020-03-20,0,0,1,0,0,1
SE-Areia Branca,2020-03-21,0,0,1,0,0,1
SE-Areia Branca,2020-03-22,0,0,1,0,0,1
SE-Areia Branca,2020-03-23,0,0,1,0,0,1
SE-Areia Branca,2020-03-24,0,0,1,0,0,1
SE-Areia Branca,2020-03-25,0,0,1,0,0,1
SE-Areia Branca,2020-03-26,0,0,1,0,0,1
SE-Areia Branca,2020-03-27,0,0,1,0,0,1
SE-Areia Branca,2020-03-28,0,0,1,0,0,1
SE-Areia Branca,2020-03-29,0,0,1,0,0,1
SE-Areia Branca,2020-03-30,0,0,1,0,0,1
