"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-23,"nowcast",1,1,1,1,1,1,"CE-Maracanaú"
2020-02-24,"nowcast",0,0,0,0,0,0,"CE-Maracanaú"
2020-02-25,"nowcast",0,1,1,1,1,0.75,"CE-Maracanaú"
2020-02-26,"nowcast",0,1,0,0,0,0.2,"CE-Maracanaú"
2020-02-27,"nowcast",0,1,0,0,0,0.375,"CE-Maracanaú"
2020-02-28,"nowcast",0,1,1,1,1,0.588235294117647,"CE-Maracanaú"
2020-02-29,"nowcast",0,1,0,0,0,0.272727272727273,"CE-Maracanaú"
2020-03-01,"nowcast",0,1,0,0,0,0.441176470588235,"CE-Maracanaú"
2020-03-02,"nowcast",0,1,0,0,0,0.311111111111111,"CE-Maracanaú"
2020-03-03,"nowcast",0,1,0,0,0,0.293103448275862,"CE-Maracanaú"
2020-03-04,"nowcast",0,1,0,0,0,0.324324324324324,"CE-Maracanaú"
2020-03-05,"nowcast",0,1,0,0,0,0.235955056179775,"CE-Maracanaú"
2020-03-06,"nowcast",0,1,0,0,0,0.298245614035088,"CE-Maracanaú"
2020-03-07,"nowcast",0,1,0,0,0,0.26865671641791,"CE-Maracanaú"
2020-03-08,"nowcast",0,1,0,0,0,0.295180722891566,"CE-Maracanaú"
2020-03-09,"nowcast",0,1,0,0,0,0.348623853211009,"CE-Maracanaú"
2020-03-10,"nowcast",0,1,0,0,0,0.410344827586207,"CE-Maracanaú"
2020-03-11,"nowcast",0,1,0,0,0,0.297935103244838,"CE-Maracanaú"
2020-03-12,"nowcast",0,1,0,0,0,0.339285714285714,"CE-Maracanaú"
2020-03-13,"nowcast",0,1,0,0,0,0.382096069868996,"CE-Maracanaú"
2020-03-14,"nowcast",0,1,0,0,0,0.406307977736549,"CE-Maracanaú"
2020-03-15,"nowcast",0,1,0,0,0,0.448051948051948,"CE-Maracanaú"
2020-03-16,"nowcast",0,1,0,0,0,0.497829232995658,"CE-Maracanaú"
2020-03-17,"nowcast",0,2,0,0,0,0.568421052631579,"CE-Maracanaú"
2020-03-18,"nowcast",0,2,0,0,0,0.610576923076923,"CE-Maracanaú"
2020-03-19,"nowcast",0,2,0,1,1,0.712656784492588,"CE-Maracanaú"
2020-03-20,"nowcast",0,2,0,1,1,0.793702497285559,"CE-Maracanaú"
2020-03-21,"nowcast",0,2,0,1,1,0.931106471816284,"CE-Maracanaú"
2020-03-22,"nowcast",0,2,0,1,1,1.07574206755374,"CE-Maracanaú"
2020-03-23,"nowcast",0,3,0,1,1,1.30050251256281,"CE-Maracanaú"
2020-03-24,"nowcast",0,3,0,1,1,1.5933734939759,"CE-Maracanaú"
2020-03-25,"nowcast",0,3,1,2,2,1.75250501002004,"CE-Maracanaú"
2020-03-26,"nowcast",0,4,1,2,2,1.966,"CE-Maracanaú"
2020-03-27,"nowcast",0,4,0,2,2,2.434,"CE-Maracanaú"
2020-03-28,"nowcast",0,5,2,3,3,2.685,"CE-Maracanaú"
2020-03-29,"nowcast",0,5,1,3,3,2.966,"CE-Maracanaú"
2020-03-30,"nowcast",1,6,1,3,3,3.241,"CE-Maracanaú"
2020-03-31,"nowcast",1,6,1,3,3,3.533,"CE-Maracanaú"
2020-04-01,"nowcast",0,6,2,4,4,3.803,"CE-Maracanaú"
2020-04-02,"nowcast",1,7,2,4,4,3.923,"CE-Maracanaú"
2020-04-03,"nowcast",1,7,2,4,4,4.156,"CE-Maracanaú"
2020-04-04,"nowcast",1,7,3,5,4,4.581,"CE-Maracanaú"
