"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-01,"nowcast",1,1,1,1,1,1,"Ceará"
2020-02-02,"nowcast",0,1,1,1,1,0.666666666666667,"Ceará"
2020-02-03,"nowcast",0,1,0,0,0,0.4,"Ceará"
2020-02-04,"nowcast",0,0,0,0,0,0,"Ceará"
2020-02-05,"nowcast",0,1,0,0,0,0.333333333333333,"Ceará"
2020-02-06,"nowcast",0,1,0,0,0,0.375,"Ceará"
2020-02-07,"nowcast",0,1,1,1,1,0.65,"Ceará"
2020-02-08,"nowcast",0,1,0,0,0,0.333333333333333,"Ceará"
2020-02-09,"nowcast",0,1,0,0,0,0.4,"Ceará"
2020-02-10,"nowcast",0,1,0,0,0,0.319148936170213,"Ceará"
2020-02-11,"nowcast",0,1,0,0,0,0.280701754385965,"Ceará"
2020-02-12,"nowcast",0,1,0,0,0,0.4125,"Ceará"
2020-02-13,"nowcast",0,1,0,0,0,0.392857142857143,"Ceará"
2020-02-14,"nowcast",0,1,0,0,0,0.393103448275862,"Ceará"
2020-02-15,"nowcast",0,1,0,0,0,0.416666666666667,"Ceará"
2020-02-16,"nowcast",0,1,0,0,0,0.403361344537815,"Ceará"
2020-02-17,"nowcast",0,1,0,0,0,0.378571428571429,"Ceará"
2020-02-18,"nowcast",0,1,0,0,0,0.369369369369369,"Ceará"
2020-02-19,"nowcast",0,1,0,0,0,0.464197530864198,"Ceará"
2020-02-20,"nowcast",0,1,0,0,0,0.517171717171717,"Ceará"
2020-02-21,"nowcast",0,1,0,0,0,0.516363636363636,"Ceará"
2020-02-22,"nowcast",0,2,0,0,0,0.64576802507837,"Ceará"
2020-02-23,"nowcast",0,2,0,1,1,0.73370319001387,"Ceará"
2020-02-24,"nowcast",0,2,0,1,1,0.837179487179487,"Ceará"
2020-02-25,"nowcast",0,2,0,1,1,1.04693140794224,"Ceará"
2020-02-26,"nowcast",0,3,0,1,1,1.22799097065463,"Ceará"
2020-02-27,"nowcast",0,3,0,1,1,1.46145610278373,"Ceará"
2020-02-28,"nowcast",0,4,1,2,2,1.824016563147,"Ceará"
2020-02-29,"nowcast",0,5,1,2,2,2.24721377912867,"Ceará"
