"region","date","type","bottom","top","lower","upper","median","mean"
"Pará",2020-02-07,"nowcast",1,1,1,1,1,1
"Pará",2020-02-08,"nowcast",0,1,1,1,1,0.75
"Pará",2020-02-09,"nowcast",0,1,0,0,0,0.4
"Pará",2020-02-10,"nowcast",0,1,0,0,0,0.333333333333333
"Pará",2020-02-11,"nowcast",0,1,0,0,0,0.166666666666667
"Pará",2020-02-12,"nowcast",0,1,0,0,0,0.142857142857143
"Pará",2020-02-13,"nowcast",0,1,1,1,1,0.583333333333333
"Pará",2020-02-14,"nowcast",0,0,0,0,0,0.0769230769230769
"Pará",2020-02-15,"nowcast",0,1,0,0,0,0.294117647058824
"Pará",2020-02-16,"nowcast",0,1,0,0,0,0.291666666666667
"Pará",2020-02-17,"nowcast",0,1,0,0,0,0.3
"Pará",2020-02-18,"nowcast",0,1,0,0,0,0.341463414634146
"Pará",2020-02-19,"nowcast",0,1,0,0,0,0.313725490196078
"Pará",2020-02-20,"nowcast",0,1,0,0,0,0.292307692307692
"Pará",2020-02-21,"nowcast",0,1,0,0,0,0.30379746835443
"Pará",2020-02-22,"nowcast",0,1,0,0,0,0.300970873786408
"Pará",2020-02-23,"nowcast",0,1,0,0,0,0.2734375
"Pará",2020-02-24,"nowcast",0,1,0,0,0,0.170068027210884
"Pará",2020-02-25,"nowcast",0,1,0,0,0,0.264044943820225
"Pará",2020-02-26,"nowcast",0,1,0,0,0,0.207070707070707
"Pará",2020-02-27,"nowcast",0,1,0,0,0,0.295081967213115
"Pará",2020-02-28,"nowcast",0,1,0,0,0,0.336842105263158
"Pará",2020-02-29,"nowcast",0,1,0,0,0,0.286604361370716
"Pará",2020-03-01,"nowcast",0,1,0,0,0,0.364130434782609
"Pará",2020-03-02,"nowcast",0,1,0,0,0,0.300242130750605
"Pará",2020-03-03,"nowcast",0,1,0,0,0,0.339092872570194
"Pará",2020-03-04,"nowcast",0,1,0,0,0,0.387218045112782
"Pará",2020-03-05,"nowcast",0,1,0,0,0,0.372909698996655
"Pará",2020-03-06,"nowcast",0,1,0,0,0,0.416796267496112
"Pará",2020-03-07,"nowcast",0,1,0,0,0,0.443342776203966
"Pará",2020-03-08,"nowcast",0,1,0,0,0,0.493421052631579
"Pará",2020-03-09,"nowcast",0,1,0,0,0,0.514962593516209
"Pará",2020-03-10,"nowcast",0,2,0,0,0,0.648711943793911
"Pará",2020-03-11,"nowcast",0,2,0,0,0,0.692480359147026
"Pará",2020-03-12,"nowcast",0,2,0,1,1,0.797164667393675
"Pará",2020-03-13,"nowcast",0,2,0,1,1,0.843450479233227
"Pará",2020-03-14,"nowcast",0,3,0,1,1,1.03115264797508
"Pará",2020-03-15,"nowcast",0,3,0,1,1,1.15692307692308
"Pará",2020-03-16,"nowcast",0,3,0,1,1,1.27142857142857
"Pará",2020-03-17,"nowcast",0,3,0,1,1,1.45288753799392
"Pará",2020-03-18,"nowcast",0,4,0,1,1,1.71572580645161
"Pará",2020-03-19,"nowcast",0,4,1,2,2,1.89859437751004
"Pará",2020-03-20,"nowcast",0,5,0,2,2,2.24096385542169
"Pará",2020-03-21,"nowcast",0,5,0,2,2,2.58458458458458
"Pará",2020-03-22,"nowcast",0,6,1,3,3,2.898
"Pará",2020-03-23,"nowcast",0,6,1,3,3,3.312
"Pará",2020-03-24,"nowcast",0,7,2,4,4,3.753
"Pará",2020-03-25,"nowcast",0,7,1,4,4,4.187
"Pará",2020-03-26,"nowcast",1,8,2,5,4,4.721
"Pará",2020-03-27,"nowcast",1,9,2,5,5,5.218
"Pará",2020-03-28,"nowcast",2,10,3,6,5,5.809
"Pará",2020-03-29,"nowcast",2,11,3,7,6,6.674
"Pará",2020-03-30,"nowcast",1,12,4,8,7,7.377
"Pará",2020-03-31,"nowcast",3,14,5,9,8,8.418
"Pará",2020-04-01,"nowcast",3,15,4,9,9,9.427
"Pará",2020-04-02,"nowcast",3,16,5,10,10,10.337
"Pará",2020-04-03,"nowcast",4,18,7,12,11,11.586
"Pará",2020-04-04,"nowcast",5,20,7,13,12,12.629
"Pará",2020-04-05,"nowcast",5,21,9,15,14,14.221
"Pará",2020-04-06,"nowcast",6,23,9,16,15,15.752
"Pará",2020-04-07,"nowcast",9,27,11,18,17,17.339
"Pará",2020-04-08,"nowcast",9,28,12,20,19,19.22
"Pará",2020-04-09,"nowcast",10,30,14,22,21,21.261
"Pará",2020-04-10,"nowcast",12,33,15,24,23,23.363
"Pará",2020-04-11,"nowcast",15,37,18,27,25,25.732
"Pará",2020-04-12,"nowcast",16,39,21,30,28,28.132
"Pará",2020-04-13,"nowcast",19,42,23,32,30,30.697
"Pará",2020-04-14,"nowcast",21,47,25,35,33,33.616
"Pará",2020-04-15,"nowcast",23,49,31,41,36,36.705
"Pará",2020-04-16,"nowcast",24,51,31,42,39,39.701
"Pará",2020-04-17,"nowcast",28,56,36,47,43,43.136
"Pará",2020-04-18,"nowcast",32,59,38,50,46,46.301
"Pará",2020-04-19,"nowcast",34,63,42,53,49.5,49.868
"Pará",2020-04-20,"nowcast",37,66,45,57,53,53.4
"Pará",2020-04-21,"nowcast",43,72,50,62,57,57.651
"Pará",2020-04-22,"nowcast",44,75,50,63,60,60.537
"Pará",2020-04-23,"nowcast",49,79,54,67,64,64.638
"Pará",2020-04-24,"nowcast",52,83,57,70,67,67.934
"Pará",2020-04-25,"nowcast",56,87,61,74,71,71.538
"Pará",2020-04-26,"nowcast",59,91,65,78,76,75.682
"Pará",2020-04-27,"nowcast",63,95,69,82,79,79.123
"Pará",2020-04-28,"nowcast",69,101,73,86,83,83.127
"Pará",2020-04-29,"nowcast",69,102,77,90,87,87.024
"Pará",2020-04-30,"nowcast",75,107,81,94,90,90.385
"Pará",2020-05-01,"nowcast",76,108,86,98,94,93.955
"Pará",2020-05-02,"nowcast",79,112,89,102,97,97.682
"Pará",2020-05-03,"nowcast",83,115,91,104,101,100.635
"Pará",2020-05-04,"nowcast",84,117,94,107,103,103.026
"Pará",2020-05-05,"nowcast",88,119,99,111,104,104.502
"Pará",2020-05-06,"nowcast",88,121,95,109,105,105.796
"Pará",2020-05-07,"nowcast",89,123,96,110,107,107.263
"Pará",2020-05-08,"nowcast",92,125,102,115,109,108.598
"Pará",2020-05-09,"nowcast",93,125,99,112,109,108.914
"Pará",2020-05-10,"nowcast",92,125,99,113,110,109.655
"Pará",2020-05-11,"nowcast",91,126,103,117,110,110.224
"Pará",2020-05-12,"nowcast",93,128,102,116,110,109.92
"Pará",2020-05-13,"nowcast",91,126,101,114,109,109.44
"Pará",2020-05-14,"nowcast",88,124,97,112,108,108.012
"Pará",2020-05-15,"nowcast",86,122,97,111,105,104.985
"Pará",2020-05-16,"nowcast",85,119,93,107,103,102.911
"Pará",2020-05-17,"nowcast",80,114,92,105,99,99.035
"Pará",2020-05-18,"nowcast",77,112,89,103,96,96.451
"Pará",2020-05-19,"nowcast",77,110,84,98,94,93.835
"Pará",2020-05-20,"nowcast",74,106,84,96,90.5,90.574
"Pará",2020-05-21,"nowcast",70,102,79,92,88,88.252
"Pará",2020-05-22,"nowcast",68,100,78,90,86,86.559
"Pará",2020-05-23,"nowcast",67,99,74,87,84,84.21
"Pará",2020-05-24,"nowcast",67,97,74,86,81,81.864
"Pará",2020-05-25,"nowcast",65,96,70,83,81,80.891
"Pará",2020-05-26,"nowcast",63,94,71,83,79,78.925
"Pará",2020-05-27,"nowcast",61,92,67,80,78,77.574
"Pará",2020-05-28,"nowcast",58,89,68,80,75,75.089
"Pará",2020-05-29,"nowcast",57,87,64,77,72,71.849
"Pará",2020-05-30,"nowcast",53,81,64,75,68,68.039
"Pará",2020-05-31,"nowcast",48,77,59,70,64,64.294
"Pará",2020-06-01,"nowcast",48,75,53,64,61,60.929
"Pará",2020-06-02,"nowcast",45,71,49,60,57,57.586
"Pará",2020-06-03,"nowcast",42,67,48,58,55,55.317
"Pará",2020-06-04,"nowcast",40,64,47,57,53,53.245
