"region","date","type","bottom","top","lower","upper","median","mean","std","prob_control"
"CE-Maranguape",2020-04-23,"nowcast",0.620339491765277,1.75760789271822,0.912245846344502,1.32868899830033,1.15127772508879,1.17737140123071,0.349476133336583,0.306692531522793
"CE-Maranguape",2020-04-24,"nowcast",0.678014566804783,1.7169901814617,0.912267906150007,1.30473830447423,1.16216766478486,1.1882339041896,0.337953348712594,0.291241578440808
"CE-Maranguape",2020-04-25,"nowcast",0.655391810663234,1.72197926109701,0.945082050230787,1.34510999553591,1.16411651852751,1.19492099782732,0.334918816940683,0.280617164898746
"CE-Maranguape",2020-04-26,"nowcast",0.692109048004723,1.71241375065072,0.963073660945722,1.34666745943804,1.19091040975027,1.22179468760566,0.326557113354351,0.242033235581623
"CE-Maranguape",2020-04-27,"nowcast",0.707546448828982,1.76500797020656,1.00129028053556,1.38455418647948,1.20507288684012,1.25139089800261,0.342251551204803,0.213980582524272
"CE-Maranguape",2020-04-28,"nowcast",0.751200450265708,1.81335957821782,1.02948773721409,1.41539202986934,1.24392417299852,1.28554193952581,0.34508995905931,0.180720545277507
"CE-Maranguape",2020-04-29,"nowcast",0.815448842727625,1.81413975600681,1.06530050361958,1.43748405097766,1.26451275423446,1.29959804812402,0.323775761374539,0.152519379844961
"CE-Maranguape",2020-04-30,"nowcast",0.768273037573183,1.76303274339259,1.03635894377231,1.39100159251278,1.25628243645075,1.28578224267769,0.324564896247451,0.158546168958743
"CE-Maranguape",2020-05-01,"nowcast",0.762435904214898,1.71901951300874,1.07138114612236,1.41961125119192,1.24721338004491,1.27311927282819,0.301174775693415,0.158284600389864
"CE-Maranguape",2020-05-02,"nowcast",0.777263351193973,1.68749318781159,1.07396117291048,1.41521641839089,1.23958188326104,1.25193628889745,0.284047949292931,0.173229873908826
"CE-Maranguape",2020-05-03,"nowcast",0.801985353079433,1.7295693888354,1.04713917485703,1.38770672860029,1.2401865572553,1.26215723113594,0.290855809188517,0.1669921875
"CE-Maranguape",2020-05-04,"nowcast",0.788012294849059,1.67633116768343,1.04283243000868,1.37279806899139,1.24305735191322,1.26286874582025,0.282117100480425,0.156521739130435
"CE-Maranguape",2020-05-05,"nowcast",0.859793596323672,1.7033565837213,1.05553599586337,1.37874860091075,1.24959634197779,1.26826113060588,0.265771707116328,0.135686274509804
"CE-Maranguape",2020-05-06,"nowcast",0.856728768683274,1.68618689105511,1.08558500504398,1.40319606200879,1.26836103212745,1.28886188835475,0.26663969697367,0.118475073313783
"CE-Maranguape",2020-05-07,"nowcast",0.876177482609536,1.69921695855848,1.09983750740261,1.41383849620868,1.2911250793775,1.31251752404415,0.265932798171725,0.0925925925925926
"CE-Maranguape",2020-05-08,"nowcast",0.895464692846265,1.71756648696518,1.11265397895944,1.41331427416768,1.29409536803958,1.31594796337032,0.259739540532166,0.0819512195121951
"CE-Maranguape",2020-05-09,"nowcast",0.93708985701323,1.69926779007909,1.1511537161644,1.44593222138809,1.3159431344631,1.33726441917342,0.246862129548751,0.0591355599214145
"CE-Maranguape",2020-05-10,"nowcast",0.973010394611435,1.69483994828254,1.16601748233813,1.43883235740327,1.31246252633942,1.3342723776459,0.229063182717578,0.0510848126232742
"CE-Maranguape",2020-05-11,"nowcast",0.944287091661119,1.66655041766281,1.13669708289596,1.40490225536369,1.29977289579797,1.31749742953264,0.226705498966069,0.0636363636363636
"CE-Maranguape",2020-05-12,"nowcast",0.947174018268964,1.63254991032206,1.14599829417137,1.40174531372689,1.28968373802753,1.29888061797029,0.213322311281044,0.0677134445534838
"CE-Maranguape",2020-05-13,"nowcast",0.944738496228101,1.64779067687943,1.12913756970277,1.38454136204056,1.275980195343,1.2872615986884,0.217074673042532,0.0774193548387097
"CE-Maranguape",2020-05-14,"nowcast",0.960921200042617,1.61623630285882,1.16316342577846,1.40243323117191,1.26797615642833,1.27185190638475,0.201257549201622,0.0751717369970559
"CE-Maranguape",2020-05-15,"nowcast",0.960519313822215,1.60114576324423,1.14418938515259,1.38397944323567,1.25906274222016,1.27099082696346,0.198403427330394,0.0739861523244313
"CE-Maranguape",2020-05-16,"nowcast",0.943345934952143,1.54802096444693,1.13832225239168,1.36224595187954,1.25338410352316,1.26559617968528,0.188644808055565,0.0627335299901672
"CE-Maranguape",2020-05-17,"nowcast",0.957612307563779,1.54048408892202,1.11290973340169,1.3316552876543,1.25168499642026,1.25831661848761,0.179458124545121,0.0634387351778656
"CE-Maranguape",2020-05-18,"nowcast",0.969220882042971,1.53241126572899,1.12158438243554,1.33296278431678,1.23348080898403,1.24323932829639,0.174295888910765,0.0685827552031715
"CE-Maranguape",2020-05-19,"nowcast",0.972932535515032,1.53558959685475,1.12173167220203,1.33278428817998,1.23479055540096,1.23904812417748,0.171808814390176,0.0734573947110676
"CE-Maranguape",2020-05-20,"nowcast",0.999279364808497,1.50057539328423,1.13091622020865,1.32226158082719,1.23450556345198,1.24199571986217,0.155755042303355,0.0486220472440945
"CE-Maranguape",2020-05-21,"nowcast",0.986102486056992,1.52220020578217,1.13850018241861,1.3344987184318,1.24725684950029,1.2565814348158,0.166857378235101,0.0490118577075099
"CE-Maranguape",2020-05-22,"nowcast",1.01642823530788,1.58198790503576,1.14241748204049,1.34713534837662,1.27358541734032,1.28907740430631,0.175238243208818,0.0321884200196271
"CE-Maranguape",2020-05-23,"nowcast",1.02279042423905,1.57597497235756,1.16479106098235,1.36484009217506,1.28929886036757,1.3094225154546,0.176530955235167,0.0218934911242604
"CE-Maranguape",2020-05-24,"nowcast",1.0413640617146,1.58224641185868,1.17138466289182,1.3776365866385,1.29814870520477,1.31149268975041,0.169907434554553,0.0222879684418146
"CE-Maranguape",2020-05-25,"nowcast",1.02644962103835,1.55439556926269,1.17836415879704,1.37881091146263,1.27815897167375,1.28703485336525,0.163133019998497,0.0301477832512315
"CE-Maranguape",2020-05-26,"nowcast",0.972352278015601,1.49365184171161,1.12735405812446,1.33090336121286,1.22627208501277,1.230404190183,0.159453982982561,0.0695738354806739
"CE-Maranguape",2020-05-27,"nowcast",0.877390199816825,1.40656087579712,1.04545727231945,1.26346133130184,1.15301537684584,1.15261397401786,0.163085036393447,0.174851485148515
"CE-Maranguape",2020-05-28,"nowcast",0.808649521083136,1.31356174658706,0.966762691366383,1.1788308676045,1.06564718603622,1.06132592164008,0.15577760245087,0.347378832838773
"CE-Maranguape",2020-05-29,"nowcast",0.731924526844385,1.19954360096376,0.853467937448085,1.04873447813595,0.967624447743176,0.967152077706798,0.14359283980296,0.587860696517413
"CE-Maranguape",2020-05-30,"nowcast",0.66698632897337,1.10324245306237,0.804690566134125,0.994063391691,0.895526299644822,0.895611545553153,0.134753275859352,0.771371769383698
"CE-Maranguape",2020-05-31,"nowcast",0.62817439402432,1.05107231971398,0.754950731922729,0.930976851910058,0.850407412834985,0.848669011303271,0.128793609888295,0.879014778325123
"CE-Maranguape",2020-06-01,"nowcast",0.622951636018151,1.02258008390664,0.739491646205317,0.902324623535905,0.819721069039264,0.815077549909911,0.122421520572597,0.944071146245059
"CE-Maranguape",2020-06-02,"nowcast",0.614745936489259,0.99181557104558,0.744265343952008,0.897670262811133,0.810883926087371,0.804478465092916,0.118214017305657,0.963349753694581
"CE-Maranguape",2020-06-03,"nowcast",0.597366222757318,0.965031085565102,0.749485399249399,0.890946899446701,0.799512619297264,0.795856036211101,0.116048637480101,0.967125984251968
"CE-Maranguape",2020-06-04,"nowcast",0.614527198873728,0.997919984818203,0.711895236656197,0.849610604452064,0.799829433024409,0.807510995720936,0.119203292646686,0.941871921182266
"CE-Maranguape",2020-06-05,"nowcast",0.630486662050726,1.00870877090969,0.733134728272749,0.869895903781802,0.809607901462418,0.820342085149542,0.119011719462705,0.928387734915925
"CE-Maranguape",2020-06-06,"nowcast",0.639027043581451,1.04072131375499,0.729273840204145,0.875175124051706,0.824239867984778,0.836324567741133,0.127900200265163,0.900980392156863
"CE-Maranguape",2020-06-07,"nowcast",0.639329653766615,1.07111067895724,0.754844000187913,0.9067353595336,0.841021947833549,0.856918582399356,0.137579917926082,0.86646942800789
"CE-Maranguape",2020-06-08,"nowcast",0.660620988986125,1.08549112062409,0.771418107811059,0.926002195545093,0.867044097882693,0.880741911946907,0.134979239215097,0.838076545632974
"CE-Maranguape",2020-06-09,"nowcast",0.710824164478409,1.16704459224092,0.791250451798855,0.96049413203117,0.903219329958487,0.916494780646471,0.144293714993732,0.764891518737673
"CE-Maranguape",2020-06-10,"nowcast",0.720294613063333,1.17614216312235,0.826808379745498,0.990893766749212,0.927668984175558,0.945124135840879,0.145902234437968,0.709393346379648
"CE-Maranguape",2020-06-11,"nowcast",0.721415595142808,1.20261828320351,0.838955815788081,1.00921952873615,0.944827983506247,0.9643082787948,0.150276637123402,0.655960591133005
"CE-Maranguape",2020-06-12,"nowcast",0.723970544159516,1.21224132141313,0.843788867791524,1.02033873575025,0.953101482906133,0.970861061236566,0.154494433748586,0.626496565260059
