"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-10,"nowcast",1,1,1,1,1,1,"Mato Grosso"
2020-02-11,"nowcast",1,1,1,1,1,1,"Mato Grosso"
2020-02-12,"nowcast",0,0,0,0,0,0,"Mato Grosso"
2020-02-13,"nowcast",0,1,0,1,0.5,0.5,"Mato Grosso"
2020-02-14,"nowcast",0,1,1,1,1,0.6,"Mato Grosso"
2020-02-15,"nowcast",0,1,0,1,0.5,0.5,"Mato Grosso"
2020-02-16,"nowcast",0,1,0,0,0,0.428571428571429,"Mato Grosso"
2020-02-17,"nowcast",0,1,0,0,0,0.315789473684211,"Mato Grosso"
2020-02-18,"nowcast",0,1,0,0,0,0.375,"Mato Grosso"
2020-02-19,"nowcast",0,1,0,0,0,0.379310344827586,"Mato Grosso"
2020-02-20,"nowcast",0,1,0,0,0,0.297297297297297,"Mato Grosso"
2020-02-21,"nowcast",0,1,0,0,0,0.217391304347826,"Mato Grosso"
2020-02-22,"nowcast",0,1,0,0,0,0.285714285714286,"Mato Grosso"
2020-02-23,"nowcast",0,1,0,0,0,0.324324324324324,"Mato Grosso"
2020-02-24,"nowcast",0,1,0,0,0,0.333333333333333,"Mato Grosso"
2020-02-25,"nowcast",0,1,0,0,0,0.294117647058824,"Mato Grosso"
2020-02-26,"nowcast",0,1,0,0,0,0.303448275862069,"Mato Grosso"
2020-02-27,"nowcast",0,1,0,0,0,0.3,"Mato Grosso"
2020-02-28,"nowcast",0,1,0,0,0,0.306930693069307,"Mato Grosso"
2020-02-29,"nowcast",0,1,0,0,0,0.353658536585366,"Mato Grosso"
2020-03-01,"nowcast",0,1,0,0,0,0.367549668874172,"Mato Grosso"
2020-03-02,"nowcast",0,1,0,0,0,0.408108108108108,"Mato Grosso"
2020-03-03,"nowcast",0,1,0,0,0,0.391111111111111,"Mato Grosso"
2020-03-04,"nowcast",0,1,0,0,0,0.458015267175573,"Mato Grosso"
2020-03-05,"nowcast",0,1,0,0,0,0.460636515912898,"Mato Grosso"
2020-03-06,"nowcast",0,1,0,0,0,0.512518409425626,"Mato Grosso"
2020-03-07,"nowcast",0,1,0,0,0,0.581151832460733,"Mato Grosso"
2020-03-08,"nowcast",0,2,0,0,0,0.658212560386473,"Mato Grosso"
2020-03-09,"nowcast",0,2,0,1,1,0.7313769751693,"Mato Grosso"
2020-03-10,"nowcast",0,2,0,1,1,0.872454448017149,"Mato Grosso"
2020-03-11,"nowcast",0,2,0,1,1,1.07747933884298,"Mato Grosso"
2020-03-12,"nowcast",0,3,0,1,1,1.18292682926829,"Mato Grosso"
2020-03-13,"nowcast",0,3,0,1,1,1.40262361251261,"Mato Grosso"
2020-03-14,"nowcast",0,3,1,2,2,1.71586345381526,"Mato Grosso"
2020-03-15,"nowcast",0,4,1,2,2,1.96192384769539,"Mato Grosso"
2020-03-16,"nowcast",0,4,0,2,2,2.33567134268537,"Mato Grosso"
2020-03-17,"nowcast",0,5,0,2,2,2.477,"Mato Grosso"
2020-03-18,"nowcast",0,5,1,3,3,2.911,"Mato Grosso"
2020-03-19,"nowcast",1,6,1,3,3,3.347,"Mato Grosso"
2020-03-20,"nowcast",1,7,2,4,4,3.746,"Mato Grosso"
2020-03-21,"nowcast",1,7,2,4,4,4.083,"Mato Grosso"
2020-03-22,"nowcast",1,8,3,5,4,4.653,"Mato Grosso"
2020-03-23,"nowcast",1,8,2,5,5,5.054,"Mato Grosso"
2020-03-24,"nowcast",2,9,3,6,5,5.613,"Mato Grosso"
2020-03-25,"nowcast",1,9,3,6,6,6.193,"Mato Grosso"
2020-03-26,"nowcast",2,10,4,7,7,6.764,"Mato Grosso"
2020-03-27,"nowcast",3,11,5,8,7,7.334,"Mato Grosso"
2020-03-28,"nowcast",3,12,6,9,8,7.773,"Mato Grosso"
2020-03-29,"nowcast",3,12,6,9,8,8.036,"Mato Grosso"
2020-03-30,"nowcast",3,12,6,9,8,8.268,"Mato Grosso"
2020-03-31,"nowcast",3,12,6,9,8,8.277,"Mato Grosso"
2020-04-01,"nowcast",3,12,6,9,8,8.393,"Mato Grosso"
2020-04-02,"nowcast",4,12,6,9,8,8.134,"Mato Grosso"
2020-04-03,"nowcast",4,12,6,9,8,8.158,"Mato Grosso"
2020-04-04,"nowcast",3,12,4,8,8,8.033,"Mato Grosso"
2020-04-05,"nowcast",4,13,6,9,8,8.176,"Mato Grosso"
2020-04-06,"nowcast",3,12,6,9,8,7.939,"Mato Grosso"
2020-04-07,"nowcast",4,12,6,9,8,7.925,"Mato Grosso"
2020-04-08,"nowcast",3,12,6,9,8,8.121,"Mato Grosso"
2020-04-09,"nowcast",3,12,6,9,8,8.192,"Mato Grosso"
2020-04-10,"nowcast",4,13,5,9,8,8.592,"Mato Grosso"
2020-04-11,"nowcast",3,13,5,9,9,8.984,"Mato Grosso"
2020-04-12,"nowcast",3,13,6,10,9,9.409,"Mato Grosso"
2020-04-13,"nowcast",4,15,6,10,10,10.01,"Mato Grosso"
2020-04-14,"nowcast",5,16,8,12,11,10.718,"Mato Grosso"
2020-04-15,"nowcast",5,16,8,12,11,11.191,"Mato Grosso"
2020-04-16,"nowcast",5,16,9,13,12,11.947,"Mato Grosso"
2020-04-17,"nowcast",6,18,10,14,12,12.796,"Mato Grosso"
2020-04-18,"nowcast",7,19,9,14,13,13.535,"Mato Grosso"
2020-04-19,"nowcast",7,20,10,15,14,14.385,"Mato Grosso"
2020-04-20,"nowcast",8,21,10,15,14,14.739,"Mato Grosso"
2020-04-21,"nowcast",8,21,13,18,15,15.573,"Mato Grosso"
2020-04-22,"nowcast",8,23,11,17,16,16.629,"Mato Grosso"
2020-04-23,"nowcast",9,25,13,19,18,17.98,"Mato Grosso"
2020-04-24,"nowcast",11,27,16,22,19,19.892,"Mato Grosso"
2020-04-25,"nowcast",12,29,15,22,21,21.611,"Mato Grosso"
2020-04-26,"nowcast",14,33,17,25,24,24.024,"Mato Grosso"
2020-04-27,"nowcast",16,36,19,27,25,25.882,"Mato Grosso"
2020-04-28,"nowcast",18,39,21,30,29,28.709,"Mato Grosso"
2020-04-29,"nowcast",20,43,24,33,31,31.593,"Mato Grosso"
2020-04-30,"nowcast",21,45,27,37,35,35.088,"Mato Grosso"
2020-05-01,"nowcast",27,52,31,41,39,39.216,"Mato Grosso"
2020-05-02,"nowcast",29,54,36,46,43,43.289,"Mato Grosso"
2020-05-03,"nowcast",33,59,40,50,46,47.022,"Mato Grosso"
2020-05-04,"nowcast",36,64,42,54,51,51.128,"Mato Grosso"
2020-05-05,"nowcast",39,69,49,61,55,55.542,"Mato Grosso"
2020-05-06,"nowcast",44,74,52,64,59,59.361,"Mato Grosso"
2020-05-07,"nowcast",49,79,56,68,64,64.137,"Mato Grosso"
2020-05-08,"nowcast",51,85,61,74,69,68.756,"Mato Grosso"
2020-05-09,"nowcast",53,90,61,76,73,73.466,"Mato Grosso"
2020-05-10,"nowcast",57,94,68,83,78,78.013,"Mato Grosso"
2020-05-11,"nowcast",63,101,72,87,82,82.907,"Mato Grosso"
2020-05-12,"nowcast",68,111,75,93,88,89.412,"Mato Grosso"
2020-05-13,"nowcast",72,115,81,99,95,95.683,"Mato Grosso"
2020-05-14,"nowcast",79,127,90,109,103,103.519,"Mato Grosso"
