"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-28,"nowcast",1,1,1,1,1,1,"Ceará"
2020-01-29,"nowcast",0,1,1,1,1,0.6,"Ceará"
2020-01-30,"nowcast",0,0,0,0,0,0,"Ceará"
2020-01-31,"nowcast",0,1,0,0,0,0.375,"Ceará"
2020-02-01,"nowcast",0,1,0,0,0,0.3,"Ceará"
2020-02-02,"nowcast",0,0,0,0,0,0.0909090909090909,"Ceará"
2020-02-03,"nowcast",0,0,0,0,0,0.0833333333333333,"Ceará"
2020-02-04,"nowcast",0,1,0,0,0,0.357142857142857,"Ceará"
2020-02-05,"nowcast",0,1,0,0,0,0.35,"Ceará"
2020-02-06,"nowcast",0,1,0,0,0,0.346153846153846,"Ceará"
2020-02-07,"nowcast",0,1,0,0,0,0.172413793103448,"Ceará"
2020-02-08,"nowcast",0,1,0,0,0,0.315789473684211,"Ceará"
2020-02-09,"nowcast",0,1,0,0,0,0.354166666666667,"Ceará"
2020-02-10,"nowcast",0,1,0,0,0,0.338235294117647,"Ceará"
2020-02-11,"nowcast",0,1,0,0,0,0.275,"Ceará"
2020-02-12,"nowcast",0,1,0,0,0,0.294736842105263,"Ceará"
2020-02-13,"nowcast",0,1,0,0,0,0.382113821138211,"Ceará"
2020-02-14,"nowcast",0,1,0,0,0,0.297297297297297,"Ceará"
2020-02-15,"nowcast",0,1,0,0,0,0.284916201117318,"Ceará"
2020-02-16,"nowcast",0,1,0,0,0,0.337837837837838,"Ceará"
2020-02-17,"nowcast",0,1,0,0,0,0.340823970037453,"Ceará"
2020-02-18,"nowcast",0,1,0,0,0,0.328990228013029,"Ceará"
2020-02-19,"nowcast",0,1,0,0,0,0.333333333333333,"Ceará"
2020-02-20,"nowcast",0,1,0,0,0,0.359712230215827,"Ceará"
2020-02-21,"nowcast",0,1,0,0,0,0.366525423728814,"Ceará"
2020-02-22,"nowcast",0,1,0,0,0,0.330170777988615,"Ceará"
2020-02-23,"nowcast",0,1,0,0,0,0.345360824742268,"Ceará"
2020-02-24,"nowcast",0,1,0,0,0,0.394984326018809,"Ceará"
2020-02-25,"nowcast",0,1,0,0,0,0.479827089337176,"Ceará"
2020-02-26,"nowcast",0,1,0,0,0,0.492597577388964,"Ceará"
2020-02-27,"nowcast",0,1,0,0,0,0.531407035175879,"Ceará"
2020-02-28,"nowcast",0,2,0,0,0,0.546218487394958,"Ceará"
2020-02-29,"nowcast",0,2,0,0,0,0.639080459770115,"Ceará"
2020-03-01,"nowcast",0,2,0,0,0,0.665559246954596,"Ceará"
2020-03-02,"nowcast",0,2,0,1,1,0.804511278195489,"Ceará"
2020-03-03,"nowcast",0,2,0,1,1,0.900523560209424,"Ceará"
2020-03-04,"nowcast",0,2,0,1,1,1.00926879505664,"Ceará"
2020-03-05,"nowcast",0,3,0,1,1,1.22040816326531,"Ceará"
2020-03-06,"nowcast",0,3,0,1,1,1.30284552845528,"Ceará"
2020-03-07,"nowcast",0,3,0,1,1,1.54086781029263,"Ceará"
2020-03-08,"nowcast",0,4,1,2,2,1.77510040160643,"Ceará"
2020-03-09,"nowcast",0,4,1,2,2,1.90571715145436,"Ceará"
2020-03-10,"nowcast",0,4,0,2,2,2.18718718718719,"Ceará"
2020-03-11,"nowcast",0,5,0,2,2,2.5035035035035,"Ceará"
2020-03-12,"nowcast",0,5,1,3,3,2.82782782782783,"Ceará"
2020-03-13,"nowcast",0,6,1,3,3,3.337,"Ceará"
2020-03-14,"nowcast",0,7,2,4,3,3.694,"Ceará"
2020-03-15,"nowcast",0,7,1,4,4,4.255,"Ceará"
2020-03-16,"nowcast",1,8,2,5,4,4.545,"Ceará"
2020-03-17,"nowcast",0,8,2,5,5,5.023,"Ceará"
2020-03-18,"nowcast",1,10,3,6,6,5.771,"Ceará"
2020-03-19,"nowcast",1,10,3,6,6,6.28,"Ceará"
2020-03-20,"nowcast",2,11,4,7,7,7.034,"Ceará"
2020-03-21,"nowcast",2,12,4,8,7,7.675,"Ceará"
2020-03-22,"nowcast",3,13,4,8,8,8.394,"Ceará"
2020-03-23,"nowcast",3,14,6,10,9,9.269,"Ceará"
2020-03-24,"nowcast",4,15,7,11,10,10.071,"Ceará"
2020-03-25,"nowcast",4,16,9,13,11,10.954,"Ceará"
2020-03-26,"nowcast",4,17,7,12,12,11.996,"Ceará"
2020-03-27,"nowcast",6,19,8,13,13,12.962,"Ceará"
2020-03-28,"nowcast",8,22,10,15,14,14.159,"Ceará"
2020-03-29,"nowcast",8,22,12,17,15,15.48,"Ceará"
2020-03-30,"nowcast",8,23,11,17,16,16.446,"Ceará"
2020-03-31,"nowcast",9,25,13,19,18,17.83,"Ceará"
2020-04-01,"nowcast",10,26,15,21,19,18.808,"Ceará"
2020-04-02,"nowcast",11,28,16,22,20,20.428,"Ceará"
2020-04-03,"nowcast",13,30,16,23,22,21.9,"Ceará"
2020-04-04,"nowcast",14,32,18,25,23,23.592,"Ceará"
2020-04-05,"nowcast",14,33,20,27,24,24.886,"Ceará"
2020-04-06,"nowcast",17,36,20,28,26.5,26.713,"Ceará"
2020-04-07,"nowcast",17,37,23,31,28,28.29,"Ceará"
2020-04-08,"nowcast",20,40,25,33,30,30.407,"Ceará"
2020-04-09,"nowcast",20,42,25,34,32,32.596,"Ceará"
2020-04-10,"nowcast",24,46,30,38,34,34.643,"Ceará"
2020-04-11,"nowcast",26,49,31,39,36,36.431,"Ceará"
2020-04-12,"nowcast",26,50,32,41,39,38.983,"Ceará"
2020-04-13,"nowcast",28,52,33,43,41,41.063,"Ceará"
2020-04-14,"nowcast",30,55,36,46,43,43.597,"Ceará"
2020-04-15,"nowcast",32,58,41,51,46,46.145,"Ceará"
2020-04-16,"nowcast",36,62,42,52,49,48.975,"Ceará"
2020-04-17,"nowcast",39,64,44,54,51,51.622,"Ceará"
2020-04-18,"nowcast",40,67,49,59,54,54.686,"Ceará"
2020-04-19,"nowcast",43,70,49,60,57,57.417,"Ceará"
2020-04-20,"nowcast",46,73,52,63,60,60.001,"Ceará"
2020-04-21,"nowcast",46,75,54,65,62,62.655,"Ceará"
2020-04-22,"nowcast",53,81,57,68,65,65.353,"Ceará"
2020-04-23,"nowcast",52,81,59,71,68,67.813,"Ceará"
2020-04-24,"nowcast",56,85,62,74,71,70.945,"Ceará"
2020-04-25,"nowcast",59,88,68,79,72,72.799,"Ceará"
2020-04-26,"nowcast",60,89,67,79,76,76.319,"Ceará"
2020-04-27,"nowcast",63,93,69,81,78,78.143,"Ceará"
2020-04-28,"nowcast",64,93,72,84,80,80.1,"Ceará"
2020-04-29,"nowcast",67,97,75,87,83,82.692,"Ceará"
2020-04-30,"nowcast",67,97,77,88,84,84.076,"Ceará"
2020-05-01,"nowcast",69,101,81,93,88,87.45,"Ceará"
2020-05-02,"nowcast",70,103,82,94,89,88.935,"Ceará"
2020-05-03,"nowcast",74,106,82,94,91,90.814,"Ceará"
2020-05-04,"nowcast",76,107,85,97,93,92.99,"Ceará"
2020-05-05,"nowcast",78,111,85,98,94,94.736,"Ceará"
2020-05-06,"nowcast",80,113,91,104,97,96.946,"Ceará"
2020-05-07,"nowcast",84,117,90,104,99,99.424,"Ceará"
