"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-01,"nowcast",1,1,1,1,1,1,"BA-Salvador"
2020-02-02,"nowcast",0,1,0,1,0.5,0.5,"BA-Salvador"
2020-02-03,"nowcast",0,1,1,1,1,0.666666666666667,"BA-Salvador"
2020-02-04,"nowcast",0,1,0,0,0,0.4,"BA-Salvador"
2020-02-05,"nowcast",0,1,0,0,0,0.2,"BA-Salvador"
2020-02-06,"nowcast",0,1,0,0,0,0.166666666666667,"BA-Salvador"
2020-02-07,"nowcast",0,1,0,0,0,0.333333333333333,"BA-Salvador"
2020-02-08,"nowcast",0,1,0,0,0,0.375,"BA-Salvador"
2020-02-09,"nowcast",0,1,0,0,0,0.111111111111111,"BA-Salvador"
2020-02-10,"nowcast",0,1,0,1,0.5,0.5,"BA-Salvador"
2020-02-11,"nowcast",0,1,0,0,0,0.315789473684211,"BA-Salvador"
2020-02-12,"nowcast",0,1,0,0,0,0.173913043478261,"BA-Salvador"
2020-02-13,"nowcast",0,1,0,0,0,0.363636363636364,"BA-Salvador"
2020-02-14,"nowcast",0,1,0,0,0,0.375,"BA-Salvador"
2020-02-15,"nowcast",0,1,0,0,0,0.391304347826087,"BA-Salvador"
2020-02-16,"nowcast",0,1,0,0,0,0.402061855670103,"BA-Salvador"
2020-02-17,"nowcast",0,1,0,0,0,0.373015873015873,"BA-Salvador"
2020-02-18,"nowcast",0,1,0,0,0,0.378048780487805,"BA-Salvador"
2020-02-19,"nowcast",0,1,0,0,0,0.300492610837438,"BA-Salvador"
2020-02-20,"nowcast",0,1,0,0,0,0.388679245283019,"BA-Salvador"
2020-02-21,"nowcast",0,1,0,0,0,0.418960244648318,"BA-Salvador"
2020-02-22,"nowcast",0,1,0,0,0,0.447570332480818,"BA-Salvador"
2020-02-23,"nowcast",0,1,0,0,0,0.409871244635193,"BA-Salvador"
2020-02-24,"nowcast",0,1,0,0,0,0.446069469835466,"BA-Salvador"
2020-02-25,"nowcast",0,1,0,0,0,0.485668789808917,"BA-Salvador"
2020-02-26,"nowcast",0,1,0,0,0,0.561079545454545,"BA-Salvador"
2020-02-27,"nowcast",0,2,0,0,0,0.618677042801556,"BA-Salvador"
2020-02-28,"nowcast",0,2,0,1,1,0.704761904761905,"BA-Salvador"
2020-02-29,"nowcast",0,2,0,1,1,0.829596412556054,"BA-Salvador"
2020-03-01,"nowcast",0,2,0,1,1,1.02896995708155,"BA-Salvador"
2020-03-02,"nowcast",0,3,0,1,1,1.16666666666667,"BA-Salvador"
2020-03-03,"nowcast",0,3,0,1,1,1.36289500509684,"BA-Salvador"
2020-03-04,"nowcast",0,3,0,1,1,1.66599190283401,"BA-Salvador"
2020-03-05,"nowcast",0,4,1,2,2,2.00702106318957,"BA-Salvador"
2020-03-06,"nowcast",0,5,0,2,2,2.51051051051051,"BA-Salvador"
2020-03-07,"nowcast",0,5,1,3,3,2.94194194194194,"BA-Salvador"
2020-03-08,"nowcast",0,6,1,3,3,3.42142142142142,"BA-Salvador"
2020-03-09,"nowcast",1,7,1,4,4,4.034,"BA-Salvador"
2020-03-10,"nowcast",1,8,1,4,4,4.628,"BA-Salvador"
2020-03-11,"nowcast",2,9,2,5,5,5.194,"BA-Salvador"
2020-03-12,"nowcast",1,9,3,6,6,5.999,"BA-Salvador"
2020-03-13,"nowcast",2,10,4,7,6,6.681,"BA-Salvador"
2020-03-14,"nowcast",3,12,5,8,7,7.617,"BA-Salvador"
2020-03-15,"nowcast",4,13,5,9,8,8.527,"BA-Salvador"
2020-03-16,"nowcast",4,14,6,10,9,9.409,"BA-Salvador"
2020-03-17,"nowcast",4,15,8,12,10,10.408,"BA-Salvador"
2020-03-18,"nowcast",5,16,8,12,11,11.534,"BA-Salvador"
2020-03-19,"nowcast",7,19,10,14,12,12.555,"BA-Salvador"
2020-03-20,"nowcast",6,19,9,14,13,13.718,"BA-Salvador"
2020-03-21,"nowcast",8,21,11,16,15,14.943,"BA-Salvador"
2020-03-22,"nowcast",8,21,12,17,16,16.037,"BA-Salvador"
2020-03-23,"nowcast",10,24,14,19,17,17.322,"BA-Salvador"
2020-03-24,"nowcast",10,25,14,20,19,18.781,"BA-Salvador"
2020-03-25,"nowcast",10,26,15,21,20,19.742,"BA-Salvador"
2020-03-26,"nowcast",12,28,17,23,21,21.321,"BA-Salvador"
2020-03-27,"nowcast",13,30,18,24,22,22.748,"BA-Salvador"
2020-03-28,"nowcast",14,32,19,26,24,24.228,"BA-Salvador"
2020-03-29,"nowcast",15,33,19,26,25,25.118,"BA-Salvador"
