"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-20,"nowcast",1,1,1,1,1,1,"Rio de Janeiro"
2020-01-21,"nowcast",0,1,1,1,1,0.666666666666667,"Rio de Janeiro"
2020-01-22,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-23,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-24,"nowcast",0,1,0,0,0,0.333333333333333,"Rio de Janeiro"
2020-01-25,"nowcast",0,1,1,1,1,0.6,"Rio de Janeiro"
2020-01-26,"nowcast",0,0,0,0,0,0,"Rio de Janeiro"
2020-01-27,"nowcast",0,1,1,1,1,0.615384615384615,"Rio de Janeiro"
2020-01-28,"nowcast",0,1,0,0,0,0.2,"Rio de Janeiro"
2020-01-29,"nowcast",0,1,0,0,0,0.294117647058824,"Rio de Janeiro"
2020-01-30,"nowcast",0,1,0,0,0,0.347826086956522,"Rio de Janeiro"
2020-01-31,"nowcast",0,1,0,0,0,0.206896551724138,"Rio de Janeiro"
2020-02-01,"nowcast",0,1,0,0,0,0.194444444444444,"Rio de Janeiro"
2020-02-02,"nowcast",0,1,0,0,0,0.244444444444444,"Rio de Janeiro"
2020-02-03,"nowcast",0,1,0,0,0,0.226415094339623,"Rio de Janeiro"
2020-02-04,"nowcast",0,1,0,0,0,0.180327868852459,"Rio de Janeiro"
2020-02-05,"nowcast",0,1,0,0,0,0.194444444444444,"Rio de Janeiro"
2020-02-06,"nowcast",0,1,0,0,0,0.260869565217391,"Rio de Janeiro"
2020-02-07,"nowcast",0,1,0,0,0,0.234234234234234,"Rio de Janeiro"
2020-02-08,"nowcast",0,1,0,0,0,0.232558139534884,"Rio de Janeiro"
2020-02-09,"nowcast",0,1,0,0,0,0.281045751633987,"Rio de Janeiro"
2020-02-10,"nowcast",0,1,0,0,0,0.298342541436464,"Rio de Janeiro"
2020-02-11,"nowcast",0,1,0,0,0,0.240566037735849,"Rio de Janeiro"
2020-02-12,"nowcast",0,1,0,0,0,0.264227642276423,"Rio de Janeiro"
2020-02-13,"nowcast",0,1,0,0,0,0.364912280701754,"Rio de Janeiro"
