region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
MA-Açailândia,2020-04-14,2,0,3,1,2,1
MA-Açailândia,2020-04-15,2,0,4,1,2,1
MA-Açailândia,2020-04-16,2,0,4,1,2,1
MA-Açailândia,2020-04-17,2,0,4,1,2,1
MA-Açailândia,2020-04-18,2,0,4,0,2,1
MA-Açailândia,2020-04-19,2,0,5,0,2,1
MA-Açailândia,2020-04-20,3,0,5,1,3,1
MA-Açailândia,2020-04-21,3,0,6,1,3,1
MA-Açailândia,2020-04-22,3,0,6,2,4,1
MA-Açailândia,2020-04-23,4,1,7,2,4,1
MA-Açailândia,2020-04-24,5,1,8,2,5,1
MA-Açailândia,2020-04-25,5,2,9,2,5,1
MA-Açailândia,2020-04-26,6,1,9,3,6,1
MA-Açailândia,2020-04-27,7,2,11,4,7,1
MA-Açailândia,2020-04-28,8,3,12,4,8,1
MA-Açailândia,2020-04-29,8,3,13,6,9,1
MA-Açailândia,2020-04-30,10,3,14,6,10,1
MA-Açailândia,2020-05-01,11,5,16,8,12,1
MA-Açailândia,2020-05-02,12,5,17,9,13,1
MA-Açailândia,2020-05-03,13,6,19,9,14,1
MA-Açailândia,2020-05-04,14,7,21,11,16,1
MA-Açailândia,2020-05-05,16,8,23,12,17,1
MA-Açailândia,2020-05-06,18,9,25,13,19,1
MA-Açailândia,2020-05-07,19,10,28,13,20,1
MA-Açailândia,2020-05-08,22,12,31,18,25,1
MA-Açailândia,2020-05-09,24,13,33,18,26,1
MA-Açailândia,2020-05-10,27,16,39,22,30,1
MA-Açailândia,2020-05-11,32,20,43,26,35,1
MA-Açailândia,2020-05-12,36,23,48,27,38,1
MA-Açailândia,2020-05-13,41,27,53,33,44,1
MA-Açailândia,2020-05-14,47,32,60,39,50,1
MA-Açailândia,2020-05-15,52,38,66,43,55,1
MA-Açailândia,2020-05-16,59,46,75,52,63,1
MA-Açailândia,2020-05-17,65,50,77,59,70,1
MA-Açailândia,2020-05-18,70,54,82,65,76,1
MA-Açailândia,2020-05-19,74,58,87,65,77,1
MA-Açailândia,2020-05-20,78,64,91,72,83,1
MA-Açailândia,2020-05-21,80,67,95,71,83,1
MA-Açailândia,2020-05-22,83,68,97,77,89,1
MA-Açailândia,2020-05-23,86,70,101,77,89,1
MA-Açailândia,2020-05-24,90,72,102,82,94,1
MA-Açailândia,2020-05-25,93,76,106,83,96,1
MA-Açailândia,2020-05-26,95,78,110,84,98,1
MA-Açailândia,2020-05-27,95,77,112,85,99,1
MA-Açailândia,2020-05-28,95,77,112,86,100,1
MA-Açailândia,2020-05-29,93,74,112,80,96,1
MA-Açailândia,2020-05-30,87,65,106,76,93,1
MA-Açailândia,2020-05-31,77,58,99,66,82,1
MA-Açailândia,2020-06-01,66,45,84,56,71,1
MA-Açailândia,2020-06-02,54,40,70,47,59,1
MA-Açailândia,2020-06-03,45,33,57,38,48,1
MA-Açailândia,2020-06-04,40,29,50,35,43,1
MA-Açailândia,2020-06-05,37,29,47,34,41,1
MA-Açailândia,2020-06-06,36,25,44,31,38,1
MA-Açailândia,2020-06-07,36,27,45,31,38,1
MA-Açailândia,2020-06-08,36,27,46,29,37,1
MA-Açailândia,2020-06-09,36,26,44,32,39,1
MA-Açailândia,2020-06-10,38,27,46,35,42,1
MA-Açailândia,2020-06-11,38,27,46,33,40,1
MA-Açailândia,2020-06-12,38,26,46,30,39,1
MA-Açailândia,2020-06-13,37,26,46,32,40,1
MA-Açailândia,2020-06-14,34,24,44,29,37,1
MA-Açailândia,2020-06-15,31,21,40,26,34,1
MA-Açailândia,2020-06-16,28,18,37,23,30,1
MA-Açailândia,2020-06-17,25,17,33,19,26,1
MA-Açailândia,2020-06-18,24,16,31,20,26,1
MA-Açailândia,2020-06-19,22,15,30,17,23,1
MA-Açailândia,2020-06-20,21,14,28,16,22,1
MA-Açailândia,2020-06-21,19,11,25,14,20,1
MA-Açailândia,2020-06-22,16,11,23,12,17,1
MA-Açailândia,2020-06-23,14,8,20,12,16,0.99
MA-Açailândia,2020-06-24,13,7,18,10,14,0.99
MA-Açailândia,2020-06-25,12,6,17,9,13,0.99
MA-Açailândia,2020-06-26,12,6,17,9,13,0.99
MA-Açailândia,2020-06-27,13,7,18,10,14,0.99
MA-Açailândia,2020-06-28,13,8,19,11,15,0.98
MA-Açailândia,2020-06-29,14,8,20,10,15,0.98
MA-Açailândia,2020-06-30,15,8,21,11,16,0.97
MA-Açailândia,2020-07-01,16,9,23,11,17,0.96
MA-Açailândia,2020-07-02,18,9,24,13,19,0.95
MA-Açailândia,2020-07-03,20,11,28,16,22,0.93
MA-Açailândia,2020-07-04,23,14,31,18,25,0.91
MA-Açailândia,2020-07-05,25,15,34,20,27,0.89
MA-Açailândia,2020-07-06,28,16,36,21,29,0.86
MA-Açailândia,2020-07-07,29,18,39,23,31,0.82
MA-Açailândia,2020-07-08,30,17,41,22,31,0.77
MA-Aldeias Altas,2020-03-29,1,1,1,1,1,1
MA-Aldeias Altas,2020-03-30,0.5,0,1,0,1,1
MA-Aldeias Altas,2020-03-31,0,0,0,0,0,1
MA-Aldeias Altas,2020-04-01,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-02,0,0,0,0,0,1
MA-Aldeias Altas,2020-04-03,0,0,0,0,0,1
MA-Aldeias Altas,2020-04-04,1,0,1,1,1,1
MA-Aldeias Altas,2020-04-05,0,0,0,0,0,1
MA-Aldeias Altas,2020-04-06,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-07,0,0,0,0,0,1
MA-Aldeias Altas,2020-04-08,0.5,0,1,0,1,1
MA-Aldeias Altas,2020-04-09,0.5,0,1,0,1,1
MA-Aldeias Altas,2020-04-10,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-11,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-12,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-13,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-14,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-15,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-16,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-17,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-18,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-19,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-20,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-21,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-22,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-23,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-24,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-25,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-26,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-27,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-28,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-29,0,0,1,0,0,1
MA-Aldeias Altas,2020-04-30,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-01,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-02,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-03,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-04,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-05,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-06,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-07,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-08,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-09,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-10,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-11,0,0,1,0,0,1
MA-Aldeias Altas,2020-05-12,0,0,2,0,0,1
MA-Aldeias Altas,2020-05-13,0,0,2,0,0,1
MA-Aldeias Altas,2020-05-14,1,0,2,0,1,1
MA-Aldeias Altas,2020-05-15,1,0,2,0,1,1
MA-Aldeias Altas,2020-05-16,1,0,2,0,1,1
MA-Aldeias Altas,2020-05-17,1,0,3,0,1,1
MA-Aldeias Altas,2020-05-18,1,0,3,0,1,1
MA-Aldeias Altas,2020-05-19,1,0,3,0,1,1
MA-Aldeias Altas,2020-05-20,2,0,3,1,2,1
MA-Aldeias Altas,2020-05-21,2,0,4,1,2,1
MA-Aldeias Altas,2020-05-22,2,0,4,1,2,1
MA-Aldeias Altas,2020-05-23,2,0,5,0,2,1
MA-Aldeias Altas,2020-05-24,2,0,5,0,2,1
MA-Aldeias Altas,2020-05-25,3,0,5,1,3,1
MA-Aldeias Altas,2020-05-26,3,0,5,1,3,1
MA-Aldeias Altas,2020-05-27,3,1,6,1,3,1
MA-Aldeias Altas,2020-05-28,4,1,6,2,4,1
MA-Aldeias Altas,2020-05-29,4,1,7,2,4,1
MA-Aldeias Altas,2020-05-30,4,1,7,2,4,1
MA-Aldeias Altas,2020-05-31,4,0,6,2,4,1
MA-Aldeias Altas,2020-06-01,3,1,6,2,4,1
MA-Aldeias Altas,2020-06-02,3,0,5,1,3,1
MA-Aldeias Altas,2020-06-03,3,0,5,1,3,1
MA-Aldeias Altas,2020-06-04,2,0,4,1,2,1
MA-Aldeias Altas,2020-06-05,2,0,4,1,2,1
MA-Aldeias Altas,2020-06-06,1,0,3,0,1,1
MA-Aldeias Altas,2020-06-07,1,0,3,0,1,1
MA-Aldeias Altas,2020-06-08,1,0,2,0,1,1
MA-Aldeias Altas,2020-06-09,0,0,1,0,0,1
MA-Aldeias Altas,2020-06-10,0,0,1,0,0,1
MA-Aldeias Altas,2020-06-11,0,0,1,0,0,1
MA-Aldeias Altas,2020-06-12,0,0,1,0,0,1
MA-Aldeias Altas,2020-06-13,0,0,1,0,0,1
MA-Aldeias Altas,2020-06-14,0,0,2,0,0,1
MA-Aldeias Altas,2020-06-15,0,0,2,0,0,1
MA-Aldeias Altas,2020-06-16,1,0,2,0,1,1
MA-Aldeias Altas,2020-06-17,1,0,2,0,1,1
MA-Aldeias Altas,2020-06-18,1,0,3,0,1,1
MA-Aldeias Altas,2020-06-19,1,0,3,0,1,1
MA-Aldeias Altas,2020-06-20,2,0,4,1,2,1
MA-Aldeias Altas,2020-06-21,2,0,4,0,2,1
MA-Aldeias Altas,2020-06-22,2,0,5,0,2,1
MA-Aldeias Altas,2020-06-23,3,0,6,1,3,1
MA-Aldeias Altas,2020-06-24,4,0,6,2,4,1
MA-Aldeias Altas,2020-06-25,4,1,7,3,5,1
MA-Aldeias Altas,2020-06-26,5,2,9,2,5,1
MA-Aldeias Altas,2020-06-27,6,2,10,3,6,1
MA-Aldeias Altas,2020-06-28,7,2,11,4,7,1
MA-Aldeias Altas,2020-06-29,8,3,12,6,9,1
MA-Aldeias Altas,2020-06-30,9,4,13,5,9,1
MA-Aldeias Altas,2020-07-01,10,5,15,6,10,1
MA-Aldeias Altas,2020-07-02,11,5,16,8,12,1
MA-Aldeias Altas,2020-07-03,12,6,17,9,13,1
MA-Aldeias Altas,2020-07-04,14,7,19,11,15,1
MA-Aldeias Altas,2020-07-05,15,8,20,10,15,1
MA-Aldeias Altas,2020-07-06,15,9,21,11,16,1
MA-Aldeias Altas,2020-07-07,16,9,22,12,17,1
MA-Aldeias Altas,2020-07-08,18,10,23,14,19,1
MA-Aldeias Altas,2020-07-09,18,11,24,14,19,1
MA-Aldeias Altas,2020-07-10,19,11,24,15,20,1
MA-Aldeias Altas,2020-07-11,19,13,26,16,21,0.99
MA-Aldeias Altas,2020-07-12,19,12,26,16,21,0.99
MA-Aldeias Altas,2020-07-13,19,11,26,16,21,0.99
MA-Aldeias Altas,2020-07-14,20,13,26,16,21,0.99
MA-Aldeias Altas,2020-07-15,20,13,27,15,21,0.98
MA-Aldeias Altas,2020-07-16,20,13,27,17,22,0.98
MA-Aldeias Altas,2020-07-17,20,13,27,18,23,0.97
MA-Aldeias Altas,2020-07-18,20,13,27,17,22,0.96
MA-Aldeias Altas,2020-07-19,19,12,25,14,20,0.95
MA-Aldeias Altas,2020-07-20,18,11,24,14,19,0.94
MA-Aldeias Altas,2020-07-21,16,10,22,12,17,0.92
MA-Aldeias Altas,2020-07-22,15,8,21,11,16,0.9
MA-Aldeias Altas,2020-07-23,14,7,20,10,15,0.88
MA-Aldeias Altas,2020-07-24,14,7,20,9,14,0.84
MA-Aldeias Altas,2020-07-25,14,6,20,10,15,0.8
MA-Alto Alegre do Pindaré,2020-03-12,1,1,1,1,1,1
MA-Alto Alegre do Pindaré,2020-03-13,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-14,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-15,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-16,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-17,0.5,0,1,0,1,1
MA-Alto Alegre do Pindaré,2020-03-18,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-19,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-20,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-21,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-22,0,0,0,0,0,1
MA-Alto Alegre do Pindaré,2020-03-23,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-24,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-25,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-26,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-27,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-28,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-29,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-30,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-03-31,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-01,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-02,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-03,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-04,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-05,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-06,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-07,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-08,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-09,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-10,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-11,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-12,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-13,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-14,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-04-15,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-04-16,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-04-17,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-04-18,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-04-19,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-04-20,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-04-21,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-04-22,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-04-23,2,0,3,1,2,1
MA-Alto Alegre do Pindaré,2020-04-24,2,0,4,1,2,1
MA-Alto Alegre do Pindaré,2020-04-25,2,0,4,1,2,1
MA-Alto Alegre do Pindaré,2020-04-26,2,0,4,1,2,1
MA-Alto Alegre do Pindaré,2020-04-27,2,0,4,0,2,1
MA-Alto Alegre do Pindaré,2020-04-28,2,0,4,0,2,1
MA-Alto Alegre do Pindaré,2020-04-29,2,0,4,1,2,1
MA-Alto Alegre do Pindaré,2020-04-30,2,0,5,0,2,1
MA-Alto Alegre do Pindaré,2020-05-01,3,0,5,1,3,1
MA-Alto Alegre do Pindaré,2020-05-02,3,0,5,1,3,1
MA-Alto Alegre do Pindaré,2020-05-03,3,1,6,2,4,1
MA-Alto Alegre do Pindaré,2020-05-04,4,1,6,2,4,1
MA-Alto Alegre do Pindaré,2020-05-05,4,0,6,2,4,1
MA-Alto Alegre do Pindaré,2020-05-06,4,1,7,2,4,1
MA-Alto Alegre do Pindaré,2020-05-07,4,1,7,3,5,1
MA-Alto Alegre do Pindaré,2020-05-08,4,1,7,3,5,1
MA-Alto Alegre do Pindaré,2020-05-09,4,1,7,3,5,1
MA-Alto Alegre do Pindaré,2020-05-10,4,1,7,2,4,1
MA-Alto Alegre do Pindaré,2020-05-11,3,1,6,1,3,1
MA-Alto Alegre do Pindaré,2020-05-12,2,0,5,0,2,1
MA-Alto Alegre do Pindaré,2020-05-13,2,0,3,1,2,1
MA-Alto Alegre do Pindaré,2020-05-14,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-05-15,0,0,2,0,0,1
MA-Alto Alegre do Pindaré,2020-05-16,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-05-17,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-05-18,0,0,1,0,0,1
MA-Alto Alegre do Pindaré,2020-05-19,0,0,2,0,0,1
MA-Alto Alegre do Pindaré,2020-05-20,0,0,2,0,0,1
MA-Alto Alegre do Pindaré,2020-05-21,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-05-22,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-05-23,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-05-24,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-05-25,1,0,4,0,1,1
MA-Alto Alegre do Pindaré,2020-05-26,2,0,4,1,2,1
MA-Alto Alegre do Pindaré,2020-05-27,2,0,5,0,2,1
MA-Alto Alegre do Pindaré,2020-05-28,3,0,6,1,3,1
MA-Alto Alegre do Pindaré,2020-05-29,4,0,7,2,4,1
MA-Alto Alegre do Pindaré,2020-05-30,4,1,8,1,4,1
MA-Alto Alegre do Pindaré,2020-05-31,5,2,10,3,6,1
MA-Alto Alegre do Pindaré,2020-06-01,6,2,11,5,8,1
MA-Alto Alegre do Pindaré,2020-06-02,8,3,13,4,8,1
MA-Alto Alegre do Pindaré,2020-06-03,9,4,14,6,10,1
MA-Alto Alegre do Pindaré,2020-06-04,11,5,16,8,12,1
MA-Alto Alegre do Pindaré,2020-06-05,12,6,18,8,13,1
MA-Alto Alegre do Pindaré,2020-06-06,14,7,20,10,15,1
MA-Alto Alegre do Pindaré,2020-06-07,16,9,23,12,17,1
MA-Alto Alegre do Pindaré,2020-06-08,18,10,24,12,18,1
MA-Alto Alegre do Pindaré,2020-06-09,19,11,26,14,20,1
MA-Alto Alegre do Pindaré,2020-06-10,20,11,27,15,21,1
MA-Alto Alegre do Pindaré,2020-06-11,21,14,30,15,22,1
MA-Alto Alegre do Pindaré,2020-06-12,23,14,32,17,24,1
MA-Alto Alegre do Pindaré,2020-06-13,25,15,34,18,26,1
MA-Alto Alegre do Pindaré,2020-06-14,28,17,37,22,30,1
MA-Alto Alegre do Pindaré,2020-06-15,31,21,42,27,35,1
MA-Alto Alegre do Pindaré,2020-06-16,35,22,45,31,40,1
MA-Alto Alegre do Pindaré,2020-06-17,39,28,51,31,41,1
MA-Alto Alegre do Pindaré,2020-06-18,44,32,55,38,47,1
MA-Alto Alegre do Pindaré,2020-06-19,48,35,59,41,50,1
MA-Alto Alegre do Pindaré,2020-06-20,53,42,65,49,58,1
MA-Alto Alegre do Pindaré,2020-06-21,57,45,69,52,61,1
MA-Alto Alegre do Pindaré,2020-06-22,60,47,72,55,65,1
MA-Alto Alegre do Pindaré,2020-06-23,63,50,76,58,68,1
MA-Alto Alegre do Pindaré,2020-06-24,64,49,78,58,69,1
MA-Alto Alegre do Pindaré,2020-06-25,65,47,78,57,70,1
MA-Alto Alegre do Pindaré,2020-06-26,64,46,80,54,68,1
MA-Alto Alegre do Pindaré,2020-06-27,59,40,77,47,62,1
MA-Alto Alegre do Pindaré,2020-06-28,51,32,67,42,56,1
MA-Alto Alegre do Pindaré,2020-06-29,41,24,58,31,44,1
MA-Alto Alegre do Pindaré,2020-06-30,28,13,41,18,29,1
MA-Alto Alegre do Pindaré,2020-07-01,16,6,26,9,17,1
MA-Alto Alegre do Pindaré,2020-07-02,9,2,14,6,10,1
MA-Alto Alegre do Pindaré,2020-07-03,6,1,9,3,6,1
MA-Alto Alegre do Pindaré,2020-07-04,4,2,8,3,5,1
MA-Alto Alegre do Pindaré,2020-07-05,3,0,6,2,4,1
MA-Alto Alegre do Pindaré,2020-07-06,2,0,5,0,2,1
MA-Alto Alegre do Pindaré,2020-07-07,1,0,3,0,1,1
MA-Alto Alegre do Pindaré,2020-07-08,1,0,2,0,1,1
MA-Alto Alegre do Pindaré,2020-07-09,0,0,2,0,0,0.99
MA-Alto Alegre do Pindaré,2020-07-10,1,0,2,0,1,0.99
MA-Alto Alegre do Pindaré,2020-07-11,1,0,2,0,1,0.99
MA-Alto Alegre do Pindaré,2020-07-12,1,0,3,0,1,0.99
MA-Alto Alegre do Pindaré,2020-07-13,1,0,3,0,1,0.98
MA-Alto Alegre do Pindaré,2020-07-14,2,0,4,1,2,0.98
MA-Alto Alegre do Pindaré,2020-07-15,2,0,4,0,2,0.97
MA-Alto Alegre do Pindaré,2020-07-16,3,0,5,1,3,0.96
MA-Alto Alegre do Pindaré,2020-07-17,3,1,6,1,3,0.95
MA-Alto Alegre do Pindaré,2020-07-18,4,1,7,2,4,0.94
MA-Alto Alegre do Pindaré,2020-07-19,5,1,8,2,5,0.92
MA-Alto Alegre do Pindaré,2020-07-20,5,1,9,3,6,0.89
MA-Alto Alegre do Pindaré,2020-07-21,6,2,11,4,7,0.87
MA-Alto Alegre do Pindaré,2020-07-22,8,2,12,4,8,0.83
MA-Alto Alegre do Pindaré,2020-07-23,9,3,14,4,9,0.78
MA-Amarante do Maranhão,2020-03-21,1,1,1,1,1,1
MA-Amarante do Maranhão,2020-03-22,0,0,0,0,0,1
MA-Amarante do Maranhão,2020-03-23,0,0,0,0,0,1
MA-Amarante do Maranhão,2020-03-24,1,0,1,1,1,1
MA-Amarante do Maranhão,2020-03-25,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-03-26,1,0,1,1,1,1
MA-Amarante do Maranhão,2020-03-27,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-03-28,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-03-29,0,0,0,0,0,1
MA-Amarante do Maranhão,2020-03-30,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-03-31,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-01,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-02,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-03,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-04,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-05,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-06,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-07,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-08,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-09,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-10,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-11,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-12,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-13,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-14,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-15,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-16,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-17,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-18,0,0,1,0,0,1
MA-Amarante do Maranhão,2020-04-19,0,0,2,0,0,1
MA-Amarante do Maranhão,2020-04-20,1,0,2,0,1,1
MA-Amarante do Maranhão,2020-04-21,1,0,2,0,1,1
MA-Amarante do Maranhão,2020-04-22,1,0,2,0,1,1
MA-Amarante do Maranhão,2020-04-23,1,0,2,0,1,1
MA-Amarante do Maranhão,2020-04-24,1,0,3,0,1,1
MA-Amarante do Maranhão,2020-04-25,1,0,3,0,1,1
MA-Amarante do Maranhão,2020-04-26,1,0,3,0,1,1
MA-Amarante do Maranhão,2020-04-27,2,0,4,1,2,1
MA-Amarante do Maranhão,2020-04-28,2,0,4,1,2,1
MA-Amarante do Maranhão,2020-04-29,2,0,4,0,2,1
MA-Amarante do Maranhão,2020-04-30,3,0,5,1,3,1
MA-Amarante do Maranhão,2020-05-01,3,0,6,1,3,1
MA-Amarante do Maranhão,2020-05-02,3,0,6,2,4,1
MA-Amarante do Maranhão,2020-05-03,4,1,7,2,4,1
MA-Amarante do Maranhão,2020-05-04,4,1,8,2,5,1
MA-Amarante do Maranhão,2020-05-05,5,2,9,2,5,1
MA-Amarante do Maranhão,2020-05-06,6,2,9,3,6,1
MA-Amarante do Maranhão,2020-05-07,6,2,10,4,7,1
