region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
MA-Açailândia,2020-06-03,nowcast,0.8,0.6,0.9,0.7,0.9,0.99
MA-Açailândia,2020-06-04,nowcast,0.7,0.5,0.9,0.6,0.7,1
MA-Açailândia,2020-06-05,nowcast,0.7,0.5,0.9,0.6,0.7,1
MA-Açailândia,2020-06-06,nowcast,0.7,0.5,0.8,0.6,0.7,1
MA-Açailândia,2020-06-07,nowcast,0.7,0.5,0.8,0.6,0.8,1
MA-Açailândia,2020-06-08,nowcast,0.7,0.5,0.8,0.6,0.8,0.98
MA-Açailândia,2020-06-09,nowcast,0.7,0.6,1,0.6,0.8,0.94
MA-Açailândia,2020-06-10,nowcast,0.8,0.6,1,0.7,0.8,0.93
MA-Açailândia,2020-06-11,nowcast,0.8,0.6,1,0.7,0.8,0.9
MA-Açailândia,2020-06-12,nowcast,0.8,0.6,1.1,0.7,0.9,0.84
MA-Açailândia,2020-06-13,nowcast,0.9,0.7,1.1,0.8,0.9,0.82
MA-Açailândia,2020-06-14,nowcast,0.9,0.7,1.1,0.8,1,0.82
MA-Açailândia,2020-06-15,nowcast,0.9,0.7,1.1,0.8,0.9,0.8
MA-Açailândia,2020-06-16,nowcast,0.9,0.7,1.1,0.7,0.9,0.89
MA-Açailândia,2020-06-17,nowcast,0.8,0.6,1,0.7,0.9,0.91
MA-Açailândia,2020-06-18,nowcast,0.8,0.6,1,0.7,0.9,0.95
MA-Açailândia,2020-06-19,nowcast,0.8,0.6,1,0.7,0.9,0.95
MA-Açailândia,2020-06-20,nowcast,0.8,0.6,1,0.7,0.9,0.94
MA-Açailândia,2020-06-21,nowcast,0.8,0.6,1,0.7,0.9,0.92
MA-Açailândia,2020-06-22,nowcast,0.8,0.6,1,0.7,0.8,0.94
MA-Açailândia,2020-06-23,nowcast,0.8,0.5,1,0.7,0.8,0.97
MA-Açailândia,2020-06-24,nowcast,0.8,0.5,1,0.7,0.8,0.94
MA-Açailândia,2020-06-25,nowcast,0.7,0.4,0.9,0.6,0.8,0.97
MA-Açailândia,2020-06-26,nowcast,0.7,0.5,1,0.6,0.8,0.96
MA-Açailândia,2020-06-27,nowcast,0.7,0.5,1,0.7,0.9,0.93
MA-Açailândia,2020-06-28,nowcast,0.8,0.4,1.1,0.6,0.8,0.84
MA-Açailândia,2020-06-29,nowcast,0.8,0.5,1.1,0.7,0.9,0.8
MA-Açailândia,2020-06-30,nowcast,0.8,0.5,1.2,0.7,0.9,0.75
MA-Açailândia,2020-07-01,nowcast,0.9,0.6,1.3,0.7,1,0.7
MA-Açailândia,2020-07-02,nowcast,0.9,0.6,1.3,0.8,1,0.66
MA-Açailândia,2020-07-03,nowcast,1,0.6,1.3,0.9,1.1,0.58
MA-Açailândia,2020-07-04,nowcast,1,0.6,1.4,0.9,1.1,0.49
MA-Açailândia,2020-07-05,nowcast,1.1,0.7,1.4,0.9,1.1,0.38
MA-Açailândia,2020-07-06,nowcast,1.1,0.7,1.6,0.9,1.2,0.4
MA-Açailândia,2020-07-07,nowcast,1.1,0.8,1.5,0.9,1.2,0.3
MA-Açailândia,2020-07-08,nowcast,1.1,0.8,1.4,1,1.2,0.32
MA-Açailândia,2020-07-09,nowcast,1,0.7,1.4,0.9,1.1,0.43
MA-Açailândia,2020-07-10,nowcast,1,0.6,1.3,0.9,1.1,0.55
MA-Açailândia,2020-07-11,nowcast,0.9,0.6,1.2,0.8,1,0.71
MA-Açailândia,2020-07-12,nowcast,0.8,0.5,1.2,0.7,1,0.78
MA-Açailândia,2020-07-13,nowcast,0.8,0.4,1.1,0.7,0.9,0.86
MA-Açailândia,2020-07-14,nowcast,0.7,0.4,1,0.6,0.8,0.94
MA-Açailândia,2020-07-15,nowcast,0.6,0.3,0.9,0.6,0.8,0.97
MA-Açailândia,2020-07-16,nowcast,0.6,0.2,0.9,0.5,0.7,0.97
MA-Açailândia,2020-07-17,nowcast,0.6,0.2,0.9,0.5,0.8,0.97
MA-Açailândia,2020-07-18,nowcast,0.6,0.3,0.9,0.5,0.7,0.96
MA-Açailândia,2020-07-19,nowcast,0.7,0.3,1.1,0.5,0.8,0.88
MA-Açailândia,2020-07-20,nowcast,0.8,0.4,1.2,0.6,0.9,0.8
MA-Açailândia,2020-07-21,nowcast,0.9,0.4,1.5,0.6,1.1,0.61
MA-Açailândia,2020-07-22,nowcast,1,0.5,1.7,0.6,1.1,0.48
MA-Açailândia,2020-07-23,nowcast,1.1,0.7,1.8,0.8,1.2,0.37
MA-Açailândia,2020-07-24,nowcast,1.1,0.6,1.7,0.9,1.3,0.31
MA-Açailândia,2020-07-25,nowcast,1.2,0.7,1.7,0.9,1.3,0.22
MA-Açailândia,2020-07-26,nowcast,1.2,0.8,1.7,0.9,1.3,0.23
MA-Açailândia,2020-07-27,nowcast,1.2,0.7,1.7,1,1.4,0.28
MA-Açailândia,2020-07-28,nowcast,1.1,0.6,1.6,1,1.4,0.29
MA-Açailândia,2020-07-29,nowcast,1.1,0.7,1.6,0.9,1.2,0.3
MA-Açailândia,2020-07-30,nowcast,1.1,0.8,1.7,0.9,1.3,0.3
MA-Açailândia,2020-07-31,nowcast,1.1,0.7,1.6,0.9,1.3,0.29
MA-Açailândia,2020-08-01,nowcast,1.2,0.7,1.6,1,1.3,0.27
MA-Açailândia,2020-08-02,nowcast,1.2,0.7,1.7,1,1.3,0.23
MA-Açailândia,2020-08-03,nowcast,1.1,0.7,1.6,1,1.3,0.25
MA-Açailândia,2020-08-04,nowcast,1.1,0.6,1.5,0.9,1.2,0.41
MA-Açailândia,2020-08-05,nowcast,1,0.6,1.5,0.8,1.2,0.51
MA-Açailândia,2020-08-06,nowcast,1,0.4,1.3,0.9,1.1,0.52
MA-Açailândia,2020-08-07,nowcast,1,0.6,1.4,0.8,1.1,0.53
MA-Açailândia,2020-08-08,nowcast,1,0.6,1.5,0.9,1.2,0.47
MA-Açailândia,2020-08-09,nowcast,1.1,0.7,1.6,0.9,1.3,0.38
MA-Açailândia,2020-08-10,nowcast,1.1,0.7,1.7,0.9,1.2,0.32
MA-Açailândia,2020-08-11,forecast,1.1,0.5,1.7,0.9,1.4,0.4
MA-Açailândia,2020-08-12,forecast,1.1,0.5,1.9,0.9,1.4,0.37
MA-Açailândia,2020-08-13,forecast,1.1,0.4,1.9,0.9,1.4,0.4
MA-Açailândia,2020-08-14,forecast,1.1,0.5,2.1,0.8,1.4,0.36
MA-Açailândia,2020-08-15,forecast,1.1,0.3,1.9,0.9,1.5,0.38
MA-Açailândia,2020-08-16,forecast,1.2,0.5,2.1,0.8,1.4,0.36
MA-Açailândia,2020-08-17,forecast,1.1,0.3,2,0.8,1.5,0.43
MA-Açailândia,2020-08-18,forecast,1.1,0,1.9,0.8,1.4,0.42
MA-Açailândia,2020-08-19,forecast,1.1,0.4,2.3,0.6,1.3,0.4
MA-Açailândia,2020-08-20,forecast,1.1,0,1.9,0.7,1.4,0.4
MA-Açailândia,2020-08-21,forecast,1.1,0,2,0.6,1.4,0.41
MA-Açailândia,2020-08-22,forecast,1.2,0,2,0.7,1.5,0.38
MA-Açailândia,2020-08-23,forecast,1.1,0,2,0.7,1.4,0.4
MA-Açailândia,2020-08-24,forecast,1.1,0,2,0.5,1.3,0.42
MA-Aldeias Altas,2020-05-27,nowcast,1.3,0.6,2.1,1,1.6,0.25
MA-Aldeias Altas,2020-05-28,nowcast,1.3,0.6,2.3,1,1.6,0.22
MA-Aldeias Altas,2020-05-29,nowcast,1.3,0.5,2.1,0.9,1.4,0.26
MA-Aldeias Altas,2020-05-30,nowcast,1.2,0.4,2,1,1.5,0.3
MA-Aldeias Altas,2020-05-31,nowcast,1.3,0.5,2.1,0.9,1.4,0.29
MA-Aldeias Altas,2020-06-01,nowcast,1.2,0.5,1.9,1,1.5,0.29
MA-Aldeias Altas,2020-06-02,nowcast,1.1,0.5,2,0.8,1.4,0.36
MA-Aldeias Altas,2020-06-03,nowcast,1.1,0.5,1.7,0.7,1.2,0.44
MA-Aldeias Altas,2020-06-04,nowcast,1,0.4,1.6,0.7,1.2,0.48
MA-Aldeias Altas,2020-06-05,nowcast,1,0.3,1.5,0.7,1.2,0.55
MA-Aldeias Altas,2020-06-06,nowcast,0.9,0.4,1.5,0.6,1.1,0.58
MA-Aldeias Altas,2020-06-07,nowcast,0.9,0.4,1.6,0.7,1.1,0.57
MA-Aldeias Altas,2020-06-08,nowcast,0.9,0.3,1.4,0.8,1.2,0.6
MA-Aldeias Altas,2020-06-09,nowcast,0.9,0.3,1.4,0.7,1.1,0.61
MA-Aldeias Altas,2020-06-10,nowcast,0.9,0.2,1.5,0.6,1.1,0.64
MA-Aldeias Altas,2020-06-11,nowcast,0.8,0.1,1.6,0.5,1,0.65
MA-Aldeias Altas,2020-06-12,nowcast,1,0.4,1.6,0.7,1.2,0.54
MA-Aldeias Altas,2020-06-13,nowcast,0.9,0.2,1.8,0.6,1.1,0.56
MA-Aldeias Altas,2020-06-14,nowcast,1,0.3,1.9,0.6,1.1,0.5
MA-Aldeias Altas,2020-06-15,nowcast,1.1,0.5,2.1,0.7,1.3,0.42
MA-Aldeias Altas,2020-06-16,nowcast,1.2,0.5,2.1,0.8,1.4,0.35
MA-Aldeias Altas,2020-06-17,nowcast,1.2,0.5,2,0.8,1.4,0.33
MA-Aldeias Altas,2020-06-18,nowcast,1.3,0.6,2.3,0.9,1.5,0.25
MA-Aldeias Altas,2020-06-19,nowcast,1.3,0.7,2.3,1,1.5,0.19
MA-Aldeias Altas,2020-06-20,nowcast,1.3,0.7,2.1,1,1.6,0.18
MA-Aldeias Altas,2020-06-21,nowcast,1.3,0.6,2,1,1.5,0.21
MA-Aldeias Altas,2020-06-22,nowcast,1.3,0.6,1.9,1.1,1.6,0.18
MA-Aldeias Altas,2020-06-23,nowcast,1.4,0.7,2.1,1.1,1.6,0.15
MA-Aldeias Altas,2020-06-24,nowcast,1.4,0.7,2.1,1,1.6,0.17
MA-Aldeias Altas,2020-06-25,nowcast,1.4,0.7,2,1.1,1.6,0.15
MA-Aldeias Altas,2020-06-26,nowcast,1.4,0.8,2,1.1,1.5,0.11
MA-Aldeias Altas,2020-06-27,nowcast,1.4,0.7,2,1.1,1.5,0.11
MA-Aldeias Altas,2020-06-28,nowcast,1.3,0.9,2,1.1,1.5,0.11
MA-Aldeias Altas,2020-06-29,nowcast,1.4,0.7,1.9,1.2,1.5,0.1
MA-Aldeias Altas,2020-06-30,nowcast,1.3,0.9,1.9,1.1,1.4,0.08
MA-Aldeias Altas,2020-07-01,nowcast,1.3,0.9,1.8,1.2,1.5,0.13
MA-Aldeias Altas,2020-07-02,nowcast,1.4,0.8,1.9,1.2,1.6,0.11
MA-Aldeias Altas,2020-07-03,nowcast,1.3,0.9,1.7,1.1,1.5,0.11
MA-Aldeias Altas,2020-07-04,nowcast,1.3,0.8,1.7,1.2,1.4,0.09
MA-Aldeias Altas,2020-07-05,nowcast,1.3,0.9,1.8,1.1,1.4,0.13
MA-Aldeias Altas,2020-07-06,nowcast,1.3,0.9,1.7,1.1,1.5,0.13
MA-Aldeias Altas,2020-07-07,nowcast,1.3,0.9,1.7,1,1.4,0.11
MA-Aldeias Altas,2020-07-08,nowcast,1.2,0.9,1.6,1.1,1.4,0.11
MA-Aldeias Altas,2020-07-09,nowcast,1.2,0.8,1.6,1.1,1.4,0.17
MA-Aldeias Altas,2020-07-10,nowcast,1.2,0.9,1.5,1,1.3,0.13
MA-Aldeias Altas,2020-07-11,nowcast,1.2,0.9,1.5,1.1,1.3,0.14
MA-Aldeias Altas,2020-07-12,nowcast,1.2,0.9,1.5,1,1.2,0.19
MA-Aldeias Altas,2020-07-13,nowcast,1.1,0.8,1.5,1,1.3,0.23
MA-Aldeias Altas,2020-07-14,nowcast,1.1,0.8,1.4,1,1.2,0.31
MA-Aldeias Altas,2020-07-15,nowcast,1.1,0.7,1.3,0.9,1.1,0.35
MA-Aldeias Altas,2020-07-16,nowcast,1,0.8,1.4,1,1.2,0.4
MA-Aldeias Altas,2020-07-17,nowcast,1,0.8,1.3,0.9,1.1,0.43
MA-Aldeias Altas,2020-07-18,nowcast,1,0.8,1.3,0.9,1.1,0.42
MA-Aldeias Altas,2020-07-19,nowcast,1,0.8,1.4,0.9,1.2,0.41
MA-Aldeias Altas,2020-07-20,nowcast,1,0.7,1.4,0.9,1.1,0.44
MA-Aldeias Altas,2020-07-21,nowcast,1,0.7,1.3,0.9,1.1,0.47
MA-Aldeias Altas,2020-07-22,nowcast,1,0.7,1.3,0.9,1.1,0.52
MA-Aldeias Altas,2020-07-23,nowcast,0.9,0.6,1.2,0.8,1,0.66
MA-Aldeias Altas,2020-07-24,nowcast,0.9,0.6,1.2,0.9,1.1,0.71
MA-Aldeias Altas,2020-07-25,nowcast,0.9,0.7,1.2,0.8,1,0.65
MA-Aldeias Altas,2020-07-26,nowcast,1,0.6,1.2,0.9,1.1,0.54
MA-Aldeias Altas,2020-07-27,nowcast,1,0.7,1.2,0.9,1.1,0.57
MA-Aldeias Altas,2020-07-28,nowcast,1,0.7,1.3,0.9,1.1,0.56
MA-Aldeias Altas,2020-07-29,nowcast,1,0.7,1.3,0.9,1.1,0.54
MA-Aldeias Altas,2020-07-30,nowcast,1,0.7,1.4,0.8,1.1,0.47
MA-Aldeias Altas,2020-07-31,nowcast,1,0.8,1.4,0.9,1.1,0.44
MA-Aldeias Altas,2020-08-01,nowcast,1,0.8,1.4,0.9,1.1,0.41
MA-Aldeias Altas,2020-08-02,nowcast,1,0.7,1.3,0.9,1.1,0.45
MA-Aldeias Altas,2020-08-03,nowcast,1,0.7,1.3,0.9,1.1,0.51
MA-Aldeias Altas,2020-08-04,nowcast,0.9,0.6,1.2,0.8,1.1,0.61
MA-Aldeias Altas,2020-08-05,nowcast,0.9,0.7,1.2,0.9,1.1,0.65
MA-Aldeias Altas,2020-08-06,nowcast,0.9,0.6,1.2,0.8,1,0.76
MA-Aldeias Altas,2020-08-07,nowcast,0.9,0.7,1.2,0.8,1,0.69
MA-Aldeias Altas,2020-08-08,nowcast,0.9,0.6,1.4,0.8,1,0.62
MA-Aldeias Altas,2020-08-09,nowcast,0.9,0.7,1.2,0.8,1,0.62
MA-Aldeias Altas,2020-08-10,nowcast,1,0.6,1.3,0.8,1.1,0.56
MA-Aldeias Altas,2020-08-11,forecast,1,0.6,1.3,0.8,1.1,0.55
MA-Aldeias Altas,2020-08-12,forecast,1,0.6,1.4,0.9,1.2,0.51
MA-Aldeias Altas,2020-08-13,forecast,1,0.6,1.4,0.8,1.2,0.53
MA-Aldeias Altas,2020-08-14,forecast,1,0.5,1.4,0.8,1.1,0.53
MA-Aldeias Altas,2020-08-15,forecast,1,0.5,1.4,0.8,1.2,0.5
MA-Aldeias Altas,2020-08-16,forecast,1,0.4,1.5,0.8,1.1,0.51
MA-Aldeias Altas,2020-08-17,forecast,1,0.4,1.4,0.8,1.2,0.53
MA-Aldeias Altas,2020-08-18,forecast,1,0.5,1.6,0.8,1.2,0.51
MA-Aldeias Altas,2020-08-19,forecast,1,0.4,1.6,0.7,1.1,0.52
MA-Aldeias Altas,2020-08-20,forecast,1,0.4,1.6,0.8,1.2,0.54
MA-Aldeias Altas,2020-08-21,forecast,1,0.4,1.5,0.7,1.1,0.54
MA-Aldeias Altas,2020-08-22,forecast,1,0.4,1.6,0.7,1.1,0.55
MA-Aldeias Altas,2020-08-23,forecast,0.9,0.3,1.6,0.7,1.1,0.57
MA-Aldeias Altas,2020-08-24,forecast,1,0.3,1.5,0.7,1.2,0.53
MA-Alto Alegre do Pindaré,2020-05-01,nowcast,1.2,0.5,1.9,0.9,1.5,0.31
MA-Alto Alegre do Pindaré,2020-05-02,nowcast,1.2,0.5,1.9,0.9,1.4,0.29
MA-Alto Alegre do Pindaré,2020-05-03,nowcast,1.2,0.5,2,0.9,1.5,0.31
MA-Alto Alegre do Pindaré,2020-05-04,nowcast,1.3,0.6,1.9,1,1.5,0.22
MA-Alto Alegre do Pindaré,2020-05-05,nowcast,1.2,0.6,1.8,1,1.4,0.28
MA-Alto Alegre do Pindaré,2020-05-06,nowcast,1.2,0.5,2,0.9,1.4,0.29
MA-Alto Alegre do Pindaré,2020-05-07,nowcast,1.2,0.6,1.9,1,1.4,0.25
MA-Alto Alegre do Pindaré,2020-05-08,nowcast,1.2,0.5,1.8,1,1.5,0.27
MA-Alto Alegre do Pindaré,2020-05-09,nowcast,1.2,0.6,1.9,1,1.4,0.28
MA-Alto Alegre do Pindaré,2020-05-10,nowcast,1.2,0.7,1.9,0.9,1.4,0.27
MA-Alto Alegre do Pindaré,2020-05-11,nowcast,1.2,0.5,1.8,0.8,1.3,0.31
MA-Alto Alegre do Pindaré,2020-05-12,nowcast,1.1,0.5,1.8,0.9,1.3,0.35
MA-Alto Alegre do Pindaré,2020-05-13,nowcast,1,0.5,1.6,0.8,1.2,0.49
MA-Alto Alegre do Pindaré,2020-05-14,nowcast,1,0.5,1.6,0.8,1.2,0.53
MA-Alto Alegre do Pindaré,2020-05-15,nowcast,0.9,0.4,1.5,0.7,1.1,0.56
MA-Alto Alegre do Pindaré,2020-05-16,nowcast,0.9,0.5,1.5,0.6,1,0.59
MA-Alto Alegre do Pindaré,2020-05-17,nowcast,0.9,0.4,1.5,0.6,1.1,0.61
MA-Alto Alegre do Pindaré,2020-05-18,nowcast,0.9,0.3,1.4,0.7,1.1,0.59
MA-Alto Alegre do Pindaré,2020-05-19,nowcast,1,0.4,1.6,0.7,1.2,0.48
MA-Alto Alegre do Pindaré,2020-05-20,nowcast,1.1,0.5,1.9,0.8,1.3,0.42
MA-Alto Alegre do Pindaré,2020-05-21,nowcast,1.1,0.6,1.8,0.8,1.2,0.36
MA-Alto Alegre do Pindaré,2020-05-22,nowcast,1.2,0.6,1.8,1,1.4,0.3
MA-Alto Alegre do Pindaré,2020-05-23,nowcast,1.2,0.6,1.8,0.9,1.3,0.24
MA-Alto Alegre do Pindaré,2020-05-24,nowcast,1.3,0.7,1.9,1.1,1.6,0.15
MA-Alto Alegre do Pindaré,2020-05-25,nowcast,1.3,0.7,1.9,1.1,1.5,0.13
MA-Alto Alegre do Pindaré,2020-05-26,nowcast,1.3,0.7,1.9,1.1,1.5,0.18
MA-Alto Alegre do Pindaré,2020-05-27,nowcast,1.3,0.8,2.1,1,1.5,0.16
MA-Alto Alegre do Pindaré,2020-05-28,nowcast,1.3,0.7,1.8,1.1,1.6,0.14
MA-Alto Alegre do Pindaré,2020-05-29,nowcast,1.3,0.8,1.9,1,1.4,0.14
MA-Alto Alegre do Pindaré,2020-05-30,nowcast,1.4,0.8,1.9,1.1,1.5,0.13
MA-Alto Alegre do Pindaré,2020-05-31,nowcast,1.4,0.8,1.9,1.2,1.6,0.09
MA-Alto Alegre do Pindaré,2020-06-01,nowcast,1.4,0.9,1.9,1,1.5,0.1
MA-Alto Alegre do Pindaré,2020-06-02,nowcast,1.4,0.9,1.9,1.2,1.5,0.07
MA-Alto Alegre do Pindaré,2020-06-03,nowcast,1.4,1,1.8,1.2,1.5,0.06
MA-Alto Alegre do Pindaré,2020-06-04,nowcast,1.4,1,1.8,1.2,1.5,0.05
MA-Alto Alegre do Pindaré,2020-06-05,nowcast,1.4,0.9,1.8,1.2,1.5,0.08
MA-Alto Alegre do Pindaré,2020-06-06,nowcast,1.3,1,1.8,1.2,1.5,0.06
MA-Alto Alegre do Pindaré,2020-06-07,nowcast,1.3,1,1.7,1.2,1.4,0.05
MA-Alto Alegre do Pindaré,2020-06-08,nowcast,1.3,1,1.7,1.2,1.5,0.05
MA-Alto Alegre do Pindaré,2020-06-09,nowcast,1.3,1,1.8,1.1,1.4,0.08
MA-Alto Alegre do Pindaré,2020-06-10,nowcast,1.3,1,1.6,1.1,1.4,0.06
MA-Alto Alegre do Pindaré,2020-06-11,nowcast,1.3,0.9,1.6,1.2,1.5,0.11
MA-Alto Alegre do Pindaré,2020-06-12,nowcast,1.2,1,1.6,1.1,1.3,0.08
MA-Alto Alegre do Pindaré,2020-06-13,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
MA-Alto Alegre do Pindaré,2020-06-14,nowcast,1.2,0.9,1.5,1,1.3,0.1
MA-Alto Alegre do Pindaré,2020-06-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.08
MA-Alto Alegre do Pindaré,2020-06-16,nowcast,1.2,1,1.5,1.1,1.3,0.06
MA-Alto Alegre do Pindaré,2020-06-17,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
MA-Alto Alegre do Pindaré,2020-06-18,nowcast,1.2,1,1.4,1.1,1.3,0.07
MA-Alto Alegre do Pindaré,2020-06-19,nowcast,1.2,0.9,1.5,1.1,1.3,0.06
MA-Alto Alegre do Pindaré,2020-06-20,nowcast,1.2,1,1.5,1.1,1.3,0.05
MA-Alto Alegre do Pindaré,2020-06-21,nowcast,1.2,1,1.5,1.1,1.3,0.06
MA-Alto Alegre do Pindaré,2020-06-22,nowcast,1.2,1,1.4,1.1,1.3,0.06
MA-Alto Alegre do Pindaré,2020-06-23,nowcast,1.2,0.9,1.4,1.1,1.3,0.08
MA-Alto Alegre do Pindaré,2020-06-24,nowcast,1.2,1,1.4,1.1,1.2,0.06
MA-Alto Alegre do Pindaré,2020-06-25,nowcast,1.1,0.9,1.3,1.1,1.2,0.17
MA-Alto Alegre do Pindaré,2020-06-26,nowcast,1.1,0.9,1.3,1,1.2,0.22
MA-Alto Alegre do Pindaré,2020-06-27,nowcast,1.1,0.9,1.3,1,1.2,0.26
MA-Alto Alegre do Pindaré,2020-06-28,nowcast,1.1,0.8,1.3,1,1.1,0.35
MA-Alto Alegre do Pindaré,2020-06-29,nowcast,1,0.7,1.2,0.9,1.1,0.55
MA-Alto Alegre do Pindaré,2020-06-30,nowcast,0.8,0.6,1.1,0.7,0.9,0.82
MA-Alto Alegre do Pindaré,2020-07-01,nowcast,0.7,0.4,0.9,0.5,0.7,0.98
MA-Alto Alegre do Pindaré,2020-07-02,nowcast,0.5,0.2,0.7,0.4,0.6,1
MA-Alto Alegre do Pindaré,2020-07-03,nowcast,0.3,0.1,0.5,0.2,0.3,1
MA-Alto Alegre do Pindaré,2020-07-04,nowcast,0.2,0.1,0.4,0.2,0.3,1
MA-Alto Alegre do Pindaré,2020-07-05,nowcast,0.2,0.1,0.4,0.1,0.3,1
MA-Alto Alegre do Pindaré,2020-07-06,nowcast,0.2,0.1,0.5,0.2,0.3,1
MA-Alto Alegre do Pindaré,2020-07-07,nowcast,0.3,0.1,0.5,0.1,0.3,1
MA-Alto Alegre do Pindaré,2020-07-08,nowcast,0.3,0.1,0.4,0.1,0.3,0.99
MA-Alto Alegre do Pindaré,2020-07-09,nowcast,0.3,0,0.5,0.2,0.3,0.99
MA-Alto Alegre do Pindaré,2020-07-10,nowcast,0.3,0.1,0.6,0.1,0.3,1
MA-Alto Alegre do Pindaré,2020-07-11,nowcast,0.3,0,0.7,0.2,0.4,0.96
MA-Alto Alegre do Pindaré,2020-07-12,nowcast,0.4,0,1,0.2,0.5,0.89
MA-Alto Alegre do Pindaré,2020-07-13,nowcast,0.5,0.1,1.1,0.2,0.6,0.88
MA-Alto Alegre do Pindaré,2020-07-14,nowcast,0.6,0.2,1.4,0.3,0.7,0.76
MA-Alto Alegre do Pindaré,2020-07-15,nowcast,0.7,0.2,1.4,0.3,0.8,0.74
MA-Alto Alegre do Pindaré,2020-07-16,nowcast,0.8,0.3,1.7,0.4,0.9,0.63
MA-Alto Alegre do Pindaré,2020-07-17,nowcast,1,0.3,1.8,0.6,1.2,0.52
MA-Alto Alegre do Pindaré,2020-07-18,nowcast,1,0.4,1.9,0.6,1.1,0.48
MA-Alto Alegre do Pindaré,2020-07-19,nowcast,1.1,0.5,2,0.7,1.3,0.4
MA-Alto Alegre do Pindaré,2020-07-20,nowcast,1.2,0.4,2.2,0.8,1.5,0.3
MA-Alto Alegre do Pindaré,2020-07-21,nowcast,1.3,0.6,2.3,0.9,1.5,0.26
