"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-15,"nowcast",1,1,1,1,1,1,"Amapá"
2020-02-16,"nowcast",0,1,1,1,1,0.666666666666667,"Amapá"
2020-02-17,"nowcast",0,1,0,0,0,0.4,"Amapá"
2020-02-18,"nowcast",0,1,0,0,0,0.428571428571429,"Amapá"
2020-02-19,"nowcast",0,1,0,0,0,0.375,"Amapá"
2020-02-20,"nowcast",0,1,0,0,0,0.111111111111111,"Amapá"
2020-02-21,"nowcast",0,1,1,1,1,0.529411764705882,"Amapá"
2020-02-22,"nowcast",0,1,0,0,0,0.318181818181818,"Amapá"
2020-02-23,"nowcast",0,1,0,0,0,0.275862068965517,"Amapá"
2020-02-24,"nowcast",0,1,0,0,0,0.257142857142857,"Amapá"
2020-02-25,"nowcast",0,1,0,0,0,0.27906976744186,"Amapá"
2020-02-26,"nowcast",0,1,0,0,0,0.321428571428571,"Amapá"
2020-02-27,"nowcast",0,1,0,0,0,0.394736842105263,"Amapá"
2020-02-28,"nowcast",0,1,0,0,0,0.361904761904762,"Amapá"
2020-02-29,"nowcast",0,1,0,0,0,0.385185185185185,"Amapá"
2020-03-01,"nowcast",0,1,0,0,0,0.47027027027027,"Amapá"
2020-03-02,"nowcast",0,1,0,0,0,0.300884955752212,"Amapá"
2020-03-03,"nowcast",0,1,0,0,0,0.398523985239852,"Amapá"
2020-03-04,"nowcast",0,1,0,0,0,0.427728613569322,"Amapá"
2020-03-05,"nowcast",0,1,0,0,0,0.429268292682927,"Amapá"
2020-03-06,"nowcast",0,1,0,0,0,0.483935742971888,"Amapá"
2020-03-07,"nowcast",0,1,0,0,0,0.459507042253521,"Amapá"
2020-03-08,"nowcast",0,1,0,0,0,0.510140405616225,"Amapá"
2020-03-09,"nowcast",0,2,0,0,0,0.613351877607789,"Amapá"
2020-03-10,"nowcast",0,2,0,1,1,0.705209656925032,"Amapá"
2020-03-11,"nowcast",0,2,0,1,1,0.78562874251497,"Amapá"
2020-03-12,"nowcast",0,2,0,1,1,0.971941638608305,"Amapá"
2020-03-13,"nowcast",0,3,0,1,1,1.10967741935484,"Amapá"
2020-03-14,"nowcast",0,3,0,1,1,1.31709844559585,"Amapá"
2020-03-15,"nowcast",0,3,0,1,1,1.63265306122449,"Amapá"
2020-03-16,"nowcast",0,4,1,2,2,1.88631790744467,"Amapá"
2020-03-17,"nowcast",0,5,0,2,2,2.37074148296593,"Amapá"
2020-03-18,"nowcast",0,5,1,3,3,2.823,"Amapá"
2020-03-19,"nowcast",0,6,1,3,3,3.436,"Amapá"
2020-03-20,"nowcast",0,7,1,4,4,4.209,"Amapá"
2020-03-21,"nowcast",1,9,2,5,5,4.997,"Amapá"
2020-03-22,"nowcast",1,10,3,6,6,6.031,"Amapá"
2020-03-23,"nowcast",1,11,3,7,7,6.9,"Amapá"
2020-03-24,"nowcast",2,13,4,8,8,8.38,"Amapá"
2020-03-25,"nowcast",4,16,5,10,10,9.961,"Amapá"
2020-03-26,"nowcast",4,17,7,12,11,11.68,"Amapá"
2020-03-27,"nowcast",6,20,10,15,13,13.66,"Amapá"
2020-03-28,"nowcast",8,23,11,17,16,15.811,"Amapá"
2020-03-29,"nowcast",10,26,12,19,18,18.596,"Amapá"
2020-03-30,"nowcast",12,29,14,21,21,21.053,"Amapá"
2020-03-31,"nowcast",15,32,18,25,24,23.869,"Amapá"
2020-04-01,"nowcast",17,35,21,28,26,26.402,"Amapá"
2020-04-02,"nowcast",19,37,24,31,28,28.785,"Amapá"
2020-04-03,"nowcast",21,41,27,34,31,31.502,"Amapá"
2020-04-04,"nowcast",22,42,26,34,33,33.223,"Amapá"
2020-04-05,"nowcast",24,44,29,37,34,34.53,"Amapá"
2020-04-06,"nowcast",25,45,29,37,34.5,34.9,"Amapá"
2020-04-07,"nowcast",25,45,29,37,35,35.396,"Amapá"
2020-04-08,"nowcast",24,46,30,38,35,36.107,"Amapá"
2020-04-09,"nowcast",24,47,30,39,36,36.815,"Amapá"
2020-04-10,"nowcast",25,49,30,40,38,38.749,"Amapá"
2020-04-11,"nowcast",28,55,32,43,41,41.258,"Amapá"
2020-04-12,"nowcast",30,60,35,47,44,44.111,"Amapá"
2020-04-13,"nowcast",31,62,37,50,47,47.83,"Amapá"
2020-04-14,"nowcast",36,69,42,56,52,53.136,"Amapá"
2020-04-15,"nowcast",39,76,48,63,59,59.068,"Amapá"
2020-04-16,"nowcast",50,85,54,69,65,66.18,"Amapá"
2020-04-17,"nowcast",52,90,64,79,73,73.208,"Amapá"
2020-04-18,"nowcast",60,100,71,87,81,81.302,"Amapá"
2020-04-19,"nowcast",68,108,77,93,87,87.78,"Amapá"
2020-04-20,"nowcast",74,118,84,101,95,95.532,"Amapá"
2020-04-21,"nowcast",81,126,90,108,102.5,102.671,"Amapá"
2020-04-22,"nowcast",88,134,97,116,110,110.271,"Amapá"
2020-04-23,"nowcast",93,140,104,123,117,117.66,"Amapá"
2020-04-24,"nowcast",101,150,115,134,126,126.019,"Amapá"
2020-04-25,"nowcast",110,161,123,143,135,135.111,"Amapá"
2020-04-26,"nowcast",121,172,131,152,145,145.123,"Amapá"
2020-04-27,"nowcast",125,178,141,161,154,154.823,"Amapá"
2020-04-28,"nowcast",138,187,149,168,163,163.269,"Amapá"
2020-04-29,"nowcast",146,195,157,177,169,169.533,"Amapá"
2020-04-30,"nowcast",146,199,157,178,173,174.065,"Amapá"
2020-05-01,"nowcast",148,202,160,181,175,176.712,"Amapá"
2020-05-02,"nowcast",150,210,164,187,179,179.657,"Amapá"
2020-05-03,"nowcast",152,217,164,191,183,183.719,"Amapá"
2020-05-04,"nowcast",162,230,176,203,191,192.463,"Amapá"
2020-05-05,"nowcast",166,239,183,211,202,203.843,"Amapá"
2020-05-06,"nowcast",175,251,199,229,216,216.694,"Amapá"
2020-05-07,"nowcast",191,271,210,243,231,231.855,"Amapá"
2020-05-08,"nowcast",206,286,229,261,247,247.851,"Amapá"
2020-05-09,"nowcast",221,305,244,275,261,262.946,"Amapá"
2020-05-10,"nowcast",234,323,259,295,278,280.142,"Amapá"
2020-05-11,"nowcast",252,338,275,310,295,295.274,"Amapá"
2020-05-12,"nowcast",266,359,295,331,312,312.755,"Amapá"
2020-05-13,"nowcast",278,374,309,347,330,331.111,"Amapá"
2020-05-14,"nowcast",305,401,328,367,352,353.474,"Amapá"
2020-05-15,"nowcast",330,425,356,393,377,377.257,"Amapá"
