"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-28,"nowcast",1,1,1,1,1,1,"Santa Catarina"
2020-01-29,"nowcast",0,1,0,1,0.5,0.5,"Santa Catarina"
2020-01-30,"nowcast",0,0,0,0,0,0,"Santa Catarina"
2020-01-31,"nowcast",0,1,0,1,0.5,0.5,"Santa Catarina"
2020-02-01,"nowcast",0,0,0,0,0,0,"Santa Catarina"
2020-02-02,"nowcast",0,1,0,1,0.5,0.5,"Santa Catarina"
2020-02-03,"nowcast",0,1,1,1,1,0.666666666666667,"Santa Catarina"
2020-02-04,"nowcast",0,1,0,0,0,0.25,"Santa Catarina"
2020-02-05,"nowcast",0,1,0,0,0,0.333333333333333,"Santa Catarina"
2020-02-06,"nowcast",0,1,0,0,0,0.444444444444444,"Santa Catarina"
2020-02-07,"nowcast",0,1,0,0,0,0.25,"Santa Catarina"
2020-02-08,"nowcast",0,0,0,0,0,0.0769230769230769,"Santa Catarina"
2020-02-09,"nowcast",0,1,0,0,0,0.25,"Santa Catarina"
2020-02-10,"nowcast",0,0,0,0,0,0.0588235294117647,"Santa Catarina"
2020-02-11,"nowcast",0,1,0,0,0,0.157894736842105,"Santa Catarina"
2020-02-12,"nowcast",0,1,0,0,0,0.428571428571429,"Santa Catarina"
2020-02-13,"nowcast",0,1,0,0,0,0.294117647058824,"Santa Catarina"
2020-02-14,"nowcast",0,1,0,0,0,0.347826086956522,"Santa Catarina"
2020-02-15,"nowcast",0,1,0,0,0,0.369230769230769,"Santa Catarina"
2020-02-16,"nowcast",0,1,0,0,0,0.227848101265823,"Santa Catarina"
2020-02-17,"nowcast",0,1,0,0,0,0.204545454545455,"Santa Catarina"
2020-02-18,"nowcast",0,1,0,0,0,0.164948453608247,"Santa Catarina"
2020-02-19,"nowcast",0,1,0,0,0,0.289256198347107,"Santa Catarina"
2020-02-20,"nowcast",0,1,0,0,0,0.215827338129496,"Santa Catarina"
2020-02-21,"nowcast",0,1,0,0,0,0.231707317073171,"Santa Catarina"
2020-02-22,"nowcast",0,1,0,0,0,0.284974093264249,"Santa Catarina"
2020-02-23,"nowcast",0,1,0,0,0,0.270742358078603,"Santa Catarina"
2020-02-24,"nowcast",0,1,0,0,0,0.19047619047619,"Santa Catarina"
2020-02-25,"nowcast",0,1,0,0,0,0.251724137931034,"Santa Catarina"
2020-02-26,"nowcast",0,1,0,0,0,0.238095238095238,"Santa Catarina"
2020-02-27,"nowcast",0,1,0,0,0,0.258666666666667,"Santa Catarina"
2020-02-28,"nowcast",0,1,0,0,0,0.280660377358491,"Santa Catarina"
2020-02-29,"nowcast",0,1,0,0,0,0.262008733624454,"Santa Catarina"
2020-03-01,"nowcast",0,1,0,0,0,0.27755905511811,"Santa Catarina"
