"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-06,"nowcast",1,1,1,1,1,1,"PE-Jaboatão dos Guararapes"
2020-02-07,"nowcast",0,0,0,0,0,0,"PE-Jaboatão dos Guararapes"
2020-02-08,"nowcast",0,0,0,0,0,0,"PE-Jaboatão dos Guararapes"
2020-02-09,"nowcast",0,0,0,0,0,0,"PE-Jaboatão dos Guararapes"
2020-02-10,"nowcast",0,1,1,1,1,0.75,"PE-Jaboatão dos Guararapes"
2020-02-11,"nowcast",0,1,1,1,1,0.6,"PE-Jaboatão dos Guararapes"
2020-02-12,"nowcast",0,1,0,0,0,0.285714285714286,"PE-Jaboatão dos Guararapes"
2020-02-13,"nowcast",0,0,0,0,0,0,"PE-Jaboatão dos Guararapes"
2020-02-14,"nowcast",0,1,0,0,0,0.25,"PE-Jaboatão dos Guararapes"
2020-02-15,"nowcast",0,1,0,1,0.5,0.5,"PE-Jaboatão dos Guararapes"
2020-02-16,"nowcast",0,1,0,0,0,0.285714285714286,"PE-Jaboatão dos Guararapes"
2020-02-17,"nowcast",0,1,0,0,0,0.125,"PE-Jaboatão dos Guararapes"
2020-02-18,"nowcast",0,1,0,0,0,0.333333333333333,"PE-Jaboatão dos Guararapes"
2020-02-19,"nowcast",0,1,0,0,0,0.393939393939394,"PE-Jaboatão dos Guararapes"
2020-02-20,"nowcast",0,1,0,0,0,0.195121951219512,"PE-Jaboatão dos Guararapes"
2020-02-21,"nowcast",0,1,0,0,0,0.277777777777778,"PE-Jaboatão dos Guararapes"
2020-02-22,"nowcast",0,1,0,0,0,0.21875,"PE-Jaboatão dos Guararapes"
2020-02-23,"nowcast",0,1,0,0,0,0.269230769230769,"PE-Jaboatão dos Guararapes"
2020-02-24,"nowcast",0,1,0,0,0,0.237113402061856,"PE-Jaboatão dos Guararapes"
2020-02-25,"nowcast",0,1,0,0,0,0.2890625,"PE-Jaboatão dos Guararapes"
2020-02-26,"nowcast",0,1,0,0,0,0.264516129032258,"PE-Jaboatão dos Guararapes"
2020-02-27,"nowcast",0,1,0,0,0,0.23728813559322,"PE-Jaboatão dos Guararapes"
2020-02-28,"nowcast",0,1,0,0,0,0.297169811320755,"PE-Jaboatão dos Guararapes"
2020-02-29,"nowcast",0,1,0,0,0,0.28968253968254,"PE-Jaboatão dos Guararapes"
2020-03-01,"nowcast",0,1,0,0,0,0.365384615384615,"PE-Jaboatão dos Guararapes"
2020-03-02,"nowcast",0,1,0,0,0,0.330687830687831,"PE-Jaboatão dos Guararapes"
2020-03-03,"nowcast",0,1,0,0,0,0.346808510638298,"PE-Jaboatão dos Guararapes"
2020-03-04,"nowcast",0,1,0,0,0,0.355357142857143,"PE-Jaboatão dos Guararapes"
2020-03-05,"nowcast",0,1,0,0,0,0.332797427652733,"PE-Jaboatão dos Guararapes"
2020-03-06,"nowcast",0,1,0,0,0,0.334770114942529,"PE-Jaboatão dos Guararapes"
2020-03-07,"nowcast",0,1,0,0,0,0.37434554973822,"PE-Jaboatão dos Guararapes"
2020-03-08,"nowcast",0,1,0,0,0,0.4330900243309,"PE-Jaboatão dos Guararapes"
2020-03-09,"nowcast",0,1,0,0,0,0.451539338654504,"PE-Jaboatão dos Guararapes"
2020-03-10,"nowcast",0,1,0,0,0,0.523344191096634,"PE-Jaboatão dos Guararapes"
2020-03-11,"nowcast",0,1,0,0,0,0.576680672268908,"PE-Jaboatão dos Guararapes"
2020-03-12,"nowcast",0,2,0,0,0,0.653019447287615,"PE-Jaboatão dos Guararapes"
2020-03-13,"nowcast",0,2,0,0,0,0.667340748230536,"PE-Jaboatão dos Guararapes"
2020-03-14,"nowcast",0,2,0,1,1,0.791959798994975,"PE-Jaboatão dos Guararapes"
2020-03-15,"nowcast",0,2,0,1,1,0.752256770310933,"PE-Jaboatão dos Guararapes"
2020-03-16,"nowcast",0,2,0,1,1,0.851703406813627,"PE-Jaboatão dos Guararapes"
2020-03-17,"nowcast",0,2,0,1,1,0.971971971971972,"PE-Jaboatão dos Guararapes"
2020-03-18,"nowcast",0,3,0,1,1,1.136,"PE-Jaboatão dos Guararapes"
2020-03-19,"nowcast",0,3,0,1,1,1.376,"PE-Jaboatão dos Guararapes"
2020-03-20,"nowcast",0,3,0,1,1,1.57,"PE-Jaboatão dos Guararapes"
2020-03-21,"nowcast",0,4,1,2,2,1.841,"PE-Jaboatão dos Guararapes"
2020-03-22,"nowcast",0,4,1,2,2,2.222,"PE-Jaboatão dos Guararapes"
2020-03-23,"nowcast",0,5,0,2,2,2.696,"PE-Jaboatão dos Guararapes"
2020-03-24,"nowcast",0,6,1,3,3,3.224,"PE-Jaboatão dos Guararapes"
2020-03-25,"nowcast",0,6,2,4,4,3.742,"PE-Jaboatão dos Guararapes"
2020-03-26,"nowcast",0,7,3,5,4,4.427,"PE-Jaboatão dos Guararapes"
2020-03-27,"nowcast",1,9,2,5,5,5.35,"PE-Jaboatão dos Guararapes"
2020-03-28,"nowcast",2,10,3,6,6,6.158,"PE-Jaboatão dos Guararapes"
2020-03-29,"nowcast",2,11,4,7,7,7.171,"PE-Jaboatão dos Guararapes"
2020-03-30,"nowcast",3,13,6,9,8,8.467,"PE-Jaboatão dos Guararapes"
2020-03-31,"nowcast",3,14,6,10,9,9.561,"PE-Jaboatão dos Guararapes"
2020-04-01,"nowcast",5,16,8,12,11,10.861,"PE-Jaboatão dos Guararapes"
2020-04-02,"nowcast",6,18,8,13,12,12.188,"PE-Jaboatão dos Guararapes"
2020-04-03,"nowcast",7,20,9,14,14,13.673,"PE-Jaboatão dos Guararapes"
2020-04-04,"nowcast",7,21,11,16,15,14.968,"PE-Jaboatão dos Guararapes"
2020-04-05,"nowcast",10,23,11,17,16,16.563,"PE-Jaboatão dos Guararapes"
2020-04-06,"nowcast",11,25,13,19,18,18.077,"PE-Jaboatão dos Guararapes"
2020-04-07,"nowcast",12,26,14,20,19,19.342,"PE-Jaboatão dos Guararapes"
2020-04-08,"nowcast",14,29,16,22,21,21.344,"PE-Jaboatão dos Guararapes"
2020-04-09,"nowcast",15,31,20,26,23,23.377,"PE-Jaboatão dos Guararapes"
2020-04-10,"nowcast",17,34,19,26,25,25.029,"PE-Jaboatão dos Guararapes"
2020-04-11,"nowcast",20,37,22,29,27,27.508,"PE-Jaboatão dos Guararapes"
2020-04-12,"nowcast",19,38,25,32,29,29.599,"PE-Jaboatão dos Guararapes"
2020-04-13,"nowcast",22,41,25,33,32,31.957,"PE-Jaboatão dos Guararapes"
2020-04-14,"nowcast",24,44,28,36,34,34.426,"PE-Jaboatão dos Guararapes"
2020-04-15,"nowcast",27,48,32,40,37,36.886,"PE-Jaboatão dos Guararapes"
2020-04-16,"nowcast",28,50,34,42,39,39.622,"PE-Jaboatão dos Guararapes"
2020-04-17,"nowcast",33,54,36,44,42,42.549,"PE-Jaboatão dos Guararapes"
2020-04-18,"nowcast",33,55,39,48,45,45.213,"PE-Jaboatão dos Guararapes"
2020-04-19,"nowcast",37,59,41,50,47,47.722,"PE-Jaboatão dos Guararapes"
2020-04-20,"nowcast",38,61,44,53,51,50.818,"PE-Jaboatão dos Guararapes"
2020-04-21,"nowcast",42,65,47,56,52,52.548,"PE-Jaboatão dos Guararapes"
2020-04-22,"nowcast",41,65,46,56,54,53.789,"PE-Jaboatão dos Guararapes"
2020-04-23,"nowcast",40,66,49,59,55,55.444,"PE-Jaboatão dos Guararapes"
2020-04-24,"nowcast",43,68,51,60,56,56.286,"PE-Jaboatão dos Guararapes"
2020-04-25,"nowcast",43,70,50,61,58,58.338,"PE-Jaboatão dos Guararapes"
2020-04-26,"nowcast",47,74,52,63,61,60.861,"PE-Jaboatão dos Guararapes"
2020-04-27,"nowcast",49,76,55,66,63,63.534,"PE-Jaboatão dos Guararapes"
2020-04-28,"nowcast",54,83,57,69,67,67.447,"PE-Jaboatão dos Guararapes"
2020-04-29,"nowcast",55,85,60,73,71,71.502,"PE-Jaboatão dos Guararapes"
2020-04-30,"nowcast",59,89,71,82,76,76.316,"PE-Jaboatão dos Guararapes"
2020-05-01,"nowcast",67,97,72,84,81,81.044,"PE-Jaboatão dos Guararapes"
2020-05-02,"nowcast",69,98,77,89,85,85.407,"PE-Jaboatão dos Guararapes"
2020-05-03,"nowcast",72,103,81,93,89,89.361,"PE-Jaboatão dos Guararapes"
2020-05-04,"nowcast",74,104,83,95,91,90.977,"PE-Jaboatão dos Guararapes"
2020-05-05,"nowcast",74,106,86,98,92,91.945,"PE-Jaboatão dos Guararapes"
2020-05-06,"nowcast",74,106,87,99,92.5,92.549,"PE-Jaboatão dos Guararapes"
2020-05-07,"nowcast",77,109,86,98,94,94.137,"PE-Jaboatão dos Guararapes"
2020-05-08,"nowcast",82,113,88,100,97,96.81,"PE-Jaboatão dos Guararapes"
2020-05-09,"nowcast",82,113,90,103,99,99.168,"PE-Jaboatão dos Guararapes"
2020-05-10,"nowcast",86,116,94,106,101,100.757,"PE-Jaboatão dos Guararapes"
2020-05-11,"nowcast",85,117,94,107,102,101.655,"PE-Jaboatão dos Guararapes"
2020-05-12,"nowcast",84,117,93,105,101,100.685,"PE-Jaboatão dos Guararapes"
2020-05-13,"nowcast",80,112,89,102,98,97.809,"PE-Jaboatão dos Guararapes"
2020-05-14,"nowcast",79,111,85,98,95,94.618,"PE-Jaboatão dos Guararapes"
2020-05-15,"nowcast",74,106,85,97,91,91.374,"PE-Jaboatão dos Guararapes"
2020-05-16,"nowcast",73,103,80,93,88,88.439,"PE-Jaboatão dos Guararapes"
2020-05-17,"nowcast",69,98,77,89,85,85.458,"PE-Jaboatão dos Guararapes"
2020-05-18,"nowcast",69,98,75,87,82,82.578,"PE-Jaboatão dos Guararapes"
2020-05-19,"nowcast",66,94,70,82,80,80.003,"PE-Jaboatão dos Guararapes"
2020-05-20,"nowcast",63,91,70,81,78,77.897,"PE-Jaboatão dos Guararapes"
2020-05-21,"nowcast",62,89,69,80,76,76.406,"PE-Jaboatão dos Guararapes"
2020-05-22,"nowcast",60,87,70,80,76,75.962,"PE-Jaboatão dos Guararapes"
2020-05-23,"nowcast",61,89,71,82,75,75.156,"PE-Jaboatão dos Guararapes"
2020-05-24,"nowcast",58,86,66,77,73,73.586,"PE-Jaboatão dos Guararapes"
2020-05-25,"nowcast",56,84,65,76,71,71.8,"PE-Jaboatão dos Guararapes"
2020-05-26,"nowcast",55,82,60,71,69,68.706,"PE-Jaboatão dos Guararapes"
2020-05-27,"nowcast",52,79,58,69,67,66.559,"PE-Jaboatão dos Guararapes"
2020-05-28,"nowcast",51,76,58,68,64,63.657,"PE-Jaboatão dos Guararapes"
2020-05-29,"nowcast",48,73,56,66,62,61.461,"PE-Jaboatão dos Guararapes"
2020-05-30,"nowcast",49,72,52,62,60,59.981,"PE-Jaboatão dos Guararapes"
2020-05-31,"nowcast",47,70,54,63,59,58.93,"PE-Jaboatão dos Guararapes"
2020-06-01,"nowcast",44,68,49,59,56,56.586,"PE-Jaboatão dos Guararapes"
2020-06-02,"nowcast",43,65,48,57,54,54.55,"PE-Jaboatão dos Guararapes"
2020-06-03,"nowcast",41,64,46,55,52,52.718,"PE-Jaboatão dos Guararapes"
2020-06-04,"nowcast",41,62,46,54,52,51.997,"PE-Jaboatão dos Guararapes"
2020-06-05,"nowcast",39,62,46,55,51,51.955,"PE-Jaboatão dos Guararapes"
2020-06-06,"nowcast",41,63,46,55,52,52.562,"PE-Jaboatão dos Guararapes"
2020-06-07,"nowcast",39,63,47,56,53,53.474,"PE-Jaboatão dos Guararapes"
2020-06-08,"nowcast",41,64,48,57,54,54.111,"PE-Jaboatão dos Guararapes"
2020-06-09,"nowcast",43,66,49,58,55,55.137,"PE-Jaboatão dos Guararapes"
2020-06-10,"nowcast",45,67,49,58,56,55.721,"PE-Jaboatão dos Guararapes"
2020-06-11,"nowcast",44,68,52,61,57,57.415,"PE-Jaboatão dos Guararapes"
2020-06-12,"nowcast",46,70,53,62,58,58.283,"PE-Jaboatão dos Guararapes"
2020-06-13,"nowcast",45,69,51,61,58,58.224,"PE-Jaboatão dos Guararapes"
2020-06-14,"nowcast",46,68,51,60,56,56.588,"PE-Jaboatão dos Guararapes"
2020-06-15,"nowcast",43,66,50,59,55,55.088,"PE-Jaboatão dos Guararapes"
2020-06-16,"nowcast",41,64,47,56,53,53.051,"PE-Jaboatão dos Guararapes"
2020-06-17,"nowcast",39,62,45,54,51,51.352,"PE-Jaboatão dos Guararapes"
2020-06-18,"nowcast",41,63,46,55,51,51.499,"PE-Jaboatão dos Guararapes"
2020-06-19,"nowcast",39,62,46,55,52,52.107,"PE-Jaboatão dos Guararapes"
2020-06-20,"nowcast",40,63,44,53,52,52.168,"PE-Jaboatão dos Guararapes"
2020-06-21,"nowcast",40,62,46,55,53,52.64,"PE-Jaboatão dos Guararapes"
2020-06-22,"nowcast",40,63,46,55,52,52.372,"PE-Jaboatão dos Guararapes"
2020-06-23,"nowcast",41,64,46,55,52,52.139,"PE-Jaboatão dos Guararapes"
2020-06-24,"nowcast",40,64,46,55,52,52.01,"PE-Jaboatão dos Guararapes"
2020-06-25,"nowcast",42,64,46,55,52,52.492,"PE-Jaboatão dos Guararapes"
2020-06-26,"nowcast",42,65,46,55,53,53.369,"PE-Jaboatão dos Guararapes"
2020-06-27,"nowcast",41,65,46,55,53,53.951,"PE-Jaboatão dos Guararapes"
2020-06-28,"nowcast",40,65,48,58,54,54.692,"PE-Jaboatão dos Guararapes"
2020-06-29,"nowcast",40,66,47,57,54,53.933,"PE-Jaboatão dos Guararapes"
2020-06-30,"nowcast",40,65,45,55,52,53.105,"PE-Jaboatão dos Guararapes"
2020-07-01,"forecast",34,71,44,58,53,54.1102,"PE-Jaboatão dos Guararapes"
2020-07-02,"forecast",33,73,41,57,54,54.6988,"PE-Jaboatão dos Guararapes"
2020-07-03,"forecast",31,74,44,60,54,54.7708,"PE-Jaboatão dos Guararapes"
2020-07-04,"forecast",32,78,43,60,54,54.9236,"PE-Jaboatão dos Guararapes"
2020-07-05,"forecast",30,78,41,60,54,55.0762,"PE-Jaboatão dos Guararapes"
2020-07-06,"forecast",27,79,38,58,53,55.1834,"PE-Jaboatão dos Guararapes"
2020-07-07,"forecast",26,81,39,60,54,55.5376,"PE-Jaboatão dos Guararapes"
2020-07-08,"forecast",27,84,36,58,53,55.6512,"PE-Jaboatão dos Guararapes"
2020-07-09,"forecast",23,84,35,58,53,56.1716,"PE-Jaboatão dos Guararapes"
2020-07-10,"forecast",23,86,38,61,53,56.5476,"PE-Jaboatão dos Guararapes"
2020-07-11,"forecast",24,92,33,58,53,57.3056,"PE-Jaboatão dos Guararapes"
