region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Acre,2020-06-07,nowcast,0.9,0.5,1.4,0.8,1.1,0.59
Acre,2020-06-08,nowcast,1,0.5,1.5,0.7,1.1,0.58
Acre,2020-06-09,nowcast,1,0.5,1.4,0.8,1.1,0.57
Acre,2020-06-10,nowcast,1,0.5,1.4,0.8,1.1,0.54
Acre,2020-06-11,nowcast,1,0.5,1.5,0.7,1.1,0.55
Acre,2020-06-12,nowcast,1,0.5,1.4,0.8,1.1,0.53
Acre,2020-06-13,nowcast,1,0.5,1.5,0.8,1.1,0.54
Acre,2020-06-14,nowcast,1,0.5,1.5,0.8,1.1,0.5
Acre,2020-06-15,nowcast,1,0.6,1.5,0.8,1.1,0.53
Acre,2020-06-16,nowcast,1,0.5,1.5,0.8,1.1,0.53
Acre,2020-06-17,nowcast,1,0.6,1.5,0.8,1.1,0.51
Acre,2020-06-18,nowcast,1,0.5,1.5,0.8,1.1,0.53
Acre,2020-06-19,nowcast,1,0.6,1.5,0.8,1.1,0.52
Acre,2020-06-20,nowcast,1,0.5,1.5,0.8,1.1,0.53
Acre,2020-06-21,nowcast,1,0.5,1.4,0.8,1.1,0.56
Acre,2020-06-22,nowcast,1,0.5,1.4,0.8,1.1,0.56
Acre,2020-06-23,nowcast,0.9,0.5,1.4,0.8,1.1,0.59
Acre,2020-06-24,nowcast,0.9,0.5,1.5,0.8,1.1,0.59
Acre,2020-06-25,nowcast,0.9,0.5,1.5,0.7,1.1,0.59
Acre,2020-06-26,nowcast,0.9,0.5,1.4,0.7,1.1,0.58
Acre,2020-06-27,nowcast,1,0.5,1.5,0.7,1.1,0.57
Acre,2020-06-28,nowcast,1,0.5,1.5,0.8,1.1,0.56
Acre,2020-06-29,nowcast,1,0.4,1.5,0.7,1.1,0.56
Acre,2020-06-30,nowcast,1,0.5,1.5,0.8,1.2,0.51
Acre,2020-07-01,nowcast,1,0.5,1.6,0.8,1.2,0.49
Acre,2020-07-02,nowcast,1,0.5,1.6,0.8,1.2,0.49
Acre,2020-07-03,nowcast,1,0.5,1.6,0.8,1.2,0.47
Acre,2020-07-04,nowcast,1,0.5,1.6,0.8,1.2,0.47
Acre,2020-07-05,nowcast,1,0.5,1.6,0.8,1.2,0.45
Acre,2020-07-06,nowcast,1.1,0.5,1.6,0.8,1.2,0.43
Acre,2020-07-07,nowcast,1,0.5,1.6,0.8,1.2,0.46
Acre,2020-07-08,nowcast,1.1,0.5,1.6,0.8,1.2,0.42
Acre,2020-07-09,nowcast,1.1,0.5,1.6,0.8,1.2,0.43
Acre,2020-07-10,nowcast,1.1,0.5,1.6,0.8,1.2,0.42
Acre,2020-07-11,nowcast,1.1,0.6,1.6,0.9,1.2,0.38
Acre,2020-07-12,nowcast,1.1,0.6,1.7,0.9,1.3,0.39
Acre,2020-07-13,nowcast,1.1,0.6,1.7,0.9,1.3,0.38
Acre,2020-07-14,nowcast,1.1,0.6,1.7,0.9,1.3,0.36
Acre,2020-07-15,nowcast,1.1,0.6,1.7,0.9,1.3,0.33
Acre,2020-07-16,nowcast,1.2,0.6,1.7,0.9,1.3,0.31
Acre,2020-07-17,nowcast,1.2,0.7,1.8,1,1.4,0.25
Acre,2020-07-18,nowcast,1.2,0.7,1.8,0.9,1.4,0.24
Acre,2020-07-19,nowcast,1.2,0.7,1.9,1,1.4,0.2
Acre,2020-07-20,nowcast,1.2,0.7,1.8,1,1.4,0.2
Acre,2020-07-21,nowcast,1.3,0.7,1.8,1,1.4,0.19
Acre,2020-07-22,forecast,1.3,0.6,2,1,1.6,0.26
Acre,2020-07-23,forecast,1.2,0.5,2,1,1.5,0.27
Acre,2020-07-24,forecast,1.2,0.5,2.1,0.9,1.5,0.29
Acre,2020-07-25,forecast,1.2,0.4,2.1,0.9,1.5,0.28
Acre,2020-07-26,forecast,1.2,0.4,2.1,0.9,1.6,0.31
Acre,2020-07-27,forecast,1.3,0.3,2.2,0.8,1.5,0.31
Acre,2020-07-28,forecast,1.3,0.3,2.3,0.8,1.5,0.31
Acre,2020-07-29,forecast,1.3,0.3,2.3,0.8,1.6,0.32
Acre,2020-07-30,forecast,1.2,0.3,2.4,0.7,1.5,0.33
Acre,2020-07-31,forecast,1.3,0,2.1,0.8,1.6,0.33
Acre,2020-08-01,forecast,1.3,0,2.1,0.8,1.6,0.33
Acre,2020-08-02,forecast,1.3,0,2.2,0.8,1.6,0.33
Acre,2020-08-03,forecast,1.3,0,2.2,0.8,1.6,0.33
Acre,2020-08-04,forecast,1.3,0,2.2,0.8,1.7,0.34
Alagoas,2020-04-19,nowcast,1.3,0.7,1.9,1.1,1.5,0.18
Alagoas,2020-04-20,nowcast,1.3,0.7,1.9,1,1.5,0.17
Alagoas,2020-04-21,nowcast,1.3,0.7,1.8,1,1.4,0.17
Alagoas,2020-04-22,nowcast,1.3,0.8,1.9,1,1.5,0.17
Alagoas,2020-04-23,nowcast,1.3,0.8,1.9,1,1.4,0.17
Alagoas,2020-04-24,nowcast,1.3,0.8,1.8,1.1,1.4,0.17
Alagoas,2020-04-25,nowcast,1.2,0.8,1.8,1,1.4,0.19
Alagoas,2020-04-26,nowcast,1.2,0.8,1.7,1,1.4,0.18
Alagoas,2020-04-27,nowcast,1.2,0.8,1.7,1,1.4,0.19
Alagoas,2020-04-28,nowcast,1.2,0.7,1.7,1,1.4,0.19
Alagoas,2020-04-29,nowcast,1.2,0.8,1.7,1,1.3,0.19
Alagoas,2020-04-30,nowcast,1.2,0.8,1.6,1,1.3,0.19
Alagoas,2020-05-01,nowcast,1.2,0.8,1.6,1,1.3,0.19
Alagoas,2020-05-02,nowcast,1.2,0.8,1.6,1,1.3,0.19
Alagoas,2020-05-03,nowcast,1.2,0.8,1.5,1,1.3,0.22
Alagoas,2020-05-04,nowcast,1.2,0.8,1.5,1,1.3,0.23
Alagoas,2020-05-05,nowcast,1.1,0.8,1.5,1,1.3,0.25
Alagoas,2020-05-06,nowcast,1.1,0.8,1.5,1,1.3,0.23
Alagoas,2020-05-07,nowcast,1.1,0.8,1.5,1,1.3,0.25
Alagoas,2020-05-08,nowcast,1.1,0.8,1.5,1,1.2,0.25
Alagoas,2020-05-09,nowcast,1.1,0.8,1.5,1,1.3,0.25
Alagoas,2020-05-10,nowcast,1.1,0.8,1.4,1,1.2,0.26
Alagoas,2020-05-11,nowcast,1.1,0.8,1.5,1,1.2,0.25
Alagoas,2020-05-12,nowcast,1.1,0.8,1.4,1,1.2,0.26
Alagoas,2020-05-13,nowcast,1.1,0.8,1.5,1,1.2,0.27
Alagoas,2020-05-14,nowcast,1.1,0.8,1.5,1,1.2,0.26
Alagoas,2020-05-15,nowcast,1.1,0.8,1.4,1,1.2,0.28
Alagoas,2020-05-16,nowcast,1.1,0.8,1.4,1,1.2,0.28
Alagoas,2020-05-17,nowcast,1.1,0.8,1.4,1,1.2,0.28
Alagoas,2020-05-18,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
Alagoas,2020-05-19,nowcast,1.1,0.8,1.4,1,1.2,0.33
Alagoas,2020-05-20,nowcast,1.1,0.8,1.4,1,1.2,0.34
Alagoas,2020-05-21,nowcast,1.1,0.8,1.4,1,1.2,0.34
Alagoas,2020-05-22,nowcast,1.1,0.8,1.4,0.9,1.1,0.36
Alagoas,2020-05-23,nowcast,1.1,0.8,1.3,0.9,1.2,0.35
Alagoas,2020-05-24,nowcast,1.1,0.8,1.4,0.9,1.1,0.37
Alagoas,2020-05-25,nowcast,1.1,0.8,1.3,1,1.2,0.37
Alagoas,2020-05-26,nowcast,1,0.8,1.3,0.9,1.1,0.39
Alagoas,2020-05-27,nowcast,1,0.8,1.3,0.9,1.1,0.41
Alagoas,2020-05-28,nowcast,1,0.8,1.3,0.9,1.1,0.44
Alagoas,2020-05-29,nowcast,1,0.7,1.3,0.9,1.1,0.45
Alagoas,2020-05-30,nowcast,1,0.7,1.3,0.9,1.1,0.47
Alagoas,2020-05-31,nowcast,1,0.7,1.3,0.9,1.1,0.48
Alagoas,2020-06-01,nowcast,1,0.7,1.3,0.9,1.1,0.5
Alagoas,2020-06-02,nowcast,1,0.7,1.3,0.9,1.1,0.52
Alagoas,2020-06-03,nowcast,1,0.7,1.2,0.9,1.1,0.55
Alagoas,2020-06-04,nowcast,1,0.7,1.3,0.9,1.1,0.54
Alagoas,2020-06-05,nowcast,1,0.7,1.2,0.9,1.1,0.56
Alagoas,2020-06-06,nowcast,1,0.7,1.2,0.9,1.1,0.57
Alagoas,2020-06-07,nowcast,1,0.7,1.3,0.9,1.1,0.56
Alagoas,2020-06-08,nowcast,1,0.7,1.3,0.9,1.1,0.54
Alagoas,2020-06-09,nowcast,1,0.7,1.2,0.9,1.1,0.56
Alagoas,2020-06-10,nowcast,1,0.7,1.3,0.9,1.1,0.57
Alagoas,2020-06-11,nowcast,1,0.7,1.3,0.9,1.1,0.57
Alagoas,2020-06-12,nowcast,1,0.7,1.2,0.9,1.1,0.58
Alagoas,2020-06-13,nowcast,1,0.7,1.3,0.9,1.1,0.56
Alagoas,2020-06-14,nowcast,1,0.7,1.3,0.9,1.1,0.55
Alagoas,2020-06-15,nowcast,1,0.7,1.3,0.9,1.1,0.55
Alagoas,2020-06-16,nowcast,1,0.7,1.2,0.9,1.1,0.54
Alagoas,2020-06-17,nowcast,1,0.7,1.3,0.9,1.1,0.53
Alagoas,2020-06-18,nowcast,1,0.7,1.3,0.9,1.1,0.52
Alagoas,2020-06-19,nowcast,1,0.7,1.3,0.9,1.1,0.53
Alagoas,2020-06-20,nowcast,1,0.7,1.3,0.9,1.1,0.52
Alagoas,2020-06-21,nowcast,1,0.7,1.3,0.9,1.1,0.51
Alagoas,2020-06-22,nowcast,1,0.7,1.3,0.9,1.1,0.53
Alagoas,2020-06-23,nowcast,1,0.7,1.3,0.9,1.1,0.52
Alagoas,2020-06-24,nowcast,1,0.7,1.3,0.9,1.1,0.52
Alagoas,2020-06-25,nowcast,1,0.7,1.3,0.9,1.1,0.54
Alagoas,2020-06-26,nowcast,1,0.7,1.3,0.9,1.1,0.55
Alagoas,2020-06-27,nowcast,1,0.7,1.3,0.9,1.1,0.54
Alagoas,2020-06-28,nowcast,1,0.7,1.3,0.8,1,0.57
Alagoas,2020-06-29,nowcast,1,0.7,1.2,0.9,1.1,0.6
Alagoas,2020-06-30,nowcast,1,0.7,1.3,0.8,1.1,0.61
Alagoas,2020-07-01,nowcast,1,0.7,1.2,0.8,1,0.62
Alagoas,2020-07-02,nowcast,1,0.7,1.2,0.9,1.1,0.61
Alagoas,2020-07-03,nowcast,1,0.7,1.3,0.8,1.1,0.62
Alagoas,2020-07-04,nowcast,0.9,0.7,1.3,0.8,1,0.64
Alagoas,2020-07-05,nowcast,0.9,0.7,1.2,0.8,1,0.63
Alagoas,2020-07-06,nowcast,0.9,0.6,1.2,0.9,1.1,0.63
Alagoas,2020-07-07,nowcast,0.9,0.7,1.2,0.8,1,0.63
Alagoas,2020-07-08,nowcast,0.9,0.7,1.3,0.8,1,0.64
Alagoas,2020-07-09,nowcast,1,0.7,1.3,0.8,1,0.61
Alagoas,2020-07-10,nowcast,0.9,0.6,1.3,0.8,1,0.62
Alagoas,2020-07-11,nowcast,1,0.7,1.3,0.8,1,0.62
Alagoas,2020-07-12,nowcast,0.9,0.6,1.2,0.8,1,0.62
Alagoas,2020-07-13,nowcast,0.9,0.7,1.3,0.8,1,0.63
Alagoas,2020-07-14,nowcast,0.9,0.6,1.2,0.8,1,0.62
Alagoas,2020-07-15,nowcast,0.9,0.7,1.3,0.8,1.1,0.61
Alagoas,2020-07-16,nowcast,1,0.6,1.3,0.8,1.1,0.61
Alagoas,2020-07-17,nowcast,1,0.6,1.3,0.8,1,0.61
Alagoas,2020-07-18,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Alagoas,2020-07-19,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Alagoas,2020-07-20,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Alagoas,2020-07-21,nowcast,1,0.6,1.3,0.8,1.1,0.61
Alagoas,2020-07-22,nowcast,1,0.6,1.3,0.8,1.1,0.59
Alagoas,2020-07-23,nowcast,1,0.6,1.3,0.8,1.1,0.59
Alagoas,2020-07-24,nowcast,1,0.6,1.3,0.8,1.1,0.58
Alagoas,2020-07-25,nowcast,1,0.6,1.3,0.8,1.1,0.57
Alagoas,2020-07-26,nowcast,1,0.6,1.3,0.8,1.1,0.55
Alagoas,2020-07-27,nowcast,1,0.6,1.3,0.8,1.1,0.55
Alagoas,2020-07-28,nowcast,1,0.6,1.3,0.8,1.1,0.56
Alagoas,2020-07-29,nowcast,1,0.6,1.3,0.8,1.1,0.58
Alagoas,2020-07-30,nowcast,1,0.6,1.3,0.8,1.1,0.55
Alagoas,2020-07-31,nowcast,1,0.7,1.4,0.8,1.1,0.55
Alagoas,2020-08-01,nowcast,1,0.6,1.4,0.8,1.1,0.55
Alagoas,2020-08-02,nowcast,1,0.7,1.4,0.9,1.1,0.52
Alagoas,2020-08-03,nowcast,1,0.6,1.4,0.8,1.1,0.53
Alagoas,2020-08-04,nowcast,1,0.6,1.4,0.8,1.1,0.49
Alagoas,2020-08-05,nowcast,1,0.6,1.4,0.8,1.1,0.49
Alagoas,2020-08-06,nowcast,1,0.7,1.4,0.9,1.2,0.44
Alagoas,2020-08-07,nowcast,1,0.6,1.4,0.9,1.2,0.44
Alagoas,2020-08-08,nowcast,1,0.6,1.4,0.9,1.2,0.41
Alagoas,2020-08-09,nowcast,1.1,0.7,1.5,0.9,1.2,0.39
Alagoas,2020-08-10,nowcast,1.1,0.7,1.5,0.9,1.2,0.37
Alagoas,2020-08-11,forecast,1.1,0.6,1.5,0.9,1.2,0.4
Alagoas,2020-08-12,forecast,1.1,0.6,1.6,0.9,1.2,0.42
Alagoas,2020-08-13,forecast,1.1,0.6,1.6,0.8,1.2,0.41
Alagoas,2020-08-14,forecast,1.1,0.5,1.6,0.8,1.2,0.42
Alagoas,2020-08-15,forecast,1.1,0.5,1.6,0.9,1.3,0.43
Alagoas,2020-08-16,forecast,1.1,0.5,1.7,0.8,1.3,0.41
Alagoas,2020-08-17,forecast,1.1,0.5,1.7,0.8,1.2,0.43
Alagoas,2020-08-18,forecast,1.1,0.4,1.7,0.8,1.3,0.44
Alagoas,2020-08-19,forecast,1.1,0.4,1.8,0.8,1.3,0.44
Alagoas,2020-08-20,forecast,1.1,0.4,1.7,0.8,1.3,0.44
Alagoas,2020-08-21,forecast,1.1,0.4,1.8,0.8,1.3,0.44
Alagoas,2020-08-22,forecast,1.1,0.3,1.8,0.8,1.3,0.44
Alagoas,2020-08-23,forecast,1.1,0.3,1.8,0.8,1.3,0.44
Alagoas,2020-08-24,forecast,1.1,0.3,1.8,0.8,1.3,0.44
Amazonas,2020-04-04,nowcast,1.3,1,1.8,1.2,1.4,0.06
Amazonas,2020-04-05,nowcast,1.3,0.9,1.7,1.1,1.4,0.07
Amazonas,2020-04-06,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
Amazonas,2020-04-07,nowcast,1.3,0.9,1.6,1.1,1.4,0.08
Amazonas,2020-04-08,nowcast,1.3,1,1.6,1.1,1.4,0.07
Amazonas,2020-04-09,nowcast,1.3,0.9,1.6,1.1,1.4,0.08
Amazonas,2020-04-10,nowcast,1.3,1,1.6,1.1,1.4,0.06
Amazonas,2020-04-11,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
Amazonas,2020-04-12,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
Amazonas,2020-04-13,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
Amazonas,2020-04-14,nowcast,1.2,1,1.5,1.1,1.3,0.08
Amazonas,2020-04-15,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
Amazonas,2020-04-16,nowcast,1.2,1,1.5,1.1,1.3,0.08
Amazonas,2020-04-17,nowcast,1.2,1,1.5,1.1,1.3,0.05
Amazonas,2020-04-18,nowcast,1.2,1,1.5,1.1,1.3,0.07
Amazonas,2020-04-19,nowcast,1.2,1,1.5,1.1,1.3,0.06
Amazonas,2020-04-20,nowcast,1.2,1,1.5,1.1,1.3,0.07
Amazonas,2020-04-21,nowcast,1.2,1,1.4,1.1,1.3,0.07
Amazonas,2020-04-22,nowcast,1.2,1,1.4,1.1,1.3,0.07
Amazonas,2020-04-23,nowcast,1.2,0.9,1.4,1.1,1.3,0.08
Amazonas,2020-04-24,nowcast,1.2,1,1.4,1.1,1.2,0.09
Amazonas,2020-04-25,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
Amazonas,2020-04-26,nowcast,1.1,0.9,1.3,1.1,1.2,0.14
Amazonas,2020-04-27,nowcast,1.1,0.9,1.3,1,1.2,0.15
Amazonas,2020-04-28,nowcast,1.1,0.9,1.3,1,1.2,0.18
Amazonas,2020-04-29,nowcast,1.1,0.9,1.3,1,1.2,0.23
Amazonas,2020-04-30,nowcast,1.1,0.9,1.2,1,1.1,0.28
Amazonas,2020-05-01,nowcast,1,0.8,1.2,1,1.1,0.35
Amazonas,2020-05-02,nowcast,1,0.8,1.2,1,1.1,0.42
Amazonas,2020-05-03,nowcast,1,0.8,1.2,0.9,1.1,0.48
Amazonas,2020-05-04,nowcast,1,0.8,1.1,0.9,1,0.57
Amazonas,2020-05-05,nowcast,1,0.8,1.1,0.9,1,0.62
Amazonas,2020-05-06,nowcast,1,0.8,1.1,0.9,1,0.69
Amazonas,2020-05-07,nowcast,0.9,0.8,1.1,0.9,1,0.71
Amazonas,2020-05-08,nowcast,0.9,0.8,1.1,0.9,1,0.76
Amazonas,2020-05-09,nowcast,0.9,0.8,1.1,0.9,1,0.77
Amazonas,2020-05-10,nowcast,0.9,0.7,1.1,0.9,1,0.79
Amazonas,2020-05-11,nowcast,0.9,0.7,1.1,0.9,1,0.8
Amazonas,2020-05-12,nowcast,0.9,0.7,1.1,0.9,1,0.81
Amazonas,2020-05-13,nowcast,0.9,0.7,1.1,0.8,1,0.81
Amazonas,2020-05-14,nowcast,0.9,0.7,1.1,0.9,1,0.83
Amazonas,2020-05-15,nowcast,0.9,0.7,1.1,0.8,1,0.84
Amazonas,2020-05-16,nowcast,0.9,0.7,1.1,0.8,1,0.83
Amazonas,2020-05-17,nowcast,0.9,0.7,1.1,0.8,1,0.83
Amazonas,2020-05-18,nowcast,0.9,0.7,1.1,0.8,1,0.85
Amazonas,2020-05-19,nowcast,0.9,0.7,1.1,0.8,1,0.85
Amazonas,2020-05-20,nowcast,0.9,0.7,1.1,0.8,0.9,0.85
Amazonas,2020-05-21,nowcast,0.9,0.7,1.1,0.8,1,0.85
Amazonas,2020-05-22,nowcast,0.9,0.7,1.1,0.8,0.9,0.86
Amazonas,2020-05-23,nowcast,0.9,0.7,1.1,0.8,0.9,0.84
Amazonas,2020-05-24,nowcast,0.9,0.7,1.1,0.8,1,0.84
Amazonas,2020-05-25,nowcast,0.9,0.7,1.1,0.8,1,0.82
Amazonas,2020-05-26,nowcast,0.9,0.7,1.1,0.8,1,0.82
Amazonas,2020-05-27,nowcast,0.9,0.7,1.1,0.8,1,0.8
Amazonas,2020-05-28,nowcast,0.9,0.7,1.1,0.8,1,0.78
Amazonas,2020-05-29,nowcast,0.9,0.7,1.2,0.8,1,0.74
Amazonas,2020-05-30,nowcast,0.9,0.7,1.1,0.8,1,0.71
Amazonas,2020-05-31,nowcast,0.9,0.7,1.2,0.8,1,0.69
Amazonas,2020-06-01,nowcast,0.9,0.7,1.2,0.9,1,0.69
Amazonas,2020-06-02,nowcast,0.9,0.7,1.2,0.9,1,0.68
Amazonas,2020-06-03,nowcast,0.9,0.7,1.2,0.9,1,0.7
Amazonas,2020-06-04,nowcast,0.9,0.7,1.2,0.9,1,0.7
Amazonas,2020-06-05,nowcast,0.9,0.7,1.2,0.9,1,0.7
Amazonas,2020-06-06,nowcast,0.9,0.7,1.1,0.8,1,0.74
Amazonas,2020-06-07,nowcast,0.9,0.7,1.1,0.8,1,0.77
Amazonas,2020-06-08,nowcast,0.9,0.7,1.1,0.8,1,0.79
Amazonas,2020-06-09,nowcast,0.9,0.7,1.1,0.8,1,0.79
Amazonas,2020-06-10,nowcast,0.9,0.6,1.1,0.8,1,0.81
Amazonas,2020-06-11,nowcast,0.9,0.6,1.1,0.8,1,0.82
Amazonas,2020-06-12,nowcast,0.9,0.7,1.1,0.8,1,0.82
Amazonas,2020-06-13,nowcast,0.9,0.6,1.1,0.8,1,0.78
Amazonas,2020-06-14,nowcast,0.9,0.6,1.2,0.8,1,0.77
Amazonas,2020-06-15,nowcast,0.9,0.6,1.2,0.8,1,0.76
Amazonas,2020-06-16,nowcast,0.9,0.6,1.2,0.8,1,0.73
Amazonas,2020-06-17,nowcast,0.9,0.7,1.2,0.8,1,0.7
Amazonas,2020-06-18,nowcast,0.9,0.7,1.2,0.8,1,0.65
Amazonas,2020-06-19,nowcast,0.9,0.7,1.2,0.8,1,0.64
Amazonas,2020-06-20,nowcast,1,0.7,1.2,0.8,1,0.62
Amazonas,2020-06-21,nowcast,1,0.7,1.3,0.9,1.1,0.6
Amazonas,2020-06-22,nowcast,1,0.7,1.3,0.9,1.1,0.6
Amazonas,2020-06-23,nowcast,1,0.7,1.2,0.8,1,0.6
Amazonas,2020-06-24,nowcast,1,0.7,1.3,0.8,1,0.59
Amazonas,2020-06-25,nowcast,1,0.7,1.2,0.8,1.1,0.6
Amazonas,2020-06-26,nowcast,1,0.7,1.2,0.8,1,0.62
Amazonas,2020-06-27,nowcast,1,0.7,1.2,0.8,1,0.63
Amazonas,2020-06-28,nowcast,0.9,0.7,1.2,0.8,1,0.64
Amazonas,2020-06-29,nowcast,0.9,0.6,1.2,0.8,1,0.65
Amazonas,2020-06-30,nowcast,0.9,0.6,1.2,0.8,1,0.68
Amazonas,2020-07-01,nowcast,0.9,0.6,1.2,0.8,1,0.66
Amazonas,2020-07-02,nowcast,0.9,0.6,1.2,0.8,1,0.67
Amazonas,2020-07-03,nowcast,0.9,0.7,1.3,0.8,1,0.67
Amazonas,2020-07-04,nowcast,0.9,0.6,1.2,0.8,1,0.64
Amazonas,2020-07-05,nowcast,0.9,0.6,1.2,0.8,1,0.65
Amazonas,2020-07-06,nowcast,0.9,0.7,1.3,0.8,1,0.64
Amazonas,2020-07-07,nowcast,0.9,0.7,1.3,0.8,1,0.64
Amazonas,2020-07-08,nowcast,0.9,0.6,1.2,0.8,1,0.65
Amazonas,2020-07-09,nowcast,0.9,0.6,1.3,0.8,1,0.65
Amazonas,2020-07-10,nowcast,0.9,0.6,1.3,0.8,1,0.65
Amazonas,2020-07-11,nowcast,0.9,0.6,1.2,0.8,1,0.63
Amazonas,2020-07-12,nowcast,0.9,0.6,1.3,0.8,1.1,0.63
Amazonas,2020-07-13,nowcast,0.9,0.6,1.3,0.8,1,0.64
Amazonas,2020-07-14,nowcast,0.9,0.6,1.3,0.8,1.1,0.62
Amazonas,2020-07-15,nowcast,0.9,0.6,1.3,0.8,1.1,0.62
Amazonas,2020-07-16,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Amazonas,2020-07-17,nowcast,1,0.6,1.3,0.8,1.1,0.57
Amazonas,2020-07-18,nowcast,1,0.7,1.3,0.8,1.1,0.56
Amazonas,2020-07-19,nowcast,1,0.7,1.3,0.8,1.1,0.55
Amazonas,2020-07-20,nowcast,1,0.6,1.4,0.9,1.1,0.49
Amazonas,2020-07-21,nowcast,1,0.7,1.4,0.9,1.1,0.47
Amazonas,2020-07-22,nowcast,1,0.7,1.4,0.9,1.2,0.42
Amazonas,2020-07-23,nowcast,1.1,0.7,1.5,0.9,1.2,0.4
Amazonas,2020-07-24,nowcast,1.1,0.7,1.4,0.9,1.2,0.36
Amazonas,2020-07-25,nowcast,1.1,0.7,1.4,0.9,1.2,0.34
Amazonas,2020-07-26,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Amazonas,2020-07-27,nowcast,1.1,0.7,1.5,1,1.2,0.32
Amazonas,2020-07-28,nowcast,1.1,0.7,1.4,1,1.2,0.33
Amazonas,2020-07-29,nowcast,1.1,0.7,1.5,1,1.2,0.31
Amazonas,2020-07-30,nowcast,1.1,0.7,1.4,0.9,1.2,0.32
Amazonas,2020-07-31,nowcast,1.1,0.7,1.4,1,1.2,0.31
Amazonas,2020-08-01,nowcast,1.1,0.8,1.5,1,1.2,0.29
Amazonas,2020-08-02,nowcast,1.1,0.8,1.5,0.9,1.2,0.31
Amazonas,2020-08-03,nowcast,1.1,0.7,1.4,1,1.2,0.33
Amazonas,2020-08-04,nowcast,1.1,0.7,1.4,1,1.2,0.35
Amazonas,2020-08-05,nowcast,1.1,0.7,1.4,0.9,1.2,0.35
Amazonas,2020-08-06,nowcast,1.1,0.7,1.4,0.9,1.2,0.37
Amazonas,2020-08-07,nowcast,1.1,0.7,1.4,0.9,1.2,0.38
Amazonas,2020-08-08,nowcast,1,0.7,1.4,0.9,1.2,0.42
Amazonas,2020-08-09,nowcast,1,0.7,1.4,0.9,1.2,0.45
Amazonas,2020-08-10,nowcast,1,0.7,1.4,0.9,1.1,0.46
Amazonas,2020-08-11,forecast,1,0.6,1.5,0.9,1.2,0.42
