"date","type","bottom","top","lower","upper","median","mean","region"
2020-03-05,"nowcast",1,1,1,1,1,1,"MA-Caxias"
2020-03-06,"nowcast",0,0,0,0,0,0,"MA-Caxias"
2020-03-07,"nowcast",0,1,0,1,0.5,0.5,"MA-Caxias"
2020-03-08,"nowcast",0,0,0,0,0,0,"MA-Caxias"
2020-03-09,"nowcast",0,1,1,1,1,0.75,"MA-Caxias"
2020-03-10,"nowcast",0,1,0,0,0,0.333333333333333,"MA-Caxias"
2020-03-11,"nowcast",0,1,0,0,0,0.375,"MA-Caxias"
2020-03-12,"nowcast",0,1,0,0,0,0.3,"MA-Caxias"
2020-03-13,"nowcast",0,1,0,0,0,0.384615384615385,"MA-Caxias"
2020-03-14,"nowcast",0,1,0,0,0,0.25,"MA-Caxias"
2020-03-15,"nowcast",0,1,0,0,0,0.4,"MA-Caxias"
2020-03-16,"nowcast",0,1,0,0,0,0.264705882352941,"MA-Caxias"
2020-03-17,"nowcast",0,1,0,0,0,0.195121951219512,"MA-Caxias"
2020-03-18,"nowcast",0,1,0,0,0,0.26,"MA-Caxias"
2020-03-19,"nowcast",0,1,0,0,0,0.306451612903226,"MA-Caxias"
2020-03-20,"nowcast",0,1,0,0,0,0.246575342465753,"MA-Caxias"
2020-03-21,"nowcast",0,1,0,0,0,0.268817204301075,"MA-Caxias"
2020-03-22,"nowcast",0,1,0,0,0,0.267241379310345,"MA-Caxias"
2020-03-23,"nowcast",0,1,0,0,0,0.280575539568345,"MA-Caxias"
2020-03-24,"nowcast",0,1,0,0,0,0.273809523809524,"MA-Caxias"
2020-03-25,"nowcast",0,1,0,0,0,0.36697247706422,"MA-Caxias"
2020-03-26,"nowcast",0,1,0,0,0,0.346428571428571,"MA-Caxias"
2020-03-27,"nowcast",0,1,0,0,0,0.353982300884956,"MA-Caxias"
2020-03-28,"nowcast",0,1,0,0,0,0.34,"MA-Caxias"
2020-03-29,"nowcast",0,1,0,0,0,0.359139784946237,"MA-Caxias"
2020-03-30,"nowcast",0,1,0,0,0,0.377777777777778,"MA-Caxias"
2020-03-31,"nowcast",0,1,0,0,0,0.375796178343949,"MA-Caxias"
2020-04-01,"nowcast",0,1,0,0,0,0.39185393258427,"MA-Caxias"
2020-04-02,"nowcast",0,1,0,0,0,0.450904392764858,"MA-Caxias"
2020-04-03,"nowcast",0,1,0,0,0,0.446859903381642,"MA-Caxias"
2020-04-04,"nowcast",0,1,0,0,0,0.563986409966025,"MA-Caxias"
2020-04-05,"nowcast",0,2,0,0,0,0.618478260869565,"MA-Caxias"
2020-04-06,"nowcast",0,2,0,1,1,0.690451206715635,"MA-Caxias"
2020-04-07,"nowcast",0,2,0,1,1,0.760491299897646,"MA-Caxias"
2020-04-08,"nowcast",0,2,0,1,1,0.797379032258065,"MA-Caxias"
2020-04-09,"nowcast",0,2,0,1,1,0.839518555667001,"MA-Caxias"
2020-04-10,"nowcast",0,2,0,1,1,0.956913827655311,"MA-Caxias"
2020-04-11,"nowcast",0,2,0,1,1,1.07007007007007,"MA-Caxias"
2020-04-12,"nowcast",0,3,0,1,1,1.11911911911912,"MA-Caxias"
2020-04-13,"nowcast",0,3,0,1,1,1.173,"MA-Caxias"
2020-04-14,"nowcast",0,3,0,1,1,1.225,"MA-Caxias"
2020-04-15,"nowcast",0,3,0,1,1,1.39,"MA-Caxias"
2020-04-16,"nowcast",0,3,0,1,1,1.376,"MA-Caxias"
2020-04-17,"nowcast",0,3,0,1,1,1.539,"MA-Caxias"
2020-04-18,"nowcast",0,3,1,2,2,1.742,"MA-Caxias"
2020-04-19,"nowcast",0,4,1,2,2,1.899,"MA-Caxias"
2020-04-20,"nowcast",0,4,1,2,2,2.093,"MA-Caxias"
2020-04-21,"nowcast",0,4,1,2,2,2.145,"MA-Caxias"
2020-04-22,"nowcast",0,4,1,2,2,2.173,"MA-Caxias"
2020-04-23,"nowcast",0,4,0,2,2,2.42,"MA-Caxias"
2020-04-24,"nowcast",0,4,0,2,2,2.405,"MA-Caxias"
2020-04-25,"nowcast",0,5,0,2,2,2.56,"MA-Caxias"
2020-04-26,"nowcast",0,5,0,2,2,2.567,"MA-Caxias"
2020-04-27,"nowcast",0,5,0,2,2,2.603,"MA-Caxias"
2020-04-28,"nowcast",0,5,0,2,2,2.623,"MA-Caxias"
2020-04-29,"nowcast",0,5,1,3,3,2.729,"MA-Caxias"
2020-04-30,"nowcast",0,5,1,3,3,2.837,"MA-Caxias"
2020-05-01,"nowcast",0,5,1,3,3,2.899,"MA-Caxias"
2020-05-02,"nowcast",0,5,1,3,3,3.043,"MA-Caxias"
2020-05-03,"nowcast",0,5,1,3,3,3.12,"MA-Caxias"
2020-05-04,"nowcast",0,5,1,3,3,3.155,"MA-Caxias"
2020-05-05,"nowcast",1,6,1,3,3,3.205,"MA-Caxias"
2020-05-06,"nowcast",1,6,1,3,3,3.394,"MA-Caxias"
2020-05-07,"nowcast",1,6,1,3,3,3.616,"MA-Caxias"
2020-05-08,"nowcast",1,7,2,4,4,4.019,"MA-Caxias"
2020-05-09,"nowcast",0,7,3,5,4,4.455,"MA-Caxias"
2020-05-10,"nowcast",1,8,3,5,5,4.919,"MA-Caxias"
2020-05-11,"nowcast",2,9,3,6,5,5.452,"MA-Caxias"
2020-05-12,"nowcast",2,10,3,6,6,5.913,"MA-Caxias"
2020-05-13,"nowcast",2,10,4,7,6,6.526,"MA-Caxias"
2020-05-14,"nowcast",2,11,3,7,7,7.301,"MA-Caxias"
2020-05-15,"nowcast",3,13,4,8,8,8.108,"MA-Caxias"
2020-05-16,"nowcast",3,13,5,9,9,9.145,"MA-Caxias"
2020-05-17,"nowcast",5,16,9,13,10,10.686,"MA-Caxias"
2020-05-18,"nowcast",5,18,8,13,12,12.046,"MA-Caxias"
2020-05-19,"nowcast",7,20,9,14,13,13.517,"MA-Caxias"
2020-05-20,"nowcast",8,22,10,16,15,15.538,"MA-Caxias"
2020-05-21,"nowcast",9,24,13,19,18,17.921,"MA-Caxias"
2020-05-22,"nowcast",12,27,15,21,20,20.149,"MA-Caxias"
2020-05-23,"nowcast",15,31,18,24,23,22.936,"MA-Caxias"
2020-05-24,"nowcast",16,32,19,26,25,25.294,"MA-Caxias"
2020-05-25,"nowcast",19,36,23,30,28,27.813,"MA-Caxias"
2020-05-26,"nowcast",21,38,24,31,30,29.925,"MA-Caxias"
2020-05-27,"nowcast",23,40,25,32,31,31.048,"MA-Caxias"
2020-05-28,"nowcast",21,39,28,34,32,31.946,"MA-Caxias"
2020-05-29,"nowcast",21,39,26,33,31,31.694,"MA-Caxias"
2020-05-30,"nowcast",22,39,26,33,31,31.014,"MA-Caxias"
