"date","type","bottom","top","lower","upper","median","mean","region"
2020-03-16,"nowcast",0,2,0,1,1,0.949846468781986,"PE-Olinda"
2020-03-17,"nowcast",0,3,0,1,1,1.12222222222222,"PE-Olinda"
2020-03-18,"nowcast",0,3,0,1,1,1.23092369477912,"PE-Olinda"
2020-03-19,"nowcast",0,3,0,1,1,1.42142142142142,"PE-Olinda"
2020-03-20,"nowcast",0,3,0,1,1,1.66166166166166,"PE-Olinda"
2020-03-21,"nowcast",0,4,1,2,2,1.926,"PE-Olinda"
2020-03-22,"nowcast",0,4,0,2,2,2.317,"PE-Olinda"
2020-03-23,"nowcast",0,5,1,3,3,2.804,"PE-Olinda"
2020-03-24,"nowcast",0,6,1,3,3,3.458,"PE-Olinda"
2020-03-25,"nowcast",0,7,1,4,4,4.094,"PE-Olinda"
2020-03-26,"nowcast",1,8,2,5,5,4.853,"PE-Olinda"
2020-03-27,"nowcast",2,10,3,6,6,5.903,"PE-Olinda"
2020-03-28,"nowcast",2,11,4,7,7,6.938,"PE-Olinda"
2020-03-29,"nowcast",4,13,4,8,8,8.161,"PE-Olinda"
2020-03-30,"nowcast",5,15,6,10,9,9.492,"PE-Olinda"
2020-03-31,"nowcast",6,17,6,11,11,11.23,"PE-Olinda"
2020-04-01,"nowcast",6,18,8,13,12,12.529,"PE-Olinda"
2020-04-02,"nowcast",7,20,10,15,14,14.604,"PE-Olinda"
2020-04-03,"nowcast",8,22,13,18,16,16.176,"PE-Olinda"
2020-04-04,"nowcast",11,24,12,18,18,17.846,"PE-Olinda"
2020-04-05,"nowcast",12,26,14,20,19,19.431,"PE-Olinda"
2020-04-06,"nowcast",14,29,16,22,21,21.159,"PE-Olinda"
2020-04-07,"nowcast",14,30,19,25,22.5,22.805,"PE-Olinda"
2020-04-08,"nowcast",16,32,20,26,24,24.506,"PE-Olinda"
2020-04-09,"nowcast",17,34,22,28,26,26.149,"PE-Olinda"
2020-04-10,"nowcast",18,35,23,30,28,27.998,"PE-Olinda"
2020-04-11,"nowcast",20,38,24,31,29,29.633,"PE-Olinda"
2020-04-12,"nowcast",21,40,24,32,31,31.321,"PE-Olinda"
2020-04-13,"nowcast",23,42,27,35,33,33.271,"PE-Olinda"
2020-04-14,"nowcast",23,44,29,37,35,35.186,"PE-Olinda"
2020-04-15,"nowcast",26,47,32,40,37,37.319,"PE-Olinda"
2020-04-16,"nowcast",31,52,37,45,41,40.92,"PE-Olinda"
2020-04-17,"nowcast",33,54,38,47,43,43.508,"PE-Olinda"
2020-04-18,"nowcast",34,56,39,48,46,46.35,"PE-Olinda"
2020-04-19,"nowcast",37,59,42,51,49,49.237,"PE-Olinda"
2020-04-20,"nowcast",40,63,44,53,51,51.192,"PE-Olinda"
2020-04-21,"nowcast",41,64,47,56,53,53.091,"PE-Olinda"
2020-04-22,"nowcast",41,65,46,56,54,54.235,"PE-Olinda"
2020-04-23,"nowcast",42,65,48,57,55,54.817,"PE-Olinda"
2020-04-24,"nowcast",43,65,51,60,55,54.958,"PE-Olinda"
2020-04-25,"nowcast",43,66,49,58,55,55.286,"PE-Olinda"
2020-04-26,"nowcast",43,67,50,59,56,56.054,"PE-Olinda"
2020-04-27,"nowcast",45,69,52,61,57,57.564,"PE-Olinda"
2020-04-28,"nowcast",46,70,54,63,58,58.244,"PE-Olinda"
2020-04-29,"nowcast",47,72,52,62,59,59.41,"PE-Olinda"
2020-04-30,"nowcast",48,73,55,65,62,61.698,"PE-Olinda"
2020-05-01,"nowcast",48,74,59,68,63,63.503,"PE-Olinda"
2020-05-02,"nowcast",51,77,59,69,65,65.777,"PE-Olinda"
2020-05-03,"nowcast",53,79,61,71,68,67.534,"PE-Olinda"
2020-05-04,"nowcast",54,80,64,74,68,67.749,"PE-Olinda"
2020-05-05,"nowcast",55,80,62,71,68,67.921,"PE-Olinda"
2020-05-06,"nowcast",53,79,59,70,68,67.635,"PE-Olinda"
2020-05-07,"nowcast",54,80,62,72,68,68.723,"PE-Olinda"
2020-05-08,"nowcast",56,82,62,72,69,69.78,"PE-Olinda"
2020-05-09,"nowcast",58,84,66,76,72,72.239,"PE-Olinda"
2020-05-10,"nowcast",60,87,67,78,74,74.366,"PE-Olinda"
2020-05-11,"nowcast",59,88,67,78,75,75.363,"PE-Olinda"
2020-05-12,"nowcast",61,88,66,77,75,74.613,"PE-Olinda"
2020-05-13,"nowcast",59,87,65,76,73,73.456,"PE-Olinda"
2020-05-14,"nowcast",57,83,62,73,71,71.154,"PE-Olinda"
2020-05-15,"nowcast",54,81,60,71,68,68.255,"PE-Olinda"
2020-05-16,"nowcast",52,78,58,69,65,65.087,"PE-Olinda"
2020-05-17,"nowcast",49,74,55,65,61,61.886,"PE-Olinda"
2020-05-18,"nowcast",45,70,51,61,58,57.755,"PE-Olinda"
2020-05-19,"nowcast",43,66,48,58,55,55.042,"PE-Olinda"
2020-05-20,"nowcast",40,64,44,54,53,52.9,"PE-Olinda"
2020-05-21,"nowcast",38,60,44,53,51.5,51.562,"PE-Olinda"
2020-05-22,"nowcast",39,62,44,53,50,50.765,"PE-Olinda"
2020-05-23,"nowcast",37,59,45,54,50,49.905,"PE-Olinda"
2020-05-24,"nowcast",36,59,43,51,49,48.883,"PE-Olinda"
2020-05-25,"nowcast",35,58,43,51,47,47.381,"PE-Olinda"
2020-05-26,"nowcast",32,54,42,50,45,45.207,"PE-Olinda"
2020-05-27,"nowcast",31,52,35,44,42,42.356,"PE-Olinda"
2020-05-28,"nowcast",31,51,35,43,41,40.56,"PE-Olinda"
2020-05-29,"nowcast",28,47,34,41,39,38.759,"PE-Olinda"
2020-05-30,"nowcast",26,46,31,39,37,36.892,"PE-Olinda"
2020-05-31,"nowcast",26,45,31,38,36,35.944,"PE-Olinda"
2020-06-01,"nowcast",24,43,30,37,34,34.272,"PE-Olinda"
2020-06-02,"nowcast",24,42,28,35,33,33.533,"PE-Olinda"
2020-06-03,"nowcast",24,42,26,34,33,33.403,"PE-Olinda"
2020-06-04,"nowcast",24,42,31,38,33.5,33.545,"PE-Olinda"
2020-06-05,"nowcast",24,43,30,37,35,34.553,"PE-Olinda"
2020-06-06,"nowcast",26,45,30,38,36,35.976,"PE-Olinda"
2020-06-07,"nowcast",27,46,31,39,38,37.574,"PE-Olinda"
2020-06-08,"nowcast",31,50,33,41,39,39.456,"PE-Olinda"
2020-06-09,"nowcast",30,50,35,43,41,40.784,"PE-Olinda"
2020-06-10,"nowcast",32,52,36,44,42,42.335,"PE-Olinda"
2020-06-11,"nowcast",31,53,36,45,43,43.78,"PE-Olinda"
2020-06-12,"nowcast",33,55,39,48,45,44.916,"PE-Olinda"
2020-06-13,"nowcast",34,54,39,47,45,44.905,"PE-Olinda"
2020-06-14,"nowcast",33,54,39,47,44,44.154,"PE-Olinda"
2020-06-15,"nowcast",32,52,36,44,42,42.304,"PE-Olinda"
2020-06-16,"nowcast",29,49,33,41,40,40.437,"PE-Olinda"
2020-06-17,"nowcast",27,47,32,40,38,38.691,"PE-Olinda"
2020-06-18,"nowcast",26,46,33,40,37,37.155,"PE-Olinda"
2020-06-19,"nowcast",26,45,31,38,36,36.509,"PE-Olinda"
2020-06-20,"nowcast",27,45,31,38,36,36.205,"PE-Olinda"
2020-06-21,"nowcast",25,44,31,38,36,35.728,"PE-Olinda"
2020-06-22,"nowcast",25,43,30,37,35,35.274,"PE-Olinda"
2020-06-23,"nowcast",25,43,29,36,34,34.525,"PE-Olinda"
2020-06-24,"nowcast",22,41,29,36,33,33.498,"PE-Olinda"
2020-06-25,"nowcast",22,41,28,35,33,33.181,"PE-Olinda"
2020-06-26,"nowcast",22,41,28,35,33,33.152,"PE-Olinda"
2020-06-27,"nowcast",24,43,27,35,34,34.181,"PE-Olinda"
2020-06-28,"nowcast",23,43,28,36,34,34.421,"PE-Olinda"
2020-06-29,"nowcast",22,44,30,37,34,34.553,"PE-Olinda"
2020-06-30,"nowcast",23,44,28,36,34,34.551,"PE-Olinda"
2020-07-01,"forecast",19,48,24,36,33.5,34.27,"PE-Olinda"
2020-07-02,"forecast",17,49,23,36,33,34.3086,"PE-Olinda"
2020-07-03,"forecast",17,51,21,35,33,34.175,"PE-Olinda"
2020-07-04,"forecast",14,52,22,37,33,34.504,"PE-Olinda"
2020-07-05,"forecast",11,52,21,36,32,34.2988,"PE-Olinda"
2020-07-06,"forecast",12,54,23,39,32,34.2874,"PE-Olinda"
2020-07-07,"forecast",11,57,19,36,32,34.6028,"PE-Olinda"
2020-07-08,"forecast",10,58,17,35,32,34.5066,"PE-Olinda"
2020-07-09,"forecast",9,59,16,35,32,34.572,"PE-Olinda"
2020-07-10,"forecast",7,60,16,35,31,34.9266,"PE-Olinda"
2020-07-11,"forecast",5,60,16,35,31,34.6716,"PE-Olinda"
2020-07-12,"forecast",3,61,15,35,30,35.1088,"PE-Olinda"
2020-07-13,"forecast",3,64,12,33,30,35.0424,"PE-Olinda"
2020-07-14,"forecast",4,66,12,34,30,35.5942,"PE-Olinda"
