region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
PB-Alagoa Grande,2020-05-22,7,3,10,4,7,1
PB-Alagoa Grande,2020-05-23,7,2,10,4,7,1
PB-Alagoa Grande,2020-05-24,7,3,11,4,7,1
PB-Alagoa Grande,2020-05-25,7,3,11,5,8,1
PB-Alagoa Grande,2020-05-26,7,3,11,5,8,1
PB-Alagoa Grande,2020-05-27,8,4,12,6,9,1
PB-Alagoa Grande,2020-05-28,9,4,13,7,10,1
PB-Alagoa Grande,2020-05-29,9,5,14,7,10,1
PB-Alagoa Grande,2020-05-30,10,5,15,7,11,1
PB-Alagoa Grande,2020-05-31,11,6,16,7,11,1
PB-Alagoa Grande,2020-06-01,12,6,16,8,12,1
PB-Alagoa Grande,2020-06-02,12,5,16,9,13,1
PB-Alagoa Grande,2020-06-03,12,7,17,9,13,1
PB-Alagoa Grande,2020-06-04,13,7,18,10,14,1
PB-Alagoa Grande,2020-06-05,13,7,18,10,14,1
PB-Alagoa Grande,2020-06-06,13,6,17,9,13,1
PB-Alagoa Grande,2020-06-07,12,7,18,10,14,1
PB-Alagoa Grande,2020-06-08,12,7,17,8,12,1
PB-Alagoa Grande,2020-06-09,11,5,16,8,12,1
PB-Alagoa Grande,2020-06-10,11,6,16,7,11,1
PB-Alagoa Grande,2020-06-11,11,5,16,8,12,1
PB-Alagoa Grande,2020-06-12,11,7,17,8,12,1
PB-Alagoa Grande,2020-06-13,12,7,17,10,14,1
PB-Alagoa Grande,2020-06-14,13,7,17,10,14,1
PB-Alagoa Grande,2020-06-15,13,8,19,11,15,1
PB-Alagoa Grande,2020-06-16,14,9,20,12,16,1
PB-Alagoa Grande,2020-06-17,14,8,20,11,15,1
PB-Alagoa Grande,2020-06-18,14,7,19,9,14,1
PB-Alagoa Grande,2020-06-19,13,8,19,11,15,1
PB-Alagoa Grande,2020-06-20,13,6,17,9,13,1
PB-Alagoa Grande,2020-06-21,12,5,16,9,13,1
PB-Alagoa Grande,2020-06-22,11,5,15,8,12,1
PB-Alagoa Grande,2020-06-23,11,6,16,7,11,1
PB-Alagoa Grande,2020-06-24,11,6,16,8,12,1
PB-Alagoa Grande,2020-06-25,11,6,16,8,12,1
PB-Alagoa Grande,2020-06-26,11,6,16,8,12,1
PB-Alagoa Grande,2020-06-27,11,7,17,8,12,1
PB-Alagoa Grande,2020-06-28,12,6,16,8,12,1
PB-Alagoa Grande,2020-06-29,12,6,17,9,13,1
PB-Alagoa Grande,2020-06-30,12,6,17,9,13,1
PB-Alagoa Grande,2020-07-01,13,7,18,10,14,1
PB-Alagoa Grande,2020-07-02,13,7,18,10,14,1
PB-Alagoa Grande,2020-07-03,13,7,18,11,15,1
PB-Alagoa Grande,2020-07-04,13,7,18,10,14,1
PB-Alagoa Grande,2020-07-05,13,7,18,10,14,1
PB-Alagoa Grande,2020-07-06,12,6,17,9,13,1
PB-Alagoa Grande,2020-07-07,12,6,17,9,13,0.99
PB-Alagoa Grande,2020-07-08,12,7,17,9,13,0.99
PB-Alagoa Grande,2020-07-09,12,7,17,8,12,0.99
PB-Alagoa Grande,2020-07-10,12,5,16,8,12,0.99
PB-Alagoa Grande,2020-07-11,11,6,16,8,12,0.98
PB-Alagoa Grande,2020-07-12,11,5,16,8,12,0.98
PB-Alagoa Grande,2020-07-13,11,5,16,7,11,0.97
PB-Alagoa Grande,2020-07-14,11,6,16,8,12,0.96
PB-Alagoa Grande,2020-07-15,11,5,16,9,13,0.95
PB-Alagoa Grande,2020-07-16,12,6,17,9,13,0.94
PB-Alagoa Grande,2020-07-17,12,6,17,10,14,0.92
PB-Alagoa Grande,2020-07-18,13,6,18,10,14,0.9
PB-Alagoa Grande,2020-07-19,13,8,20,11,15,0.87
PB-Alagoa Grande,2020-07-20,13,7,20,9,14,0.83
PB-Alagoa Grande,2020-07-21,14,8,22,9,15,0.79
PB-Alagoinha,2020-03-25,1,1,1,1,1,1
PB-Alagoinha,2020-03-26,0,0,0,0,0,1
PB-Alagoinha,2020-03-27,0,0,0,0,0,1
PB-Alagoinha,2020-03-28,0,0,0,0,0,1
PB-Alagoinha,2020-03-29,0,0,0,0,0,1
PB-Alagoinha,2020-03-30,0,0,0,0,0,1
PB-Alagoinha,2020-03-31,0.5,0,1,0,1,1
PB-Alagoinha,2020-04-01,0,0,0,0,0,1
PB-Alagoinha,2020-04-02,0,0,0,0,0,1
PB-Alagoinha,2020-04-03,1,0,1,1,1,1
PB-Alagoinha,2020-04-04,1,0,1,1,1,1
PB-Alagoinha,2020-04-05,0,0,1,0,0,1
PB-Alagoinha,2020-04-06,0,0,1,0,0,1
PB-Alagoinha,2020-04-07,0,0,1,0,0,1
PB-Alagoinha,2020-04-08,0,0,1,0,0,1
PB-Alagoinha,2020-04-09,0,0,1,0,0,1
PB-Alagoinha,2020-04-10,0,0,1,0,0,1
PB-Alagoinha,2020-04-11,0,0,1,0,0,1
PB-Alagoinha,2020-04-12,0,0,1,0,0,1
PB-Alagoinha,2020-04-13,0,0,1,0,0,1
PB-Alagoinha,2020-04-14,0,0,1,0,0,1
PB-Alagoinha,2020-04-15,0,0,1,0,0,1
PB-Alagoinha,2020-04-16,0,0,1,0,0,1
PB-Alagoinha,2020-04-17,0,0,1,0,0,1
PB-Alagoinha,2020-04-18,0,0,1,0,0,1
PB-Alagoinha,2020-04-19,0,0,1,0,0,1
PB-Alagoinha,2020-04-20,0,0,1,0,0,1
PB-Alagoinha,2020-04-21,0,0,1,0,0,1
PB-Alagoinha,2020-04-22,0,0,1,0,0,1
PB-Alagoinha,2020-04-23,0,0,1,0,0,1
PB-Alagoinha,2020-04-24,0,0,1,0,0,1
PB-Alagoinha,2020-04-25,1,0,2,0,1,1
PB-Alagoinha,2020-04-26,1,0,2,0,1,1
PB-Alagoinha,2020-04-27,1,0,2,0,1,1
PB-Alagoinha,2020-04-28,1,0,2,0,1,1
PB-Alagoinha,2020-04-29,1,0,3,0,1,1
PB-Alagoinha,2020-04-30,1,0,3,0,1,1
PB-Alagoinha,2020-05-01,1,0,3,0,1,1
PB-Alagoinha,2020-05-02,2,0,3,1,2,1
PB-Alagoinha,2020-05-03,2,0,4,1,2,1
PB-Alagoinha,2020-05-04,2,0,4,0,2,1
PB-Alagoinha,2020-05-05,2,0,5,0,2,1
PB-Alagoinha,2020-05-06,3,0,5,1,3,1
PB-Alagoinha,2020-05-07,3,1,6,1,3,1
PB-Alagoinha,2020-05-08,4,0,6,2,4,1
PB-Alagoinha,2020-05-09,4,1,7,2,4,1
PB-Alagoinha,2020-05-10,4,1,7,3,5,1
PB-Alagoinha,2020-05-11,5,1,8,2,5,1
PB-Alagoinha,2020-05-12,5,2,9,4,6,1
PB-Alagoinha,2020-05-13,6,2,9,3,6,1
PB-Alagoinha,2020-05-14,6,3,10,3,6,1
PB-Alagoinha,2020-05-15,7,2,10,4,7,1
PB-Alagoinha,2020-05-16,7,3,11,4,7,1
PB-Alagoinha,2020-05-17,7,3,11,5,8,1
PB-Alagoinha,2020-05-18,8,3,11,5,8,1
PB-Alagoinha,2020-05-19,8,4,12,5,8,1
PB-Alagoinha,2020-05-20,8,3,12,6,9,1
PB-Alagoinha,2020-05-21,8,4,12,5,8,1
PB-Alagoinha,2020-05-22,8,3,12,6,9,1
PB-Alagoinha,2020-05-23,8,4,12,5,8,1
PB-Alagoinha,2020-05-24,8,2,11,5,8,1
PB-Alagoinha,2020-05-25,8,3,11,5,8,1
PB-Alagoinha,2020-05-26,8,4,12,5,8,1
PB-Alagoinha,2020-05-27,8,3,12,6,9,1
PB-Alagoinha,2020-05-28,9,4,12,7,10,1
PB-Alagoinha,2020-05-29,9,4,13,7,10,1
PB-Alagoinha,2020-05-30,9,4,13,7,10,1
PB-Alagoinha,2020-05-31,9,4,13,5,9,1
PB-Alagoinha,2020-06-01,9,4,13,6,9,1
PB-Alagoinha,2020-06-02,8,3,12,7,10,1
PB-Alagoinha,2020-06-03,8,3,12,6,9,1
PB-Alagoinha,2020-06-04,8,4,13,6,9,1
PB-Alagoinha,2020-06-05,8,3,12,6,9,1
PB-Alagoinha,2020-06-06,9,4,13,5,9,1
PB-Alagoinha,2020-06-07,10,4,14,6,10,1
PB-Alagoinha,2020-06-08,10,5,15,6,10,1
PB-Alagoinha,2020-06-09,11,6,15,7,11,1
PB-Alagoinha,2020-06-10,11,6,16,8,12,1
PB-Alagoinha,2020-06-11,12,6,17,8,12,1
PB-Alagoinha,2020-06-12,12,8,18,9,13,1
PB-Alagoinha,2020-06-13,12,6,17,9,13,1
PB-Alagoinha,2020-06-14,12,6,17,9,13,1
PB-Alagoinha,2020-06-15,12,6,17,9,13,1
PB-Alagoinha,2020-06-16,13,7,18,11,15,1
PB-Alagoinha,2020-06-17,13,7,19,11,15,1
PB-Alagoinha,2020-06-18,14,8,19,11,15,1
PB-Alagoinha,2020-06-19,15,8,20,12,16,1
PB-Alagoinha,2020-06-20,15,9,21,10,15,1
PB-Alagoinha,2020-06-21,15,9,21,11,16,1
PB-Alagoinha,2020-06-22,16,9,21,11,16,1
PB-Alagoinha,2020-06-23,15,9,21,11,16,1
PB-Alagoinha,2020-06-24,15,9,21,11,16,1
PB-Alagoinha,2020-06-25,14,7,20,10,15,1
PB-Alagoinha,2020-06-26,14,7,19,12,16,1
PB-Alagoinha,2020-06-27,13,7,18,10,14,1
PB-Alagoinha,2020-06-28,12,7,18,9,13,1
PB-Alagoinha,2020-06-29,11,5,16,8,12,1
PB-Alagoinha,2020-06-30,11,5,15,7,11,1
PB-Alagoinha,2020-07-01,10,6,15,6,10,1
PB-Alagoinha,2020-07-02,10,5,15,7,11,1
PB-Alagoinha,2020-07-03,10,4,14,6,10,1
PB-Alagoinha,2020-07-04,9,4,13,5,9,1
PB-Alagoinha,2020-07-05,8,4,12,5,8,1
PB-Alagoinha,2020-07-06,7,3,11,5,8,1
PB-Alagoinha,2020-07-07,7,2,10,4,7,0.99
PB-Alagoinha,2020-07-08,7,2,10,4,7,0.99
PB-Alagoinha,2020-07-09,7,3,11,5,8,0.99
PB-Alagoinha,2020-07-10,7,3,11,5,8,0.99
PB-Alagoinha,2020-07-11,7,3,11,5,8,0.98
PB-Alagoinha,2020-07-12,8,3,12,6,9,0.98
PB-Alagoinha,2020-07-13,8,3,12,6,9,0.97
PB-Alagoinha,2020-07-14,9,3,13,5,9,0.96
PB-Alagoinha,2020-07-15,10,5,15,7,11,0.95
PB-Alagoinha,2020-07-16,11,6,17,9,13,0.93
PB-Alagoinha,2020-07-17,13,6,19,9,14,0.92
PB-Alagoinha,2020-07-18,14,7,20,10,15,0.89
PB-Alagoinha,2020-07-19,15,7,22,10,16,0.86
PB-Alagoinha,2020-07-20,17,8,24,12,18,0.82
PB-Alagoinha,2020-07-21,18,9,27,12,19,0.77
PB-Alhandra,2020-03-15,1,1,1,1,1,1
PB-Alhandra,2020-03-16,0,0,0,0,0,1
PB-Alhandra,2020-03-17,0.5,0,1,0,1,1
PB-Alhandra,2020-03-18,0,0,0,0,0,1
PB-Alhandra,2020-03-19,0,0,0,0,0,1
PB-Alhandra,2020-03-20,0,0,1,0,0,1
PB-Alhandra,2020-03-21,0,0,1,0,0,1
PB-Alhandra,2020-03-22,0,0,0,0,0,1
PB-Alhandra,2020-03-23,0,0,1,0,0,1
PB-Alhandra,2020-03-24,0,0,1,0,0,1
PB-Alhandra,2020-03-25,0,0,1,0,0,1
PB-Alhandra,2020-03-26,0,0,1,0,0,1
PB-Alhandra,2020-03-27,0,0,1,0,0,1
PB-Alhandra,2020-03-28,0,0,1,0,0,1
PB-Alhandra,2020-03-29,0,0,0,0,0,1
PB-Alhandra,2020-03-30,0,0,1,0,0,1
PB-Alhandra,2020-03-31,0,0,1,0,0,1
PB-Alhandra,2020-04-01,0,0,1,0,0,1
PB-Alhandra,2020-04-02,0,0,1,0,0,1
PB-Alhandra,2020-04-03,0,0,1,0,0,1
PB-Alhandra,2020-04-04,0,0,1,0,0,1
PB-Alhandra,2020-04-05,0,0,1,0,0,1
PB-Alhandra,2020-04-06,0,0,1,0,0,1
PB-Alhandra,2020-04-07,0,0,1,0,0,1
PB-Alhandra,2020-04-08,0,0,1,0,0,1
PB-Alhandra,2020-04-09,0,0,1,0,0,1
PB-Alhandra,2020-04-10,0,0,1,0,0,1
PB-Alhandra,2020-04-11,0,0,1,0,0,1
PB-Alhandra,2020-04-12,0,0,1,0,0,1
PB-Alhandra,2020-04-13,0,0,1,0,0,1
PB-Alhandra,2020-04-14,0,0,1,0,0,1
PB-Alhandra,2020-04-15,0,0,2,0,0,1
PB-Alhandra,2020-04-16,0,0,2,0,0,1
PB-Alhandra,2020-04-17,1,0,2,0,1,1
PB-Alhandra,2020-04-18,1,0,2,0,1,1
PB-Alhandra,2020-04-19,1,0,2,0,1,1
PB-Alhandra,2020-04-20,1,0,2,0,1,1
PB-Alhandra,2020-04-21,1,0,3,0,1,1
PB-Alhandra,2020-04-22,1,0,3,0,1,1
PB-Alhandra,2020-04-23,2,0,4,1,2,1
PB-Alhandra,2020-04-24,2,0,4,1,2,1
PB-Alhandra,2020-04-25,2,0,4,1,2,1
PB-Alhandra,2020-04-26,2,0,5,0,2,1
PB-Alhandra,2020-04-27,3,0,5,1,3,1
PB-Alhandra,2020-04-28,3,0,5,1,3,1
PB-Alhandra,2020-04-29,3,0,5,1,3,1
PB-Alhandra,2020-04-30,3,1,6,1,3,1
PB-Alhandra,2020-05-01,4,1,6,2,4,1
PB-Alhandra,2020-05-02,4,1,6,2,4,1
PB-Alhandra,2020-05-03,4,1,7,2,4,1
PB-Alhandra,2020-05-04,4,1,7,2,4,1
PB-Alhandra,2020-05-05,4,1,7,2,4,1
PB-Alhandra,2020-05-06,4,1,7,2,4,1
PB-Alhandra,2020-05-07,4,1,7,2,4,1
PB-Alhandra,2020-05-08,4,1,7,3,5,1
PB-Alhandra,2020-05-09,4,1,7,2,4,1
PB-Alhandra,2020-05-10,4,1,7,3,5,1
PB-Alhandra,2020-05-11,4,1,7,3,5,1
PB-Alhandra,2020-05-12,5,2,8,3,5,1
PB-Alhandra,2020-05-13,5,1,8,2,5,1
PB-Alhandra,2020-05-14,6,2,9,3,6,1
PB-Alhandra,2020-05-15,6,2,10,3,6,1
PB-Alhandra,2020-05-16,7,2,10,4,7,1
PB-Alhandra,2020-05-17,7,3,11,5,8,1
PB-Alhandra,2020-05-18,8,3,12,5,8,1
PB-Alhandra,2020-05-19,8,4,12,6,9,1
PB-Alhandra,2020-05-20,9,3,12,5,9,1
PB-Alhandra,2020-05-21,9,4,13,7,10,1
PB-Alhandra,2020-05-22,8,3,12,6,9,1
PB-Alhandra,2020-05-23,8,3,12,6,9,1
PB-Alhandra,2020-05-24,8,4,12,5,8,1
PB-Alhandra,2020-05-25,7,3,11,5,8,1
PB-Alhandra,2020-05-26,7,3,11,5,8,1
PB-Alhandra,2020-05-27,7,3,10,4,7,1
PB-Alhandra,2020-05-28,7,3,11,5,8,1
PB-Alhandra,2020-05-29,7,2,10,4,7,1
PB-Alhandra,2020-05-30,7,3,11,4,7,1
PB-Alhandra,2020-05-31,7,3,11,4,7,1
PB-Alhandra,2020-06-01,6,2,10,4,7,1
PB-Alhandra,2020-06-02,6,2,10,3,6,1
PB-Alhandra,2020-06-03,6,1,9,3,6,1
PB-Alhandra,2020-06-04,6,3,10,3,6,1
PB-Alhandra,2020-06-05,6,2,9,3,6,1
PB-Alhandra,2020-06-06,6,2,9,3,6,1
PB-Alhandra,2020-06-07,6,2,9,3,6,1
PB-Alhandra,2020-06-08,6,3,10,3,6,1
PB-Alhandra,2020-06-09,6,2,9,3,6,1
PB-Alhandra,2020-06-10,6,2,9,3,6,1
PB-Alhandra,2020-06-11,5,2,9,3,6,1
PB-Alhandra,2020-06-12,5,2,9,4,6,1
PB-Alhandra,2020-06-13,5,2,9,4,6,1
PB-Alhandra,2020-06-14,5,1,8,4,6,1
PB-Alhandra,2020-06-15,5,2,9,2,5,1
PB-Alhandra,2020-06-16,5,2,8,4,6,1
PB-Alhandra,2020-06-17,5,2,9,2,5,1
PB-Alhandra,2020-06-18,5,2,9,3,6,1
PB-Alhandra,2020-06-19,6,2,9,3,6,1
PB-Alhandra,2020-06-20,6,3,10,4,7,1
PB-Alhandra,2020-06-21,6,3,10,4,7,1
PB-Alhandra,2020-06-22,7,2,10,4,7,1
PB-Alhandra,2020-06-23,7,2,11,5,8,1
PB-Alhandra,2020-06-24,7,4,12,5,8,1
PB-Alhandra,2020-06-25,7,3,11,5,8,1
PB-Alhandra,2020-06-26,8,4,12,6,9,1
PB-Alhandra,2020-06-27,8,3,12,5,8,1
PB-Alhandra,2020-06-28,8,4,12,6,9,1
PB-Alhandra,2020-06-29,8,2,11,5,8,1
PB-Alhandra,2020-06-30,8,3,11,5,8,1
PB-Alhandra,2020-07-01,8,2,11,5,8,1
PB-Alhandra,2020-07-02,8,4,12,5,8,1
PB-Alhandra,2020-07-03,8,3,12,6,9,1
PB-Alhandra,2020-07-04,8,4,12,7,10,1
PB-Alhandra,2020-07-05,9,4,13,6,9,0.99
PB-Alhandra,2020-07-06,9,4,13,7,10,0.99
PB-Alhandra,2020-07-07,9,4,13,7,10,0.99
PB-Alhandra,2020-07-08,8,3,12,7,10,0.99
PB-Alhandra,2020-07-09,8,3,12,6,9,0.98
PB-Alhandra,2020-07-10,8,3,12,5,8,0.98
PB-Alhandra,2020-07-11,7,2,11,5,8,0.97
PB-Alhandra,2020-07-12,7,3,11,5,8,0.97
PB-Alhandra,2020-07-13,8,2,11,5,8,0.96
PB-Alhandra,2020-07-14,8,3,12,6,9,0.94
PB-Alhandra,2020-07-15,9,3,13,5,9,0.93
PB-Alhandra,2020-07-16,10,4,15,6,10,0.91
PB-Alhandra,2020-07-17,11,6,17,8,12,0.88
PB-Alhandra,2020-07-18,12,6,18,10,14,0.85
PB-Alhandra,2020-07-19,14,7,21,10,15,0.81
PB-Alhandra,2020-07-20,15,7,23,10,16,0.76
PB-Areia,2020-03-14,1,1,1,1,1,1
PB-Areia,2020-03-15,0,0,0,0,0,1
PB-Areia,2020-03-16,0,0,0,0,0,1
PB-Areia,2020-03-17,0,0,0,0,0,1
PB-Areia,2020-03-18,0,0,0,0,0,1
PB-Areia,2020-03-19,0,0,0,0,0,1
PB-Areia,2020-03-20,0,0,0,0,0,1
PB-Areia,2020-03-21,0,0,0,0,0,1
PB-Areia,2020-03-22,0,0,0,0,0,1
PB-Areia,2020-03-23,1,0,1,1,1,1
PB-Areia,2020-03-24,0,0,0,0,0,1
PB-Areia,2020-03-25,0,0,1,0,0,1
PB-Areia,2020-03-26,0,0,1,0,0,1
PB-Areia,2020-03-27,0,0,1,0,0,1
PB-Areia,2020-03-28,0,0,1,0,0,1
PB-Areia,2020-03-29,0,0,1,0,0,1
PB-Areia,2020-03-30,0,0,1,0,0,1
PB-Areia,2020-03-31,0,0,1,0,0,1
PB-Areia,2020-04-01,0,0,1,0,0,1
PB-Areia,2020-04-02,0,0,1,0,0,1
PB-Areia,2020-04-03,0,0,1,0,0,1
PB-Areia,2020-04-04,0,0,1,0,0,1
PB-Areia,2020-04-05,0,0,1,0,0,1
PB-Areia,2020-04-06,0,0,1,0,0,1
PB-Areia,2020-04-07,0,0,1,0,0,1
PB-Areia,2020-04-08,0,0,1,0,0,1
PB-Areia,2020-04-09,0,0,1,0,0,1
PB-Areia,2020-04-10,0,0,1,0,0,1
PB-Areia,2020-04-11,0,0,1,0,0,1
PB-Areia,2020-04-12,0,0,1,0,0,1
PB-Areia,2020-04-13,0,0,1,0,0,1
PB-Areia,2020-04-14,0,0,1,0,0,1
PB-Areia,2020-04-15,0,0,1,0,0,1
PB-Areia,2020-04-16,0,0,1,0,0,1
PB-Areia,2020-04-17,0,0,1,0,0,1
PB-Areia,2020-04-18,0,0,1,0,0,1
PB-Areia,2020-04-19,0,0,1,0,0,1
PB-Areia,2020-04-20,0,0,1,0,0,1
PB-Areia,2020-04-21,0,0,1,0,0,1
PB-Areia,2020-04-22,0,0,1,0,0,1
PB-Areia,2020-04-23,0,0,1,0,0,1
PB-Areia,2020-04-24,0,0,1,0,0,1
PB-Areia,2020-04-25,0,0,1,0,0,1
PB-Areia,2020-04-26,0,0,2,0,0,1
PB-Areia,2020-04-27,0,0,2,0,0,1
PB-Areia,2020-04-28,1,0,2,0,1,1
PB-Areia,2020-04-29,1,0,2,0,1,1
PB-Areia,2020-04-30,1,0,2,0,1,1
PB-Areia,2020-05-01,1,0,2,0,1,1
PB-Areia,2020-05-02,1,0,3,0,1,1
PB-Areia,2020-05-03,1,0,3,0,1,1
PB-Areia,2020-05-04,1,0,3,0,1,1
PB-Areia,2020-05-05,2,0,3,1,2,1
PB-Areia,2020-05-06,2,0,4,1,2,1
PB-Areia,2020-05-07,2,0,4,1,2,1
PB-Areia,2020-05-08,2,0,5,0,2,1
PB-Areia,2020-05-09,2,1,5,2,3,1
PB-Areia,2020-05-10,3,0,5,1,3,1
PB-Areia,2020-05-11,3,0,5,1,3,1
PB-Areia,2020-05-12,3,0,5,1,3,1
PB-Areia,2020-05-13,3,0,5,1,3,1
PB-Areia,2020-05-14,3,0,5,1,3,1
PB-Areia,2020-05-15,3,0,5,1,3,1
PB-Areia,2020-05-16,3,0,5,1,3,1
PB-Areia,2020-05-17,2,0,5,0,2,1
PB-Areia,2020-05-18,2,0,5,0,2,1
PB-Areia,2020-05-19,2,1,5,0,2,1
PB-Areia,2020-05-20,2,0,5,0,2,1
PB-Areia,2020-05-21,3,0,5,1,3,1
PB-Areia,2020-05-22,3,0,5,1,3,1
PB-Areia,2020-05-23,3,0,5,1,3,1
PB-Areia,2020-05-24,3,0,5,1,3,1
PB-Areia,2020-05-25,3,0,5,1,3,1
PB-Areia,2020-05-26,3,0,5,1,3,1
PB-Areia,2020-05-27,3,0,5,1,3,1
PB-Areia,2020-05-28,3,1,6,1,3,1
PB-Areia,2020-05-29,3,1,6,1,3,1
PB-Areia,2020-05-30,3,1,6,1,3,1
PB-Areia,2020-05-31,3,1,6,1,3,1
PB-Areia,2020-06-01,3,0,6,2,4,1
PB-Areia,2020-06-02,4,1,6,2,4,1
PB-Areia,2020-06-03,3,1,6,2,4,1
PB-Areia,2020-06-04,4,1,6,2,4,1
PB-Areia,2020-06-05,4,1,6,2,4,1
PB-Areia,2020-06-06,4,1,6,2,4,1
PB-Areia,2020-06-07,3,1,6,1,3,1
PB-Areia,2020-06-08,3,1,6,1,3,1
PB-Areia,2020-06-09,3,1,6,1,3,1
PB-Areia,2020-06-10,3,1,6,1,3,1
PB-Areia,2020-06-11,3,1,6,1,3,1
PB-Areia,2020-06-12,3,1,6,1,3,1
PB-Areia,2020-06-13,3,1,6,1,3,1
PB-Areia,2020-06-14,3,1,6,2,4,1
PB-Areia,2020-06-15,4,1,6,2,4,1
PB-Areia,2020-06-16,4,0,6,2,4,1
PB-Areia,2020-06-17,4,1,7,2,4,1
PB-Areia,2020-06-18,4,1,7,2,4,1
PB-Areia,2020-06-19,4,1,7,2,4,1
PB-Areia,2020-06-20,4,1,7,2,4,1
PB-Areia,2020-06-21,4,1,7,2,4,1
