"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-26,"nowcast",1,1,1,1,1,1,"CE-Fortaleza"
2020-01-27,"nowcast",0,0,0,0,0,0,"CE-Fortaleza"
2020-01-28,"nowcast",0,1,0,1,0.5,0.5,"CE-Fortaleza"
2020-01-29,"nowcast",0,1,0,0,0,0.333333333333333,"CE-Fortaleza"
2020-01-30,"nowcast",0,1,0,0,0,0.4,"CE-Fortaleza"
2020-01-31,"nowcast",0,1,0,0,0,0.166666666666667,"CE-Fortaleza"
2020-02-01,"nowcast",0,1,0,0,0,0.375,"CE-Fortaleza"
2020-02-02,"nowcast",0,1,0,0,0,0.333333333333333,"CE-Fortaleza"
2020-02-03,"nowcast",0,1,0,0,0,0.285714285714286,"CE-Fortaleza"
2020-02-04,"nowcast",0,1,0,0,0,0.3125,"CE-Fortaleza"
2020-02-05,"nowcast",0,1,0,0,0,0.391304347826087,"CE-Fortaleza"
2020-02-06,"nowcast",0,1,0,0,0,0.296296296296296,"CE-Fortaleza"
2020-02-07,"nowcast",0,1,0,0,0,0.25,"CE-Fortaleza"
2020-02-08,"nowcast",0,1,0,0,0,0.236842105263158,"CE-Fortaleza"
2020-02-09,"nowcast",0,1,0,0,0,0.408163265306122,"CE-Fortaleza"
2020-02-10,"nowcast",0,1,0,0,0,0.328125,"CE-Fortaleza"
2020-02-11,"nowcast",0,1,0,0,0,0.375,"CE-Fortaleza"
2020-02-12,"nowcast",0,1,0,0,0,0.306122448979592,"CE-Fortaleza"
2020-02-13,"nowcast",0,1,0,0,0,0.267857142857143,"CE-Fortaleza"
2020-02-14,"nowcast",0,1,0,0,0,0.293233082706767,"CE-Fortaleza"
2020-02-15,"nowcast",0,1,0,0,0,0.349112426035503,"CE-Fortaleza"
2020-02-16,"nowcast",0,1,0,0,0,0.326732673267327,"CE-Fortaleza"
2020-02-17,"nowcast",0,1,0,0,0,0.259911894273128,"CE-Fortaleza"
2020-02-18,"nowcast",0,1,0,0,0,0.287878787878788,"CE-Fortaleza"
2020-02-19,"nowcast",0,1,0,0,0,0.294498381877023,"CE-Fortaleza"
2020-02-20,"nowcast",0,1,0,0,0,0.340782122905028,"CE-Fortaleza"
2020-02-21,"nowcast",0,1,0,0,0,0.304455445544554,"CE-Fortaleza"
2020-02-22,"nowcast",0,1,0,0,0,0.360619469026549,"CE-Fortaleza"
2020-02-23,"nowcast",0,1,0,0,0,0.37721021611002,"CE-Fortaleza"
2020-02-24,"nowcast",0,1,0,0,0,0.406028368794326,"CE-Fortaleza"
2020-02-25,"nowcast",0,1,0,0,0,0.37220447284345,"CE-Fortaleza"
2020-02-26,"nowcast",0,1,0,0,0,0.463450292397661,"CE-Fortaleza"
2020-02-27,"nowcast",0,1,0,0,0,0.496607869742198,"CE-Fortaleza"
2020-02-28,"nowcast",0,1,0,0,0,0.527458492975734,"CE-Fortaleza"
