"date","type","bottom","top","lower","upper","median","mean","region"
2020-03-02,"nowcast",1,1,1,1,1,1,"MA-Bacabal"
2020-03-03,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-04,"nowcast",0,1,0,1,0.5,0.5,"MA-Bacabal"
2020-03-05,"nowcast",0,1,0,0,0,0.333333333333333,"MA-Bacabal"
2020-03-06,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-07,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-08,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-09,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-10,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-11,"nowcast",0,1,0,0,0,0.4,"MA-Bacabal"
2020-03-12,"nowcast",0,1,0,0,0,0.285714285714286,"MA-Bacabal"
2020-03-13,"nowcast",0,0,0,0,0,0,"MA-Bacabal"
2020-03-14,"nowcast",0,1,1,1,1,0.6,"MA-Bacabal"
2020-03-15,"nowcast",0,1,0,0,0,0.428571428571429,"MA-Bacabal"
2020-03-16,"nowcast",0,1,0,0,0,0.285714285714286,"MA-Bacabal"
2020-03-17,"nowcast",0,1,0,0,0,0.15625,"MA-Bacabal"
2020-03-18,"nowcast",0,1,0,0,0,0.292682926829268,"MA-Bacabal"
2020-03-19,"nowcast",0,1,0,0,0,0.259259259259259,"MA-Bacabal"
2020-03-20,"nowcast",0,1,0,0,0,0.203125,"MA-Bacabal"
2020-03-21,"nowcast",0,1,0,0,0,0.253164556962025,"MA-Bacabal"
2020-03-22,"nowcast",0,1,0,0,0,0.39047619047619,"MA-Bacabal"
2020-03-23,"nowcast",0,1,0,0,0,0.209677419354839,"MA-Bacabal"
2020-03-24,"nowcast",0,1,0,0,0,0.341463414634146,"MA-Bacabal"
2020-03-25,"nowcast",0,1,0,0,0,0.339901477832512,"MA-Bacabal"
2020-03-26,"nowcast",0,1,0,0,0,0.310483870967742,"MA-Bacabal"
2020-03-27,"nowcast",0,1,0,0,0,0.346278317152104,"MA-Bacabal"
2020-03-28,"nowcast",0,1,0,0,0,0.352785145888594,"MA-Bacabal"
2020-03-29,"nowcast",0,1,0,0,0,0.340807174887892,"MA-Bacabal"
2020-03-30,"nowcast",0,1,0,0,0,0.402621722846442,"MA-Bacabal"
2020-03-31,"nowcast",0,1,0,0,0,0.411382113821138,"MA-Bacabal"
2020-04-01,"nowcast",0,1,0,0,0,0.435171385991058,"MA-Bacabal"
2020-04-02,"nowcast",0,1,0,0,0,0.49669749009247,"MA-Bacabal"
2020-04-03,"nowcast",0,1,0,0,0,0.568484848484848,"MA-Bacabal"
2020-04-04,"nowcast",0,2,0,0,0,0.623863636363636,"MA-Bacabal"
2020-04-05,"nowcast",0,2,0,1,1,0.741657696447793,"MA-Bacabal"
2020-04-06,"nowcast",0,2,0,1,1,0.80564263322884,"MA-Bacabal"
2020-04-07,"nowcast",0,2,0,1,1,1.0234693877551,"MA-Bacabal"
2020-04-08,"nowcast",0,3,0,1,1,1.16076845298281,"MA-Bacabal"
2020-04-09,"nowcast",0,3,0,1,1,1.24949899799599,"MA-Bacabal"
2020-04-10,"nowcast",0,3,0,1,1,1.409,"MA-Bacabal"
2020-04-11,"nowcast",0,3,0,1,1,1.568,"MA-Bacabal"
2020-04-12,"nowcast",0,3,0,1,1,1.588,"MA-Bacabal"
2020-04-13,"nowcast",0,3,1,2,2,1.732,"MA-Bacabal"
2020-04-14,"nowcast",0,4,1,2,2,2.033,"MA-Bacabal"
2020-04-15,"nowcast",0,4,1,2,2,2.197,"MA-Bacabal"
2020-04-16,"nowcast",0,5,0,2,2,2.461,"MA-Bacabal"
2020-04-17,"nowcast",0,5,1,3,3,2.702,"MA-Bacabal"
2020-04-18,"nowcast",0,5,1,3,3,3.017,"MA-Bacabal"
2020-04-19,"nowcast",1,6,1,3,3,3.341,"MA-Bacabal"
2020-04-20,"nowcast",0,6,2,4,3,3.601,"MA-Bacabal"
2020-04-21,"nowcast",0,6,2,4,4,3.834,"MA-Bacabal"
2020-04-22,"nowcast",1,7,2,4,4,3.99,"MA-Bacabal"
2020-04-23,"nowcast",1,7,2,4,4,3.919,"MA-Bacabal"
