"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-28,"nowcast",1,1,1,1,1,1,"Bahia"
2020-01-29,"nowcast",0,0,0,0,0,0,"Bahia"
2020-01-30,"nowcast",0,1,0,1,0.5,0.5,"Bahia"
2020-01-31,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-01,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-02,"nowcast",0,0,0,0,0,0,"Bahia"
2020-02-03,"nowcast",0,1,0,0,0,0.333333333333333,"Bahia"
2020-02-04,"nowcast",0,1,0,1,0.5,0.5,"Bahia"
2020-02-05,"nowcast",0,1,0,0,0,0.333333333333333,"Bahia"
2020-02-06,"nowcast",0,1,0,0,0,0.384615384615385,"Bahia"
2020-02-07,"nowcast",0,1,0,1,0.5,0.5,"Bahia"
2020-02-08,"nowcast",0,1,0,0,0,0.115384615384615,"Bahia"
2020-02-09,"nowcast",0,1,0,0,0,0.285714285714286,"Bahia"
2020-02-10,"nowcast",0,1,0,0,0,0.36,"Bahia"
2020-02-11,"nowcast",0,1,0,0,0,0.4,"Bahia"
2020-02-12,"nowcast",0,1,0,0,0,0.258426966292135,"Bahia"
2020-02-13,"nowcast",0,1,0,0,0,0.254545454545455,"Bahia"
2020-02-14,"nowcast",0,1,0,0,0,0.340425531914894,"Bahia"
2020-02-15,"nowcast",0,1,0,0,0,0.331491712707182,"Bahia"
2020-02-16,"nowcast",0,1,0,0,0,0.386666666666667,"Bahia"
2020-02-17,"nowcast",0,1,0,0,0,0.348148148148148,"Bahia"
2020-02-18,"nowcast",0,1,0,0,0,0.43952802359882,"Bahia"
2020-02-19,"nowcast",0,1,0,0,0,0.418316831683168,"Bahia"
2020-02-20,"nowcast",0,1,0,0,0,0.394957983193277,"Bahia"
2020-02-21,"nowcast",0,1,0,0,0,0.512544802867383,"Bahia"
2020-02-22,"nowcast",0,1,0,0,0,0.511700468018721,"Bahia"
2020-02-23,"nowcast",0,2,0,0,0,0.589235127478754,"Bahia"
2020-02-24,"nowcast",0,2,0,1,1,0.682802547770701,"Bahia"
2020-02-25,"nowcast",0,2,0,1,1,0.754959159859977,"Bahia"
2020-02-26,"nowcast",0,2,0,1,1,0.909799554565702,"Bahia"
2020-02-27,"nowcast",0,2,0,1,1,0.997860962566845,"Bahia"
2020-02-28,"nowcast",0,3,0,1,1,1.20539419087137,"Bahia"
2020-02-29,"nowcast",0,3,0,1,1,1.42014242115972,"Bahia"
2020-03-01,"nowcast",0,4,1,2,2,1.74446680080483,"Bahia"
2020-03-02,"nowcast",0,4,1,2,2,2.04104104104104,"Bahia"
2020-03-03,"nowcast",0,5,0,2,2,2.419,"Bahia"
2020-03-04,"nowcast",0,5,1,3,3,2.987,"Bahia"
2020-03-05,"nowcast",0,6,1,3,3,3.442,"Bahia"
2020-03-06,"nowcast",1,7,2,4,4,3.948,"Bahia"
2020-03-07,"nowcast",1,8,2,5,5,4.725,"Bahia"
2020-03-08,"nowcast",1,9,3,6,5,5.619,"Bahia"
2020-03-09,"nowcast",1,10,4,7,6,6.52,"Bahia"
