"date","type","bottom","top","lower","upper","median","mean","region"
2020-01-16,"nowcast",1,1,1,1,1,1,"São Paulo"
2020-01-17,"nowcast",0,0,0,0,0,0,"São Paulo"
2020-01-18,"nowcast",0,0,0,0,0,0,"São Paulo"
2020-01-19,"nowcast",0,0,0,0,0,0,"São Paulo"
2020-01-20,"nowcast",0,0,0,0,0,0,"São Paulo"
2020-01-21,"nowcast",0,1,1,1,1,0.666666666666667,"São Paulo"
2020-01-22,"nowcast",0,1,0,1,0.5,0.5,"São Paulo"
2020-01-23,"nowcast",0,1,0,0,0,0.142857142857143,"São Paulo"
2020-01-24,"nowcast",0,1,1,1,1,0.583333333333333,"São Paulo"
2020-01-25,"nowcast",0,1,0,0,0,0.45,"São Paulo"
2020-01-26,"nowcast",0,1,0,0,0,0.419354838709677,"São Paulo"
2020-01-27,"nowcast",0,1,0,0,0,0.341463414634146,"São Paulo"
2020-01-28,"nowcast",0,1,0,0,0,0.25,"São Paulo"
2020-01-29,"nowcast",0,1,0,0,0,0.206896551724138,"São Paulo"
2020-01-30,"nowcast",0,1,0,0,0,0.414634146341463,"São Paulo"
2020-01-31,"nowcast",0,1,0,0,0,0.375,"São Paulo"
2020-02-01,"nowcast",0,1,0,0,0,0.321167883211679,"São Paulo"
2020-02-02,"nowcast",0,1,0,0,0,0.298136645962733,"São Paulo"
2020-02-03,"nowcast",0,1,0,0,0,0.37378640776699,"São Paulo"
2020-02-04,"nowcast",0,1,0,0,0,0.29535864978903,"São Paulo"
2020-02-05,"nowcast",0,1,0,0,0,0.340425531914894,"São Paulo"
2020-02-06,"nowcast",0,1,0,0,0,0.308868501529052,"São Paulo"
2020-02-07,"nowcast",0,1,0,0,0,0.407008086253369,"São Paulo"
2020-02-08,"nowcast",0,1,0,0,0,0.410958904109589,"São Paulo"
2020-02-09,"nowcast",0,1,0,0,0,0.443089430894309,"São Paulo"
2020-02-10,"nowcast",0,1,0,0,0,0.447897623400366,"São Paulo"
2020-02-11,"nowcast",0,1,0,0,0,0.488562091503268,"São Paulo"
2020-02-12,"nowcast",0,1,0,0,0,0.539375928677563,"São Paulo"
2020-02-13,"nowcast",0,1,0,0,0,0.560941828254848,"São Paulo"
2020-02-14,"nowcast",0,2,0,0,0,0.604113110539846,"São Paulo"
2020-02-15,"nowcast",0,2,0,0,0,0.648192771084337,"São Paulo"
2020-02-16,"nowcast",0,2,0,0,0,0.716417910447761,"São Paulo"
2020-02-17,"nowcast",0,2,0,1,1,0.841758241758242,"São Paulo"
2020-02-18,"nowcast",0,2,0,1,1,0.955176093916756,"São Paulo"
2020-02-19,"nowcast",0,3,0,1,1,1.11458333333333,"São Paulo"
2020-02-20,"nowcast",0,3,0,1,1,1.21296296296296,"São Paulo"
2020-02-21,"nowcast",0,3,0,1,1,1.35743380855397,"São Paulo"
2020-02-22,"nowcast",0,4,0,1,1,1.61957618567104,"São Paulo"
2020-02-23,"nowcast",0,4,0,2,2,1.97788944723618,"São Paulo"
2020-02-24,"nowcast",0,5,0,2,2,2.17251755265797,"São Paulo"
2020-02-25,"nowcast",0,5,0,2,2,2.48948948948949,"São Paulo"
2020-02-26,"nowcast",0,6,0,2,2,2.824,"São Paulo"
2020-02-27,"nowcast",0,6,1,3,3,3.355,"São Paulo"
2020-02-28,"nowcast",0,7,2,4,3,3.657,"São Paulo"
2020-02-29,"nowcast",1,8,1,4,4,4.163,"São Paulo"
2020-03-01,"nowcast",1,9,2,5,5,4.861,"São Paulo"
2020-03-02,"nowcast",0,9,2,5,5,5.4,"São Paulo"
2020-03-03,"nowcast",1,10,2,6,6,6.218,"São Paulo"
2020-03-04,"nowcast",2,12,3,7,7,7.028,"São Paulo"
2020-03-05,"nowcast",2,13,5,9,8,8.047,"São Paulo"
2020-03-06,"nowcast",2,14,7,11,9,8.937,"São Paulo"
2020-03-07,"nowcast",4,16,5,10,10,9.953,"São Paulo"
2020-03-08,"nowcast",4,17,7,12,11,11.071,"São Paulo"
2020-03-09,"nowcast",4,18,7,13,12,12.296,"São Paulo"
2020-03-10,"nowcast",5,20,8,14,13,13.83,"São Paulo"
2020-03-11,"nowcast",5,22,10,16,15,15.439,"São Paulo"
2020-03-12,"nowcast",7,25,10,17,17,17.162,"São Paulo"
2020-03-13,"nowcast",11,28,12,19,18,18.634,"São Paulo"
2020-03-14,"nowcast",11,30,14,22,20,20.655,"São Paulo"
2020-03-15,"nowcast",11,31,17,24,22,22.607,"São Paulo"
2020-03-16,"nowcast",14,34,17,25,24,24.325,"São Paulo"
2020-03-17,"nowcast",15,36,18,27,26,26.369,"São Paulo"
2020-03-18,"nowcast",17,39,23,32,28,28.502,"São Paulo"
2020-03-19,"nowcast",18,42,23,33,31,31.172,"São Paulo"
2020-03-20,"nowcast",22,46,27,36,33,33.485,"São Paulo"
2020-03-21,"nowcast",23,47,28,38,35,35.772,"São Paulo"
2020-03-22,"nowcast",26,51,30,40,38,38.696,"São Paulo"
2020-03-23,"nowcast",29,54,33,43,41,41.462,"São Paulo"
2020-03-24,"nowcast",31,57,36,47,43,44.349,"São Paulo"
2020-03-25,"nowcast",31,60,39,49,46,46.748,"São Paulo"
2020-03-26,"nowcast",35,64,42,53,50,49.999,"São Paulo"
2020-03-27,"nowcast",40,68,46,57,53,53.112,"São Paulo"
2020-03-28,"nowcast",40,70,45,57,55,55.935,"São Paulo"
2020-03-29,"nowcast",40,71,52,63,59,58.612,"São Paulo"
2020-03-30,"nowcast",44,76,54,66,62,62.166,"São Paulo"
2020-03-31,"nowcast",47,79,59,72,64,64.731,"São Paulo"
2020-04-01,"nowcast",52,85,59,72,68,68.129,"São Paulo"
2020-04-02,"nowcast",53,87,63,76,71,71.309,"São Paulo"
2020-04-03,"nowcast",56,90,67,80,75,74.714,"São Paulo"
2020-04-04,"nowcast",61,97,72,86,78,78.164,"São Paulo"
2020-04-05,"nowcast",63,99,70,85,81,81.618,"São Paulo"
2020-04-06,"nowcast",66,103,74,89,84,84.846,"São Paulo"
2020-04-07,"nowcast",68,106,78,93,89,89.401,"São Paulo"
2020-04-08,"nowcast",75,112,86,102,93,93.193,"São Paulo"
2020-04-09,"nowcast",78,116,86,102,97,97.905,"São Paulo"
2020-04-10,"nowcast",82,122,92,108,102,102.728,"São Paulo"
2020-04-11,"nowcast",87,127,98,113,107,107.184,"São Paulo"
2020-04-12,"nowcast",92,132,99,116,111,111.279,"São Paulo"
2020-04-13,"nowcast",96,136,103,119,116,116.016,"São Paulo"
2020-04-14,"nowcast",101,143,109,125,120,120.244,"São Paulo"
2020-04-15,"nowcast",104,145,117,134,124,124.785,"São Paulo"
2020-04-16,"nowcast",108,148,120,136,129,129.706,"São Paulo"
2020-04-17,"nowcast",113,153,125,140,133,133.508,"São Paulo"
2020-04-18,"nowcast",114,154,129,145,137,137.055,"São Paulo"
2020-04-19,"nowcast",117,158,127,144,141,140.707,"São Paulo"
2020-04-20,"nowcast",123,163,131,148,143,143.196,"São Paulo"
2020-04-21,"nowcast",120,162,131,147,143,143.33,"São Paulo"
2020-04-22,"nowcast",123,164,133,150,144,144.909,"São Paulo"
2020-04-23,"nowcast",126,166,132,149,146,146.756,"São Paulo"
2020-04-24,"nowcast",125,168,136,153,148,148.358,"São Paulo"
2020-04-25,"nowcast",126,170,137,155,151,150.339,"São Paulo"
2020-04-26,"nowcast",131,174,139,156,152,152.201,"São Paulo"
2020-04-27,"nowcast",128,174,146,164,155,154.943,"São Paulo"
2020-04-28,"nowcast",134,180,149,167,159,158.817,"São Paulo"
2020-04-29,"nowcast",138,184,152,170,162,162.407,"São Paulo"
2020-04-30,"nowcast",142,189,156,174,166,166.544,"São Paulo"
2020-05-01,"nowcast",146,192,161,179,170.5,170.537,"São Paulo"
2020-05-02,"nowcast",148,195,161,180,173,173.691,"São Paulo"
2020-05-03,"nowcast",150,196,163,181,176,175.859,"São Paulo"
2020-05-04,"nowcast",152,198,166,185,177,177.72,"São Paulo"
2020-05-05,"nowcast",153,202,171,190,180,179.74,"São Paulo"
2020-05-06,"nowcast",159,205,173,190,183,182.824,"São Paulo"
2020-05-07,"nowcast",161,207,174,192,186,185.836,"São Paulo"
2020-05-08,"nowcast",163,211,175,195,190,189.891,"São Paulo"
2020-05-09,"nowcast",168,217,182,201,194,194.206,"São Paulo"
2020-05-10,"nowcast",170,218,181,202,196,196.639,"São Paulo"
2020-05-11,"nowcast",176,224,189,208,199,199.719,"São Paulo"
2020-05-12,"nowcast",176,224,190,210,201,201.772,"São Paulo"
2020-05-13,"nowcast",181,230,193,212,204,204.623,"São Paulo"
2020-05-14,"nowcast",180,229,194,213,207,206.969,"São Paulo"
2020-05-15,"nowcast",186,234,198,217,210,210.064,"São Paulo"
2020-05-16,"nowcast",186,234,202,222,212,212.521,"São Paulo"
2020-05-17,"nowcast",191,239,204,223,215,214.889,"São Paulo"
