"region","date","type","bottom","top","lower","upper","median","mean","std","prob_control"
"CE-Frecheirinha",2020-05-07,"nowcast",0.11023513836181,2.44413582897291,0.539948095732832,1.42053483785678,1.17189592008333,1.35792721924246,0.965773515911776,0.394300518134715
"CE-Frecheirinha",2020-05-08,"nowcast",0.15331630729307,2.43665966791994,0.646232885564294,1.47920515416936,1.18493500780459,1.35193452096483,0.857999733804748,0.380274442538593
"CE-Frecheirinha",2020-05-09,"nowcast",0.131547633997661,2.39717357590509,0.605041246766522,1.45268824536176,1.20497629420067,1.36405139579493,0.838880873882863,0.37027972027972
"CE-Frecheirinha",2020-05-10,"nowcast",0.213229482924644,2.32091125011311,0.641131500028589,1.42444446986964,1.14128711745269,1.28239100262392,0.778757150874556,0.408094435075885
"CE-Frecheirinha",2020-05-11,"nowcast",0.127260716764032,2.17536722892816,0.586545305908784,1.36089911346667,1.11051316474017,1.23951460873367,0.747020482538378,0.425369244135534
"CE-Frecheirinha",2020-05-12,"nowcast",0.154323175478643,2.16695476206099,0.54721663819083,1.31295888912597,1.08901906217449,1.23003718129985,0.758743421473931,0.440379637618637
"CE-Frecheirinha",2020-05-13,"nowcast",0.108657041387742,2.16255357643323,0.54385019542413,1.29733160046808,1.06199837008533,1.20450064229084,0.76142208023257,0.456118881118881
"CE-Frecheirinha",2020-05-14,"nowcast",0.120938857850125,2.08708924380284,0.51648668786588,1.27139449142117,1.05848593801046,1.17622864079311,0.719877772156585,0.46102877070619
"CE-Frecheirinha",2020-05-15,"nowcast",0.154424938958206,2.18527320090665,0.534076116944783,1.30203327720658,1.07090912196859,1.20771756466636,0.770028368047886,0.448521739130435
"CE-Frecheirinha",2020-05-16,"nowcast",0.110311553772833,2.18920155943333,0.557580440969058,1.3302963084301,1.09853687307767,1.2390979031443,0.750563400109658,0.428198433420366
"CE-Frecheirinha",2020-05-17,"nowcast",0.136320038898116,2.311942496308,0.64430948808847,1.40822949032518,1.1334738542189,1.29344186543716,0.803281240309422,0.409106830122592
"CE-Frecheirinha",2020-05-18,"nowcast",0.147721803187587,2.35229730004097,0.639446786275732,1.43411603600667,1.18597522460277,1.34312317745517,0.804422628728488,0.375270758122744
"CE-Frecheirinha",2020-05-19,"nowcast",0.252671081685449,2.42660736788076,0.707513134114809,1.50095977120625,1.20930532185931,1.34813465757336,0.756912011638314,0.359355416293644
"CE-Frecheirinha",2020-05-20,"nowcast",0.247957848298198,2.46124883299336,0.725362759514531,1.51518603816065,1.26650045671594,1.40706647431388,0.786889064785136,0.315857011915674
"CE-Frecheirinha",2020-05-21,"nowcast",0.285972792037283,2.39969815832851,0.788091670820666,1.56988293564008,1.29406942280983,1.40781143115359,0.730309060507937,0.301780693533271
"CE-Frecheirinha",2020-05-22,"nowcast",0.31165824487386,2.49340647556543,0.784677559280045,1.57496589981339,1.33690758547419,1.4656962928989,0.776524377964312,0.266231343283582
"CE-Frecheirinha",2020-05-23,"nowcast",0.462684428020659,2.63924146434278,0.818833736482887,1.59633766829871,1.3639093819857,1.50788754715742,0.779216688154344,0.246296296296296
"CE-Frecheirinha",2020-05-24,"nowcast",0.415662024609979,2.43717681256497,0.881641920539986,1.62339538382725,1.33882169494381,1.45953404849449,0.690289610540361,0.245446009389671
"CE-Frecheirinha",2020-05-25,"nowcast",0.394670923869982,2.38218920636951,0.855430736020266,1.58263690791195,1.34271690411795,1.44194846176057,0.681366543665552,0.250895381715363
"CE-Frecheirinha",2020-05-26,"nowcast",0.403645134414498,2.22227763559628,0.82506454094127,1.5045103230564,1.29043920895936,1.38028102868393,0.623079356579494,0.270833333333333
"CE-Frecheirinha",2020-05-27,"nowcast",0.364772604329387,2.08727097681205,0.774478919605602,1.43056795970309,1.20877724297052,1.28589118337486,0.569743771879474,0.329378531073446
"CE-Frecheirinha",2020-05-28,"nowcast",0.356878033070516,1.95503004766598,0.82860438246073,1.44247237195822,1.16925419991973,1.23029062682388,0.528435574649859,0.350622009569378
"CE-Frecheirinha",2020-05-29,"nowcast",0.345785666591235,1.88996000868534,0.746595936120764,1.34143548704383,1.123801783075,1.17059460821046,0.505077769960135,0.391863765373699
"CE-Frecheirinha",2020-05-30,"nowcast",0.390684588737533,1.97438103828094,0.789841280652272,1.38165794267497,1.13428743243022,1.19644863022293,0.534659615248501,0.379981114258735
"CE-Frecheirinha",2020-05-31,"nowcast",0.361453946741701,1.95701938018935,0.774814963580853,1.35664947275093,1.13520676831961,1.20384191698311,0.533755595636262,0.373724007561437
"CE-Frecheirinha",2020-06-01,"nowcast",0.442576444573486,2.01016005324638,0.750997688416859,1.3251683279892,1.14973721214993,1.22202090029561,0.524291523420233,0.355555555555556
"CE-Frecheirinha",2020-06-02,"nowcast",0.40508896715849,2.00436249466041,0.788020391220446,1.37437190983975,1.1748653760502,1.2530572226381,0.541727493931077,0.335714285714286
"CE-Frecheirinha",2020-06-03,"nowcast",0.490515015272241,2.10391593656491,0.843760616563226,1.4372164542616,1.21025977816714,1.29149581475346,0.547256418300026,0.31254752851711
"CE-Frecheirinha",2020-06-04,"nowcast",0.531321975709477,2.09845475397051,0.911013080238176,1.4732559524459,1.25012915720602,1.32299093358581,0.532275333629323,0.270029097963143
"CE-Frecheirinha",2020-06-05,"nowcast",0.545842964977006,2.1514374704707,0.898461872393463,1.48151711462078,1.27398776170356,1.35163203963462,0.523561467382781,0.241923076923077
