"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-01,"nowcast",1,1,1,1,1,1,"RN-Mossoró"
2020-02-02,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-03,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-04,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-05,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-06,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-07,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-08,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-09,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-10,"nowcast",0,1,0,1,0.5,0.5,"RN-Mossoró"
2020-02-11,"nowcast",0,0,0,0,0,0,"RN-Mossoró"
2020-02-12,"nowcast",0,1,0,1,0.5,0.5,"RN-Mossoró"
2020-02-13,"nowcast",0,1,0,0,0,0.2,"RN-Mossoró"
2020-02-14,"nowcast",0,1,0,0,0,0.166666666666667,"RN-Mossoró"
2020-02-15,"nowcast",0,1,0,0,0,0.142857142857143,"RN-Mossoró"
2020-02-16,"nowcast",0,1,0,0,0,0.3,"RN-Mossoró"
2020-02-17,"nowcast",0,1,0,0,0,0.285714285714286,"RN-Mossoró"
2020-02-18,"nowcast",0,1,0,0,0,0.1875,"RN-Mossoró"
2020-02-19,"nowcast",0,1,0,0,0,0.3,"RN-Mossoró"
2020-02-20,"nowcast",0,1,0,0,0,0.217391304347826,"RN-Mossoró"
2020-02-21,"nowcast",0,1,0,0,0,0.3,"RN-Mossoró"
2020-02-22,"nowcast",0,1,0,0,0,0.236842105263158,"RN-Mossoró"
2020-02-23,"nowcast",0,1,0,0,0,0.270833333333333,"RN-Mossoró"
2020-02-24,"nowcast",0,1,0,0,0,0.34375,"RN-Mossoró"
2020-02-25,"nowcast",0,1,0,0,0,0.345238095238095,"RN-Mossoró"
2020-02-26,"nowcast",0,1,0,0,0,0.323529411764706,"RN-Mossoró"
2020-02-27,"nowcast",0,1,0,0,0,0.325925925925926,"RN-Mossoró"
2020-02-28,"nowcast",0,1,0,0,0,0.335294117647059,"RN-Mossoró"
2020-02-29,"nowcast",0,1,0,0,0,0.346341463414634,"RN-Mossoró"
2020-03-01,"nowcast",0,1,0,0,0,0.319672131147541,"RN-Mossoró"
2020-03-02,"nowcast",0,1,0,0,0,0.352739726027397,"RN-Mossoró"
2020-03-03,"nowcast",0,1,0,0,0,0.442307692307692,"RN-Mossoró"
2020-03-04,"nowcast",0,1,0,0,0,0.369158878504673,"RN-Mossoró"
2020-03-05,"nowcast",0,1,0,0,0,0.453280318091451,"RN-Mossoró"
2020-03-06,"nowcast",0,1,0,0,0,0.476510067114094,"RN-Mossoró"
2020-03-07,"nowcast",0,1,0,0,0,0.504411764705882,"RN-Mossoró"
2020-03-08,"nowcast",0,1,0,0,0,0.522546419098143,"RN-Mossoró"
2020-03-09,"nowcast",0,2,0,0,0,0.582216808769793,"RN-Mossoró"
2020-03-10,"nowcast",0,2,0,1,1,0.682126696832579,"RN-Mossoró"
2020-03-11,"nowcast",0,2,0,1,1,0.804090419806243,"RN-Mossoró"
2020-03-12,"nowcast",0,2,0,1,1,0.95625,"RN-Mossoró"
2020-03-13,"nowcast",0,2,0,1,1,1.10725229826353,"RN-Mossoró"
2020-03-14,"nowcast",0,3,0,1,1,1.36666666666667,"RN-Mossoró"
2020-03-15,"nowcast",0,3,0,1,1,1.52404809619238,"RN-Mossoró"
2020-03-16,"nowcast",0,4,1,2,2,1.90080160320641,"RN-Mossoró"
2020-03-17,"nowcast",0,4,1,2,2,2.11611611611612,"RN-Mossoró"
2020-03-18,"nowcast",0,5,0,2,2,2.435,"RN-Mossoró"
2020-03-19,"nowcast",0,5,1,3,3,2.793,"RN-Mossoró"
2020-03-20,"nowcast",1,6,1,3,3,3.216,"RN-Mossoró"
2020-03-21,"nowcast",1,6,2,4,3,3.572,"RN-Mossoró"
2020-03-22,"nowcast",1,7,2,4,4,3.911,"RN-Mossoró"
2020-03-23,"nowcast",1,7,2,4,4,4.087,"RN-Mossoró"
2020-03-24,"nowcast",1,7,3,5,4,4.409,"RN-Mossoró"
2020-03-25,"nowcast",1,7,3,5,4,4.451,"RN-Mossoró"
2020-03-26,"nowcast",2,8,3,5,4,4.612,"RN-Mossoró"
2020-03-27,"nowcast",2,8,4,6,5,4.854,"RN-Mossoró"
2020-03-28,"nowcast",1,8,4,6,5,4.934,"RN-Mossoró"
2020-03-29,"nowcast",2,8,3,5,5,4.821,"RN-Mossoró"
2020-03-30,"nowcast",2,8,3,5,5,4.663,"RN-Mossoró"
2020-03-31,"nowcast",1,7,2,4,4,4.1,"RN-Mossoró"
2020-04-01,"nowcast",0,6,2,4,4,3.782,"RN-Mossoró"
2020-04-02,"nowcast",1,6,1,3,3,3.502,"RN-Mossoró"
2020-04-03,"nowcast",1,6,1,3,3,3.462,"RN-Mossoró"
2020-04-04,"nowcast",1,6,1,3,3,3.41,"RN-Mossoró"
2020-04-05,"nowcast",1,6,2,4,4,3.689,"RN-Mossoró"
2020-04-06,"nowcast",1,7,2,4,4,4.035,"RN-Mossoró"
2020-04-07,"nowcast",1,7,2,4,4,4.265,"RN-Mossoró"
2020-04-08,"nowcast",1,7,3,5,4,4.474,"RN-Mossoró"
2020-04-09,"nowcast",2,8,3,5,4,4.571,"RN-Mossoró"
2020-04-10,"nowcast",1,8,2,5,5,4.812,"RN-Mossoró"
2020-04-11,"nowcast",1,8,2,5,5,4.961,"RN-Mossoró"
2020-04-12,"nowcast",1,8,2,5,5,5.252,"RN-Mossoró"
2020-04-13,"nowcast",2,9,3,6,6,5.752,"RN-Mossoró"
2020-04-14,"nowcast",2,10,3,6,6,6.286,"RN-Mossoró"
2020-04-15,"nowcast",2,11,4,7,7,7.026,"RN-Mossoró"
2020-04-16,"nowcast",3,12,6,9,8,7.842,"RN-Mossoró"
2020-04-17,"nowcast",3,13,5,9,9,8.76,"RN-Mossoró"
2020-04-18,"nowcast",5,15,6,10,10,9.949,"RN-Mossoró"
2020-04-19,"nowcast",6,17,8,12,11,11.327,"RN-Mossoró"
2020-04-20,"nowcast",7,18,10,14,13,12.772,"RN-Mossoró"
2020-04-21,"nowcast",8,20,9,14,14,13.905,"RN-Mossoró"
2020-04-22,"nowcast",9,21,10,15,15,15.206,"RN-Mossoró"
2020-04-23,"nowcast",9,22,12,17,16,16.252,"RN-Mossoró"
2020-04-24,"nowcast",10,23,13,18,17,17.017,"RN-Mossoró"
2020-04-25,"nowcast",11,24,14,19,18,17.885,"RN-Mossoró"
2020-04-26,"nowcast",11,25,14,19,18,18.33,"RN-Mossoró"
2020-04-27,"nowcast",12,26,14,20,19,19.295,"RN-Mossoró"
2020-04-28,"nowcast",13,27,18,23,21,20.826,"RN-Mossoró"
2020-04-29,"nowcast",14,30,18,24,22,22.426,"RN-Mossoró"
2020-04-30,"nowcast",16,32,17,24,23,23.709,"RN-Mossoró"
2020-05-01,"nowcast",17,32,21,27,25,24.805,"RN-Mossoró"
2020-05-02,"nowcast",18,35,23,29,26,26.59,"RN-Mossoró"
2020-05-03,"nowcast",19,37,23,30,28,28.539,"RN-Mossoró"
2020-05-04,"nowcast",21,38,25,32,31,30.72,"RN-Mossoró"
2020-05-05,"nowcast",23,41,27,35,33,33.19,"RN-Mossoró"
2020-05-06,"nowcast",25,43,30,37,35,35.168,"RN-Mossoró"
2020-05-07,"nowcast",27,46,31,38,36,36.257,"RN-Mossoró"
2020-05-08,"nowcast",27,46,32,39,37,36.899,"RN-Mossoró"
2020-05-09,"nowcast",28,47,33,40,37,36.763,"RN-Mossoró"
2020-05-10,"nowcast",26,46,31,39,37,36.712,"RN-Mossoró"
2020-05-11,"nowcast",27,46,30,38,36,36.736,"RN-Mossoró"
2020-05-12,"nowcast",28,46,30,38,37,37.38,"RN-Mossoró"
2020-05-13,"nowcast",27,46,32,40,38,38.132,"RN-Mossoró"
2020-05-14,"nowcast",29,47,33,40,38,38.031,"RN-Mossoró"
2020-05-15,"nowcast",28,47,32,40,38,38.13,"RN-Mossoró"
2020-05-16,"nowcast",27,46,32,39,37,37.422,"RN-Mossoró"
2020-05-17,"nowcast",26,45,31,39,37,37.31,"RN-Mossoró"
2020-05-18,"nowcast",27,46,31,39,38,37.937,"RN-Mossoró"
2020-05-19,"nowcast",27,47,35,42,38,38.122,"RN-Mossoró"
2020-05-20,"nowcast",30,49,33,41,39,39.225,"RN-Mossoró"
2020-05-21,"nowcast",30,50,35,43,40,40.454,"RN-Mossoró"
2020-05-22,"nowcast",30,51,36,44,41,41.066,"RN-Mossoró"
2020-05-23,"nowcast",31,50,38,45,42,41.411,"RN-Mossoró"
2020-05-24,"nowcast",33,52,35,43,41,41.657,"RN-Mossoró"
2020-05-25,"nowcast",32,51,36,44,42,41.907,"RN-Mossoró"
2020-05-26,"nowcast",30,51,36,44,42,41.794,"RN-Mossoró"
2020-05-27,"nowcast",30,50,36,44,42,41.649,"RN-Mossoró"
2020-05-28,"nowcast",31,51,36,44,42,41.945,"RN-Mossoró"
2020-05-29,"nowcast",33,53,36,44,42,42.519,"RN-Mossoró"
2020-05-30,"nowcast",32,53,39,46,44,43.755,"RN-Mossoró"
2020-05-31,"nowcast",31,54,37,46,44,44.371,"RN-Mossoró"
2020-06-01,"nowcast",33,56,40,49,46,46.539,"RN-Mossoró"
2020-06-02,"nowcast",37,59,42,51,48,48.354,"RN-Mossoró"
2020-06-03,"nowcast",36,58,41,50,49,48.89,"RN-Mossoró"
