region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
AC,2020-05-30,nowcast,1,0.9,1.1,0.9,1,0.48
AC,2020-05-31,nowcast,1,0.9,1.1,1,1.1,0.33
AC,2020-06-01,nowcast,1,0.9,1.1,1,1.1,0.26
AC,2020-06-02,nowcast,1,0.9,1.1,1,1.1,0.26
AC,2020-06-03,nowcast,1,0.9,1.1,1,1,0.33
AC,2020-06-04,nowcast,1,0.9,1.1,1,1.1,0.43
AC,2020-06-05,nowcast,1,0.9,1.1,1,1,0.56
AC,2020-06-06,nowcast,1,0.9,1.1,0.9,1,0.7
AC,2020-06-07,nowcast,1,0.9,1,0.9,1,0.78
AC,2020-06-08,nowcast,1,0.9,1,0.9,1,0.84
AC,2020-06-09,nowcast,1,0.9,1,0.9,1,0.84
AC,2020-06-10,nowcast,1,0.9,1,0.9,1,0.82
AC,2020-06-11,nowcast,1,0.9,1.1,0.9,1,0.72
AC,2020-06-12,nowcast,1,0.9,1.1,0.9,1,0.6
AC,2020-06-13,nowcast,1,0.9,1.1,1,1,0.5
AC,2020-06-14,nowcast,1,0.9,1.1,1,1,0.47
AC,2020-06-15,nowcast,1,0.9,1.1,1,1,0.52
AC,2020-06-16,nowcast,1,0.9,1.1,1,1,0.59
AC,2020-06-17,nowcast,1,0.9,1.1,0.9,1,0.68
AC,2020-06-18,nowcast,1,0.9,1.1,0.9,1,0.7
AC,2020-06-19,nowcast,1,0.9,1.1,1,1,0.67
AC,2020-06-20,nowcast,1,0.9,1.1,0.9,1,0.63
AC,2020-06-21,nowcast,1,0.9,1.1,1,1,0.58
AC,2020-06-22,nowcast,1,0.9,1.1,1,1,0.6
AC,2020-06-23,nowcast,1,0.9,1.1,1,1,0.62
AC,2020-06-24,nowcast,1,0.9,1.1,1,1,0.62
AC,2020-06-25,nowcast,1,0.9,1.1,1,1,0.57
AC,2020-06-26,nowcast,1,0.9,1.1,1,1,0.5
AC,2020-06-27,nowcast,1,0.9,1.1,1,1,0.4
AC,2020-06-28,nowcast,1,0.9,1.1,1,1.1,0.33
AC,2020-06-29,forecast,1,0.9,1.1,1,1.1,0.41
AC,2020-06-30,forecast,1,0.9,1.1,1,1.1,0.43
AC,2020-07-01,forecast,1,0.9,1.2,1,1.1,0.41
AC,2020-07-02,forecast,1,0.9,1.2,0.9,1.1,0.43
AC,2020-07-03,forecast,1,0.9,1.2,1,1.1,0.42
AC,2020-07-04,forecast,1,0.9,1.2,0.9,1.1,0.44
AC,2020-07-05,forecast,1,0.9,1.2,1,1.1,0.43
AC,2020-07-06,forecast,1,0.9,1.2,0.9,1.1,0.44
AC,2020-07-07,forecast,1,0.9,1.2,1,1.1,0.43
AC,2020-07-08,forecast,1,0.9,1.2,0.9,1.1,0.42
AC,2020-07-09,forecast,1,0.8,1.2,0.9,1.1,0.44
AC,2020-07-10,forecast,1,0.8,1.2,0.9,1.1,0.43
AC,2020-07-11,forecast,1,0.8,1.2,0.9,1.1,0.44
AC,2020-07-12,forecast,1,0.8,1.2,0.9,1.1,0.44
AL,2020-04-05,nowcast,1.7,1.1,2.4,1.4,1.9,0.02
AL,2020-04-06,nowcast,1.7,1.2,2.4,1.4,1.9,0.01
AL,2020-04-07,nowcast,1.7,1.2,2.4,1.5,1.9,0
AL,2020-04-08,nowcast,1.7,1.2,2.3,1.5,1.9,0
AL,2020-04-09,nowcast,1.7,1.3,2.3,1.5,1.9,0
AL,2020-04-10,nowcast,1.7,1.3,2.2,1.5,1.8,0
AL,2020-04-11,nowcast,1.7,1.3,2.2,1.5,1.9,0
AL,2020-04-12,nowcast,1.7,1.3,2.1,1.5,1.8,0
AL,2020-04-13,nowcast,1.7,1.3,2.1,1.5,1.8,0
AL,2020-04-14,nowcast,1.6,1.3,2,1.5,1.7,0
AL,2020-04-15,nowcast,1.6,1.3,2,1.4,1.7,0
AL,2020-04-16,nowcast,1.6,1.3,1.9,1.4,1.7,0
AL,2020-04-17,nowcast,1.5,1.3,1.9,1.4,1.6,0
AL,2020-04-18,nowcast,1.5,1.2,1.8,1.4,1.6,0
AL,2020-04-19,nowcast,1.5,1.2,1.8,1.4,1.6,0
AL,2020-04-20,nowcast,1.4,1.2,1.7,1.3,1.5,0
AL,2020-04-21,nowcast,1.4,1.2,1.6,1.3,1.5,0
AL,2020-04-22,nowcast,1.3,1.1,1.6,1.2,1.4,0
AL,2020-04-23,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
AL,2020-04-24,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
AL,2020-04-25,nowcast,1.2,1,1.4,1.2,1.3,0.02
AL,2020-04-26,nowcast,1.2,1,1.4,1.1,1.3,0.03
AL,2020-04-27,nowcast,1.2,1,1.3,1.1,1.2,0.05
AL,2020-04-28,nowcast,1.2,1,1.3,1.1,1.2,0.05
AL,2020-04-29,nowcast,1.1,1,1.3,1.1,1.2,0.05
AL,2020-04-30,nowcast,1.2,1,1.3,1.1,1.2,0.04
AL,2020-05-01,nowcast,1.2,1,1.3,1.1,1.2,0.02
AL,2020-05-02,nowcast,1.2,1.1,1.3,1.1,1.2,0
AL,2020-05-03,nowcast,1.2,1.1,1.4,1.2,1.3,0
AL,2020-05-04,nowcast,1.2,1.1,1.4,1.2,1.3,0
AL,2020-05-05,nowcast,1.3,1.1,1.4,1.2,1.3,0
AL,2020-05-06,nowcast,1.3,1.1,1.4,1.2,1.3,0
AL,2020-05-07,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-08,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-09,nowcast,1.3,1.2,1.4,1.2,1.4,0
AL,2020-05-10,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-11,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-12,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-13,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-14,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-15,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-16,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-17,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-18,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-19,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-20,nowcast,1.3,1.2,1.4,1.2,1.3,0
AL,2020-05-21,nowcast,1.2,1.2,1.4,1.2,1.3,0
AL,2020-05-22,nowcast,1.2,1.1,1.3,1.2,1.3,0
AL,2020-05-23,nowcast,1.2,1.1,1.3,1.2,1.3,0
AL,2020-05-24,nowcast,1.2,1.1,1.3,1.2,1.2,0
AL,2020-05-25,nowcast,1.2,1.1,1.3,1.2,1.2,0
AL,2020-05-26,nowcast,1.2,1.1,1.3,1.2,1.2,0
AL,2020-05-27,nowcast,1.2,1.1,1.3,1.1,1.2,0
AL,2020-05-28,nowcast,1.2,1.1,1.2,1.1,1.2,0
AL,2020-05-29,nowcast,1.1,1.1,1.2,1.1,1.2,0
AL,2020-05-30,nowcast,1.1,1,1.2,1.1,1.2,0
AL,2020-05-31,nowcast,1.1,1,1.2,1.1,1.1,0.01
AL,2020-06-01,nowcast,1.1,1,1.2,1.1,1.1,0.01
AL,2020-06-02,nowcast,1.1,1,1.2,1.1,1.1,0.01
AL,2020-06-03,nowcast,1.1,1,1.1,1.1,1.1,0.01
AL,2020-06-04,nowcast,1.1,1,1.1,1.1,1.1,0.02
AL,2020-06-05,nowcast,1.1,1,1.1,1.1,1.1,0.01
AL,2020-06-06,nowcast,1.1,1,1.1,1,1.1,0.02
AL,2020-06-07,nowcast,1.1,1,1.1,1,1.1,0.04
AL,2020-06-08,nowcast,1,1,1.1,1,1.1,0.09
AL,2020-06-09,nowcast,1,1,1.1,1,1.1,0.21
AL,2020-06-10,nowcast,1,1,1.1,1,1,0.31
AL,2020-06-11,nowcast,1,1,1.1,1,1,0.42
AL,2020-06-12,nowcast,1,0.9,1,1,1,0.53
AL,2020-06-13,nowcast,1,0.9,1,1,1,0.65
AL,2020-06-14,nowcast,1,0.9,1,1,1,0.74
AL,2020-06-15,nowcast,1,0.9,1,1,1,0.82
AL,2020-06-16,nowcast,1,0.9,1,1,1,0.9
AL,2020-06-17,nowcast,1,0.9,1,0.9,1,0.93
AL,2020-06-18,nowcast,1,0.9,1,0.9,1,0.95
AL,2020-06-19,nowcast,1,0.9,1,0.9,1,0.95
AL,2020-06-20,nowcast,1,0.9,1,0.9,1,0.93
AL,2020-06-21,nowcast,1,0.9,1,0.9,1,0.88
AL,2020-06-22,nowcast,1,0.9,1,0.9,1,0.81
AL,2020-06-23,nowcast,1,0.9,1,1,1,0.76
AL,2020-06-24,nowcast,1,0.9,1,1,1,0.61
AL,2020-06-25,nowcast,1,1,1.1,1,1,0.4
AL,2020-06-26,nowcast,1,1,1.1,1,1.1,0.23
AL,2020-06-27,nowcast,1.1,1,1.1,1,1.1,0.11
AL,2020-06-28,nowcast,1.1,1,1.2,1,1.1,0.04
AL,2020-06-29,forecast,1.1,1,1.2,1,1.1,0.09
AL,2020-06-30,forecast,1.1,1,1.2,1,1.1,0.12
AL,2020-07-01,forecast,1.1,1,1.2,1,1.1,0.14
AL,2020-07-02,forecast,1.1,1,1.2,1,1.1,0.15
AL,2020-07-03,forecast,1.1,0.9,1.2,1,1.1,0.18
AL,2020-07-04,forecast,1.1,0.9,1.2,1,1.1,0.19
AL,2020-07-05,forecast,1.1,0.9,1.2,1,1.1,0.21
AL,2020-07-06,forecast,1.1,0.9,1.2,1,1.1,0.21
AL,2020-07-07,forecast,1.1,0.9,1.2,1,1.1,0.21
AL,2020-07-08,forecast,1.1,0.9,1.3,1,1.1,0.24
AL,2020-07-09,forecast,1.1,0.9,1.2,1,1.1,0.24
AL,2020-07-10,forecast,1.1,0.9,1.3,1,1.1,0.25
AL,2020-07-11,forecast,1.1,0.9,1.3,1,1.1,0.25
AL,2020-07-12,forecast,1.1,0.9,1.3,1,1.1,0.26
AM,2020-03-21,nowcast,1.6,1.2,2.1,1.5,1.8,0
AM,2020-03-22,nowcast,1.6,1.2,2,1.4,1.8,0
AM,2020-03-23,nowcast,1.6,1.2,2,1.4,1.7,0
AM,2020-03-24,nowcast,1.6,1.2,1.9,1.4,1.7,0
AM,2020-03-25,nowcast,1.6,1.3,1.9,1.4,1.7,0
AM,2020-03-26,nowcast,1.6,1.2,1.9,1.4,1.7,0
AM,2020-03-27,nowcast,1.5,1.3,1.9,1.4,1.6,0
AM,2020-03-28,nowcast,1.5,1.2,1.8,1.4,1.6,0
AM,2020-03-29,nowcast,1.5,1.2,1.8,1.4,1.6,0
AM,2020-03-30,nowcast,1.5,1.2,1.8,1.4,1.6,0
AM,2020-03-31,nowcast,1.5,1.2,1.7,1.4,1.6,0
AM,2020-04-01,nowcast,1.4,1.2,1.7,1.3,1.5,0
AM,2020-04-02,nowcast,1.4,1.2,1.6,1.3,1.5,0
AM,2020-04-03,nowcast,1.3,1.1,1.6,1.2,1.4,0
AM,2020-04-04,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
AM,2020-04-05,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
AM,2020-04-06,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
AM,2020-04-07,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
AM,2020-04-08,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
AM,2020-04-09,nowcast,1.2,1.1,1.4,1.2,1.3,0
AM,2020-04-10,nowcast,1.3,1.1,1.4,1.2,1.3,0
AM,2020-04-11,nowcast,1.3,1.1,1.4,1.2,1.3,0
AM,2020-04-12,nowcast,1.3,1.1,1.4,1.2,1.3,0
AM,2020-04-13,nowcast,1.3,1.2,1.4,1.2,1.3,0
AM,2020-04-14,nowcast,1.3,1.2,1.5,1.3,1.4,0
AM,2020-04-15,nowcast,1.3,1.2,1.5,1.3,1.4,0
AM,2020-04-16,nowcast,1.4,1.2,1.5,1.3,1.4,0
AM,2020-04-17,nowcast,1.4,1.2,1.5,1.3,1.4,0
AM,2020-04-18,nowcast,1.4,1.3,1.5,1.3,1.4,0
AM,2020-04-19,nowcast,1.4,1.3,1.5,1.3,1.4,0
AM,2020-04-20,nowcast,1.4,1.2,1.5,1.3,1.4,0
AM,2020-04-21,nowcast,1.4,1.2,1.5,1.3,1.4,0
AM,2020-04-22,nowcast,1.3,1.2,1.5,1.3,1.4,0
AM,2020-04-23,nowcast,1.3,1.2,1.5,1.3,1.4,0
AM,2020-04-24,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-25,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-26,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-27,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-28,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-29,nowcast,1.3,1.2,1.4,1.3,1.4,0
AM,2020-04-30,nowcast,1.3,1.2,1.4,1.2,1.3,0
AM,2020-05-01,nowcast,1.3,1.2,1.4,1.2,1.3,0
AM,2020-05-02,nowcast,1.2,1.1,1.3,1.2,1.3,0
AM,2020-05-03,nowcast,1.2,1.1,1.3,1.2,1.3,0
AM,2020-05-04,nowcast,1.2,1.1,1.3,1.2,1.2,0
AM,2020-05-05,nowcast,1.2,1.1,1.3,1.1,1.2,0
AM,2020-05-06,nowcast,1.2,1.1,1.2,1.1,1.2,0
AM,2020-05-07,nowcast,1.2,1.1,1.2,1.1,1.2,0
AM,2020-05-08,nowcast,1.2,1.1,1.2,1.1,1.2,0
AM,2020-05-09,nowcast,1.1,1.1,1.2,1.1,1.2,0
AM,2020-05-10,nowcast,1.1,1.1,1.2,1.1,1.2,0
AM,2020-05-11,nowcast,1.1,1.1,1.2,1.1,1.1,0
AM,2020-05-12,nowcast,1.1,1,1.2,1.1,1.1,0
AM,2020-05-13,nowcast,1.1,1,1.1,1.1,1.1,0.01
AM,2020-05-14,nowcast,1.1,1,1.1,1.1,1.1,0
AM,2020-05-15,nowcast,1.1,1,1.1,1.1,1.1,0
AM,2020-05-16,nowcast,1.1,1,1.2,1.1,1.1,0
AM,2020-05-17,nowcast,1.1,1,1.2,1.1,1.1,0
AM,2020-05-18,nowcast,1.1,1,1.1,1.1,1.1,0.01
AM,2020-05-19,nowcast,1.1,1,1.1,1,1.1,0.02
AM,2020-05-20,nowcast,1.1,1,1.1,1,1.1,0.07
AM,2020-05-21,nowcast,1,1,1.1,1,1.1,0.15
AM,2020-05-22,nowcast,1,1,1.1,1,1,0.22
AM,2020-05-23,nowcast,1,1,1.1,1,1,0.35
AM,2020-05-24,nowcast,1,0.9,1,1,1,0.59
AM,2020-05-25,nowcast,1,0.9,1,0.9,1,0.88
AM,2020-05-26,nowcast,0.9,0.9,1,0.9,0.9,0.99
AM,2020-05-27,nowcast,0.9,0.8,0.9,0.9,0.9,1
AM,2020-05-28,nowcast,0.9,0.8,0.9,0.8,0.9,1
AM,2020-05-29,nowcast,0.9,0.8,0.9,0.8,0.9,1
AM,2020-05-30,nowcast,0.9,0.8,0.9,0.9,0.9,1
AM,2020-05-31,nowcast,0.9,0.8,0.9,0.9,0.9,1
AM,2020-06-01,nowcast,0.9,0.9,0.9,0.9,0.9,1
AM,2020-06-02,nowcast,0.9,0.9,0.9,0.9,0.9,1
AM,2020-06-03,nowcast,0.9,0.9,0.9,0.9,0.9,1
AM,2020-06-04,nowcast,0.9,0.9,1,0.9,0.9,1
AM,2020-06-05,nowcast,0.9,0.9,1,0.9,0.9,0.99
AM,2020-06-06,nowcast,0.9,0.9,1,0.9,0.9,0.97
AM,2020-06-07,nowcast,0.9,0.9,1,0.9,1,0.97
AM,2020-06-08,nowcast,0.9,0.9,1,0.9,1,0.97
AM,2020-06-09,nowcast,0.9,0.9,1,0.9,1,0.98
AM,2020-06-10,nowcast,0.9,0.9,1,0.9,1,0.97
AM,2020-06-11,nowcast,1,0.9,1,0.9,1,0.93
AM,2020-06-12,nowcast,1,0.9,1,0.9,1,0.8
AM,2020-06-13,nowcast,1,0.9,1,1,1,0.7
AM,2020-06-14,nowcast,1,0.9,1,1,1,0.7
AM,2020-06-15,nowcast,1,0.9,1,1,1,0.81
AM,2020-06-16,nowcast,1,0.9,1,1,1,0.9
AM,2020-06-17,nowcast,1,0.9,1,1,1,0.94
AM,2020-06-18,nowcast,1,0.9,1,1,1,0.93
AM,2020-06-19,nowcast,1,0.9,1,1,1,0.9
AM,2020-06-20,nowcast,1,0.9,1,1,1,0.84
AM,2020-06-21,nowcast,1,0.9,1,1,1,0.82
AM,2020-06-22,nowcast,1,0.9,1,1,1,0.79
AM,2020-06-23,nowcast,1,0.9,1,1,1,0.76
AM,2020-06-24,nowcast,1,0.9,1,1,1,0.58
AM,2020-06-25,nowcast,1,1,1.1,1,1,0.33
AM,2020-06-26,nowcast,1,1,1.1,1,1.1,0.13
AM,2020-06-27,nowcast,1,1,1.1,1,1.1,0.06
AM,2020-06-28,nowcast,1,1,1.1,1,1.1,0.06
AM,2020-06-29,forecast,1,1,1.1,1,1.1,0.14
AM,2020-06-30,forecast,1,1,1.1,1,1.1,0.16
AM,2020-07-01,forecast,1,1,1.1,1,1.1,0.18
AM,2020-07-02,forecast,1,0.9,1.1,1,1.1,0.2
AM,2020-07-03,forecast,1,0.9,1.2,1,1.1,0.21
AM,2020-07-04,forecast,1,0.9,1.2,1,1.1,0.22
AM,2020-07-05,forecast,1.1,0.9,1.2,1,1.1,0.24
AM,2020-07-06,forecast,1.1,0.9,1.2,1,1.1,0.24
AM,2020-07-07,forecast,1.1,0.9,1.2,1,1.1,0.24
AM,2020-07-08,forecast,1.1,0.9,1.2,1,1.1,0.24
AM,2020-07-09,forecast,1.1,0.9,1.2,1,1.1,0.26
AM,2020-07-10,forecast,1.1,0.9,1.2,1,1.1,0.26
AM,2020-07-11,forecast,1.1,0.9,1.2,1,1.1,0.27
AM,2020-07-12,forecast,1.1,0.9,1.2,1,1.1,0.27
AP,2020-04-03,nowcast,1.5,1.1,1.9,1.3,1.6,0.01
AP,2020-04-04,nowcast,1.4,1.1,1.9,1.3,1.6,0.02
AP,2020-04-05,nowcast,1.4,1,1.8,1.2,1.5,0.03
AP,2020-04-06,nowcast,1.3,1,1.6,1.2,1.5,0.05
AP,2020-04-07,nowcast,1.3,1,1.6,1.2,1.4,0.07
AP,2020-04-08,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
AP,2020-04-09,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
AP,2020-04-10,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
AP,2020-04-11,nowcast,1.2,1,1.5,1.1,1.3,0.08
AP,2020-04-12,nowcast,1.2,1,1.5,1.1,1.3,0.08
AP,2020-04-13,nowcast,1.2,1,1.5,1.1,1.3,0.05
AP,2020-04-14,nowcast,1.3,1,1.5,1.1,1.3,0.02
AP,2020-04-15,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
AP,2020-04-16,nowcast,1.4,1.1,1.6,1.2,1.4,0
AP,2020-04-17,nowcast,1.4,1.2,1.7,1.3,1.5,0
AP,2020-04-18,nowcast,1.4,1.2,1.7,1.3,1.5,0
AP,2020-04-19,nowcast,1.4,1.2,1.6,1.3,1.5,0
AP,2020-04-20,nowcast,1.4,1.2,1.6,1.3,1.5,0
AP,2020-04-21,nowcast,1.4,1.2,1.6,1.3,1.5,0
AP,2020-04-22,nowcast,1.4,1.2,1.6,1.3,1.5,0
AP,2020-04-23,nowcast,1.4,1.2,1.6,1.3,1.4,0
AP,2020-04-24,nowcast,1.3,1.1,1.5,1.2,1.4,0
AP,2020-04-25,nowcast,1.3,1.2,1.5,1.2,1.4,0
AP,2020-04-26,nowcast,1.3,1.1,1.5,1.2,1.4,0
AP,2020-04-27,nowcast,1.3,1.1,1.5,1.2,1.4,0
AP,2020-04-28,nowcast,1.3,1.1,1.5,1.2,1.3,0
AP,2020-04-29,nowcast,1.3,1.1,1.4,1.2,1.3,0
AP,2020-04-30,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
AP,2020-05-01,nowcast,1.2,1,1.3,1.2,1.3,0.02
AP,2020-05-02,nowcast,1.2,1,1.3,1.1,1.2,0.03
AP,2020-05-03,nowcast,1.1,1,1.3,1.1,1.2,0.05
AP,2020-05-04,nowcast,1.1,1,1.3,1.1,1.2,0.04
AP,2020-05-05,nowcast,1.2,1,1.3,1.1,1.2,0.02
AP,2020-05-06,nowcast,1.2,1,1.3,1.1,1.2,0.01
AP,2020-05-07,nowcast,1.2,1.1,1.3,1.1,1.2,0
AP,2020-05-08,nowcast,1.2,1.1,1.3,1.1,1.2,0
AP,2020-05-09,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-10,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-11,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-12,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-13,nowcast,1.2,1.1,1.3,1.2,1.3,0
AP,2020-05-14,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-15,nowcast,1.3,1.2,1.4,1.2,1.3,0
AP,2020-05-16,nowcast,1.2,1.1,1.4,1.2,1.3,0
AP,2020-05-17,nowcast,1.2,1.1,1.3,1.2,1.3,0
AP,2020-05-18,nowcast,1.2,1.1,1.3,1.2,1.3,0
AP,2020-05-19,nowcast,1.2,1.1,1.3,1.1,1.2,0
AP,2020-05-20,nowcast,1.2,1.1,1.3,1.1,1.2,0
AP,2020-05-21,nowcast,1.1,1,1.2,1.1,1.2,0.01
AP,2020-05-22,nowcast,1.1,1,1.2,1.1,1.2,0.01
AP,2020-05-23,nowcast,1.1,1,1.2,1.1,1.2,0.01
AP,2020-05-24,nowcast,1.1,1,1.2,1.1,1.1,0.01
AP,2020-05-25,nowcast,1.1,1,1.2,1.1,1.1,0.02
AP,2020-05-26,nowcast,1.1,1,1.2,1.1,1.1,0.04
AP,2020-05-27,nowcast,1.1,1,1.1,1,1.1,0.06
AP,2020-05-28,nowcast,1.1,1,1.1,1,1.1,0.08
AP,2020-05-29,nowcast,1.1,1,1.1,1,1.1,0.07
AP,2020-05-30,nowcast,1.1,1,1.1,1,1.1,0.06
AP,2020-05-31,nowcast,1.1,1,1.1,1,1.1,0.06
AP,2020-06-01,nowcast,1.1,1,1.1,1,1.1,0.05
AP,2020-06-02,nowcast,1.1,1,1.1,1,1.1,0.05
AP,2020-06-03,nowcast,1.1,1,1.1,1,1.1,0.03
AP,2020-06-04,nowcast,1.1,1,1.1,1,1.1,0.02
