"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-13,"nowcast",1,1,1,1,1,1,"BA-Itabuna"
2020-02-14,"nowcast",0,0,0,0,0,0,"BA-Itabuna"
2020-02-15,"nowcast",0,0,0,0,0,0,"BA-Itabuna"
2020-02-16,"nowcast",0,1,0,1,0.5,0.5,"BA-Itabuna"
2020-02-17,"nowcast",0,1,0,0,0,0.333333333333333,"BA-Itabuna"
2020-02-18,"nowcast",0,0,0,0,0,0,"BA-Itabuna"
2020-02-19,"nowcast",0,1,0,0,0,0.4,"BA-Itabuna"
2020-02-20,"nowcast",0,1,0,0,0,0.285714285714286,"BA-Itabuna"
2020-02-21,"nowcast",0,1,0,0,0,0.125,"BA-Itabuna"
2020-02-22,"nowcast",0,1,0,0,0,0.466666666666667,"BA-Itabuna"
2020-02-23,"nowcast",0,1,0,0,0,0.222222222222222,"BA-Itabuna"
2020-02-24,"nowcast",0,1,0,0,0,0.304347826086957,"BA-Itabuna"
2020-02-25,"nowcast",0,1,0,0,0,0.333333333333333,"BA-Itabuna"
2020-02-26,"nowcast",0,1,0,0,0,0.325581395348837,"BA-Itabuna"
2020-02-27,"nowcast",0,1,0,0,0,0.288461538461538,"BA-Itabuna"
2020-02-28,"nowcast",0,1,0,0,0,0.318840579710145,"BA-Itabuna"
2020-02-29,"nowcast",0,1,0,0,0,0.285714285714286,"BA-Itabuna"
2020-03-01,"nowcast",0,1,0,0,0,0.300884955752212,"BA-Itabuna"
2020-03-02,"nowcast",0,1,0,0,0,0.25,"BA-Itabuna"
2020-03-03,"nowcast",0,1,0,0,0,0.254437869822485,"BA-Itabuna"
2020-03-04,"nowcast",0,1,0,0,0,0.268292682926829,"BA-Itabuna"
2020-03-05,"nowcast",0,1,0,0,0,0.287449392712551,"BA-Itabuna"
2020-03-06,"nowcast",0,1,0,0,0,0.236301369863014,"BA-Itabuna"
2020-03-07,"nowcast",0,1,0,0,0,0.247813411078717,"BA-Itabuna"
2020-03-08,"nowcast",0,1,0,0,0,0.275862068965517,"BA-Itabuna"
2020-03-09,"nowcast",0,1,0,0,0,0.322916666666667,"BA-Itabuna"
2020-03-10,"nowcast",0,1,0,0,0,0.307129798903108,"BA-Itabuna"
2020-03-11,"nowcast",0,1,0,0,0,0.321428571428571,"BA-Itabuna"
2020-03-12,"nowcast",0,1,0,0,0,0.354700854700855,"BA-Itabuna"
2020-03-13,"nowcast",0,1,0,0,0,0.387096774193548,"BA-Itabuna"
2020-03-14,"nowcast",0,1,0,0,0,0.361778846153846,"BA-Itabuna"
2020-03-15,"nowcast",0,1,0,0,0,0.358857142857143,"BA-Itabuna"
2020-03-16,"nowcast",0,1,0,0,0,0.372270742358079,"BA-Itabuna"
2020-03-17,"nowcast",0,1,0,0,0,0.40491452991453,"BA-Itabuna"
2020-03-18,"nowcast",0,1,0,0,0,0.463949843260188,"BA-Itabuna"
2020-03-19,"nowcast",0,2,0,0,0,0.559670781893004,"BA-Itabuna"
2020-03-20,"nowcast",0,2,0,0,0,0.614604462474645,"BA-Itabuna"
2020-03-21,"nowcast",0,2,0,1,1,0.79133064516129,"BA-Itabuna"
2020-03-22,"nowcast",0,2,0,1,1,0.854709418837675,"BA-Itabuna"
2020-03-23,"nowcast",0,2,0,1,1,0.997995991983968,"BA-Itabuna"
2020-03-24,"nowcast",0,3,0,1,1,1.11011011011011,"BA-Itabuna"
2020-03-25,"nowcast",0,3,0,1,1,1.31,"BA-Itabuna"
2020-03-26,"nowcast",0,3,0,1,1,1.437,"BA-Itabuna"
