"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-02,"nowcast",1,1,1,1,1,1,"Santa Catarina"
2020-02-03,"nowcast",0,1,0,1,0.5,0.5,"Santa Catarina"
2020-02-04,"nowcast",0,1,0,0,0,0.333333333333333,"Santa Catarina"
2020-02-05,"nowcast",0,1,0,0,0,0.4,"Santa Catarina"
2020-02-06,"nowcast",0,1,0,0,0,0.166666666666667,"Santa Catarina"
2020-02-07,"nowcast",0,1,1,1,1,0.545454545454545,"Santa Catarina"
2020-02-08,"nowcast",0,1,0,0,0,0.285714285714286,"Santa Catarina"
2020-02-09,"nowcast",0,1,0,0,0,0.3,"Santa Catarina"
2020-02-10,"nowcast",0,1,0,0,0,0.307692307692308,"Santa Catarina"
2020-02-11,"nowcast",0,1,1,1,1,0.565217391304348,"Santa Catarina"
2020-02-12,"nowcast",0,1,0,0,0,0.338709677419355,"Santa Catarina"
2020-02-13,"nowcast",0,1,0,0,0,0.367088607594937,"Santa Catarina"
2020-02-14,"nowcast",0,1,0,0,0,0.303921568627451,"Santa Catarina"
2020-02-15,"nowcast",0,1,0,0,0,0.278688524590164,"Santa Catarina"
2020-02-16,"nowcast",0,1,0,0,0,0.434782608695652,"Santa Catarina"
2020-02-17,"nowcast",0,1,0,0,0,0.38265306122449,"Santa Catarina"
2020-02-18,"nowcast",0,1,0,0,0,0.438461538461538,"Santa Catarina"
2020-02-19,"nowcast",0,1,0,0,0,0.424920127795527,"Santa Catarina"
2020-02-20,"nowcast",0,1,0,0,0,0.460526315789474,"Santa Catarina"
2020-02-21,"nowcast",0,1,0,0,0,0.47276688453159,"Santa Catarina"
2020-02-22,"nowcast",0,1,0,0,0,0.520833333333333,"Santa Catarina"
2020-02-23,"nowcast",0,1,0,0,0,0.597063621533442,"Santa Catarina"
2020-02-24,"nowcast",0,2,0,0,0,0.648068669527897,"Santa Catarina"
2020-02-25,"nowcast",0,2,0,1,1,0.735408560311284,"Santa Catarina"
2020-02-26,"nowcast",0,2,0,1,1,0.898305084745763,"Santa Catarina"
2020-02-27,"nowcast",0,2,0,1,1,1.04617117117117,"Santa Catarina"
2020-02-28,"nowcast",0,3,0,1,1,1.22435897435897,"Santa Catarina"
2020-02-29,"nowcast",0,3,0,1,1,1.40663900414938,"Santa Catarina"
2020-03-01,"nowcast",0,4,0,1,1,1.71865443425076,"Santa Catarina"
2020-03-02,"nowcast",0,4,1,2,2,2.04527162977867,"Santa Catarina"
2020-03-03,"nowcast",0,5,0,2,2,2.59059059059059,"Santa Catarina"
2020-03-04,"nowcast",0,6,1,3,3,3.07807807807808,"Santa Catarina"
2020-03-05,"nowcast",1,7,2,4,4,3.806,"Santa Catarina"
2020-03-06,"nowcast",1,8,1,4,4,4.638,"Santa Catarina"
2020-03-07,"nowcast",1,9,3,6,5,5.472,"Santa Catarina"
2020-03-08,"nowcast",2,11,4,7,6,6.623,"Santa Catarina"
2020-03-09,"nowcast",2,12,4,8,8,7.806,"Santa Catarina"
2020-03-10,"nowcast",4,14,5,9,9,8.956,"Santa Catarina"
2020-03-11,"nowcast",5,16,6,11,10,10.472,"Santa Catarina"
